Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
202,3,56851.69,53483.0,1837.0,366.6904742709194,3002.0,53483.0,0.7,0.4
203,3,57013.69,53645.0,1799.0,366.6904742709194,3002.0,53645.0,0.7,0.4
211,3,55784.69,52416.0,1804.0,366.6904742709194,3002.0,52416.0,0.7,0.4
203,3,53464.69,50096.0,1659.0,366.6904742709194,3002.0,50096.0,0.7,0.4
210,3,55246.69,51878.0,1784.0,366.6904742709194,3002.0,51878.0,0.7,0.4
224,3,60858.69,57490.0,2069.0,366.6904742709194,3002.0,57490.0,0.7,0.4
203,3,56898.69,53530.0,1844.0,366.6904742709194,3002.0,53530.0,0.7,0.4
201,3,62038.69,58670.0,1954.0,366.6904742709194,3002.0,58670.0,0.7,0.4
200,3,57176.69,53808.0,1946.0,366.6904742709194,3002.0,53808.0,0.7,0.4
226,3,53281.69,49913.0,1900.0,366.6904742709194,3002.0,49913.0,0.7,0.4
214,3,56371.69,53003.0,1918.0,366.6904742709194,3002.0,53003.0,0.7,0.4
199,3,58147.69,54779.0,1912.0,366.6904742709194,3002.0,54779.0,0.7,0.4
201,3,55957.69,52589.0,1926.0,366.6904742709194,3002.0,52589.0,0.7,0.4
198,3,58233.69,54865.0,1913.0,366.6904742709194,3002.0,54865.0,0.7,0.4
209,3,60668.69,57300.0,1907.0,366.6904742709194,3002.0,57300.0,0.7,0.4
216,3,58857.69,55489.0,2002.0,366.6904742709194,3002.0,55489.0,0.7,0.4
202,3,54695.69,51327.0,2013.0,366.6904742709194,3002.0,51327.0,0.7,0.4
202,3,58671.69,55303.0,1907.0,366.6904742709194,3002.0,55303.0,0.7,0.4
203,3,58760.69,55392.0,1946.0,366.6904742709194,3002.0,55392.0,0.7,0.4
200,3,57630.69,54262.0,1929.0,366.6904742709194,3002.0,54262.0,0.7,0.4
