Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
863,7,137057.73,128913.0,3217.0,1144.7337377469355,7000.0,128913.0,0.6,0.2
842,7,132962.73,124818.0,3178.0,1144.7337377469355,7000.0,124818.0,0.6,0.2
882,7,135602.73,127458.0,3234.0,1144.7337377469355,7000.0,127458.0,0.6,0.2
815,7,136043.73,127899.0,3351.0,1144.7337377469355,7000.0,127899.0,0.6,0.2
795,7,134947.73,126803.0,3341.0,1144.7337377469355,7000.0,126803.0,0.6,0.2
818,7,134668.73,126524.0,3203.0,1144.7337377469355,7000.0,126524.0,0.6,0.2
891,7,133898.73,125754.0,3261.0,1144.7337377469355,7000.0,125754.0,0.6,0.2
799,7,135809.73,127665.0,3310.0,1144.7337377469355,7000.0,127665.0,0.6,0.2
851,7,135404.73,127260.0,3207.0,1144.7337377469355,7000.0,127260.0,0.6,0.2
801,7,135725.73,127581.0,3208.0,1144.7337377469355,7000.0,127581.0,0.6,0.2
789,7,134110.73,125966.0,3206.0,1144.7337377469355,7000.0,125966.0,0.6,0.2
794,7,133297.73,125153.0,3246.0,1144.7337377469355,7000.0,125153.0,0.6,0.2
785,7,133273.73,125129.0,3202.0,1144.7337377469355,7000.0,125129.0,0.6,0.2
788,7,138389.73,130245.0,3375.0,1144.7337377469355,7000.0,130245.0,0.6,0.2
797,7,137036.73,128892.0,3303.0,1144.7337377469355,7000.0,128892.0,0.6,0.2
798,7,133355.73,125211.0,3244.0,1144.7337377469355,7000.0,125211.0,0.6,0.2
787,7,136162.73,128018.0,3346.0,1144.7337377469355,7000.0,128018.0,0.6,0.2
788,7,135823.73,127679.0,3261.0,1144.7337377469355,7000.0,127679.0,0.6,0.2
785,7,132611.73,124467.0,3250.0,1144.7337377469355,7000.0,124467.0,0.6,0.2
786,7,133425.73,125281.0,3174.0,1144.7337377469355,7000.0,125281.0,0.6,0.2
