Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
2922,10,189593.36,177745.0,5745.0,1856.3628057421174,9992.0,177745.0,0.6,0.2
2792,10,187447.36,175599.0,5703.0,1856.3628057421174,9992.0,175599.0,0.6,0.2
2730,10,182457.36,170609.0,5478.0,1856.3628057421174,9992.0,170609.0,0.6,0.2
2754,10,187365.36,175517.0,5768.0,1856.3628057421174,9992.0,175517.0,0.6,0.2
2713,10,187080.36,175232.0,5651.0,1856.3628057421174,9992.0,175232.0,0.6,0.2
2717,10,187129.36,175281.0,5714.0,1856.3628057421174,9992.0,175281.0,0.6,0.2
2737,10,184410.36,172562.0,5587.0,1856.3628057421174,9992.0,172562.0,0.6,0.2
2713,10,182568.36,170720.0,5521.0,1856.3628057421174,9992.0,170720.0,0.6,0.2
2703,10,188692.36,176844.0,5698.0,1856.3628057421174,9992.0,176844.0,0.6,0.2
2742,10,186016.36,174168.0,5715.0,1856.3628057421174,9992.0,174168.0,0.6,0.2
2751,10,186444.36,174596.0,5711.0,1856.3628057421174,9992.0,174596.0,0.6,0.2
2877,10,189373.36,177525.0,5815.0,1856.3628057421174,9992.0,177525.0,0.6,0.2
2838,10,189153.36,177305.0,5696.0,1856.3628057421174,9992.0,177305.0,0.6,0.2
2769,10,185902.36,174054.0,5603.0,1856.3628057421174,9992.0,174054.0,0.6,0.2
2739,10,188251.36,176403.0,5702.0,1856.3628057421174,9992.0,176403.0,0.6,0.2
2745,10,189593.36,177745.0,5797.0,1856.3628057421174,9992.0,177745.0,0.6,0.2
2744,10,187553.36,175705.0,5795.0,1856.3628057421174,9992.0,175705.0,0.6,0.2
2730,10,186623.36,174775.0,5785.0,1856.3628057421174,9992.0,174775.0,0.6,0.2
2726,10,187115.36,175267.0,5745.0,1856.3628057421174,9992.0,175267.0,0.6,0.2
2724,10,185016.36,173168.0,5652.0,1856.3628057421174,9992.0,173168.0,0.6,0.2
