Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
294,5,75330.07,65464.0,3566.0,960.0683213707471,8906.0,65464.0,0.8,0.2
293,5,74944.07,65078.0,3628.0,960.0683213707471,8906.0,65078.0,0.8,0.2
294,5,72264.07,62398.0,3541.0,960.0683213707471,8906.0,62398.0,0.8,0.2
300,5,76202.07,66336.0,3621.0,960.0683213707471,8906.0,66336.0,0.8,0.2
291,5,74498.07,64632.0,3544.0,960.0683213707471,8906.0,64632.0,0.8,0.2
328,5,72839.07,62973.0,3537.0,960.0683213707471,8906.0,62973.0,0.8,0.2
294,5,74253.07,64387.0,3420.0,960.0683213707471,8906.0,64387.0,0.8,0.2
295,5,73910.07,64044.0,3588.0,960.0683213707471,8906.0,64044.0,0.8,0.2
321,5,73076.07,63210.0,3566.0,960.0683213707471,8906.0,63210.0,0.8,0.2
317,5,72532.07,62666.0,3545.0,960.0683213707471,8906.0,62666.0,0.8,0.2
317,5,71485.07,61619.0,3423.0,960.0683213707471,8906.0,61619.0,0.8,0.2
297,5,77472.07,67606.0,3554.0,960.0683213707471,8906.0,67606.0,0.8,0.2
294,5,75610.07,65744.0,3595.0,960.0683213707471,8906.0,65744.0,0.8,0.2
298,5,75883.07,66017.0,3634.0,960.0683213707471,8906.0,66017.0,0.8,0.2
301,5,74408.07,64542.0,3499.0,960.0683213707471,8906.0,64542.0,0.8,0.2
330,5,72824.07,62958.0,3493.0,960.0683213707471,8906.0,62958.0,0.8,0.2
292,5,76785.07,66919.0,3607.0,960.0683213707471,8906.0,66919.0,0.8,0.2
295,5,72787.07,62921.0,3472.0,960.0683213707471,8906.0,62921.0,0.8,0.2
325,5,74737.07,64871.0,3595.0,960.0683213707471,8906.0,64871.0,0.8,0.2
300,5,76535.07,66669.0,3598.0,960.0683213707471,8906.0,66669.0,0.8,0.2
