Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
654,5,81967.24,76180.0,2789.0,715.2432362150699,5072.0,76180.0,0.6,0.4
648,5,85211.24,79424.0,3025.0,715.2432362150699,5072.0,79424.0,0.6,0.4
672,5,85720.24,79933.0,2952.0,715.2432362150699,5072.0,79933.0,0.6,0.4
659,5,87933.24,82146.0,2811.0,715.2432362150699,5072.0,82146.0,0.6,0.4
726,5,83903.24,78116.0,2815.0,715.2432362150699,5072.0,78116.0,0.6,0.4
754,5,89549.24,83762.0,2915.0,715.2432362150699,5072.0,83762.0,0.6,0.4
659,5,80188.24,74401.0,2719.0,715.2432362150699,5072.0,74401.0,0.6,0.4
721,5,89353.24,83566.0,2831.0,715.2432362150699,5072.0,83566.0,0.6,0.4
663,5,86604.24,80817.0,2882.0,715.2432362150699,5072.0,80817.0,0.6,0.4
644,5,89330.24,83543.0,2906.0,715.2432362150699,5072.0,83543.0,0.6,0.4
650,5,84683.24,78896.0,2988.0,715.2432362150699,5072.0,78896.0,0.6,0.4
647,5,87833.24,82046.0,2721.0,715.2432362150699,5072.0,82046.0,0.6,0.4
654,5,89582.24,83795.0,2991.0,715.2432362150699,5072.0,83795.0,0.6,0.4
658,5,85293.24,79506.0,2931.0,715.2432362150699,5072.0,79506.0,0.6,0.4
634,5,87456.24,81669.0,2858.0,715.2432362150699,5072.0,81669.0,0.6,0.4
642,5,84804.24,79017.0,2902.0,715.2432362150699,5072.0,79017.0,0.6,0.4
654,5,86235.24,80448.0,2947.0,715.2432362150699,5072.0,80448.0,0.6,0.4
668,5,90035.24,84248.0,2923.0,715.2432362150699,5072.0,84248.0,0.6,0.4
735,5,89596.24,83809.0,2778.0,715.2432362150699,5072.0,83809.0,0.6,0.4
688,5,89323.24,83536.0,2898.0,715.2432362150699,5072.0,83536.0,0.6,0.4
