Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
228,4,65516.53,60758.0,1636.0,701.5331651918775,4057.0,60758.0,0.9,0.5
231,4,64693.53,59935.0,1693.0,701.5331651918775,4057.0,59935.0,0.9,0.5
232,4,64720.53,59962.0,1772.0,701.5331651918775,4057.0,59962.0,0.9,0.5
254,4,61830.53,57072.0,1583.0,701.5331651918775,4057.0,57072.0,0.9,0.5
233,4,67497.53,62739.0,1742.0,701.5331651918775,4057.0,62739.0,0.9,0.5
230,4,62924.53,58166.0,1604.0,701.5331651918775,4057.0,58166.0,0.9,0.5
230,4,63302.53,58544.0,1535.0,701.5331651918775,4057.0,58544.0,0.9,0.5
255,4,63491.53,58733.0,1674.0,701.5331651918775,4057.0,58733.0,0.9,0.5
238,4,67868.53,63110.0,1579.0,701.5331651918775,4057.0,63110.0,0.9,0.5
228,4,60978.53,56220.0,1553.0,701.5331651918775,4057.0,56220.0,0.9,0.5
227,4,68903.53,64145.0,1710.0,701.5331651918775,4057.0,64145.0,0.9,0.5
239,4,66917.53,62159.0,1624.0,701.5331651918775,4057.0,62159.0,0.9,0.5
234,4,64810.53,60052.0,1649.0,701.5331651918775,4057.0,60052.0,0.9,0.5
228,4,61788.53,57030.0,1669.0,701.5331651918775,4057.0,57030.0,0.9,0.5
228,4,62769.53,58011.0,1618.0,701.5331651918775,4057.0,58011.0,0.9,0.5
230,4,65328.53,60570.0,1662.0,701.5331651918775,4057.0,60570.0,0.9,0.5
229,4,64235.53,59477.0,1589.0,701.5331651918775,4057.0,59477.0,0.9,0.5
237,4,63844.53,59086.0,1637.0,701.5331651918775,4057.0,59086.0,0.9,0.5
250,4,65878.53,61120.0,1654.0,701.5331651918775,4057.0,61120.0,0.9,0.5
229,4,59695.53,54937.0,1617.0,701.5331651918775,4057.0,54937.0,0.9,0.5
