Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
10507,15,346074.48,314267.0,14439.0,4992.482249465324,26815.0,314267.0,0.9,0.1
10267,15,347341.48,315534.0,14532.0,4992.482249465324,26815.0,315534.0,0.9,0.1
9827,15,344857.48,313050.0,14369.0,4992.482249465324,26815.0,313050.0,0.9,0.1
9737,15,347273.48,315466.0,14436.0,4992.482249465324,26815.0,315466.0,0.9,0.1
9781,15,349812.48,318005.0,14482.0,4992.482249465324,26815.0,318005.0,0.9,0.1
10067,15,346137.48,314330.0,14496.0,4992.482249465324,26815.0,314330.0,0.9,0.1
10096,15,344788.48,312981.0,14405.0,4992.482249465324,26815.0,312981.0,0.9,0.1
10261,15,348225.48,316418.0,14367.0,4992.482249465324,26815.0,316418.0,0.9,0.1
10051,15,346103.48,314296.0,14387.0,4992.482249465324,26815.0,314296.0,0.9,0.1
10212,15,344582.48,312775.0,14358.0,4992.482249465324,26815.0,312775.0,0.9,0.1
9876,15,351835.48,320028.0,14500.0,4992.482249465324,26815.0,320028.0,0.9,0.1
9812,15,342542.48,310735.0,14336.0,4992.482249465324,26815.0,310735.0,0.9,0.1
9930,15,341418.48,309611.0,14212.0,4992.482249465324,26815.0,309611.0,0.9,0.1
9749,15,345300.48,313493.0,14451.0,4992.482249465324,26815.0,313493.0,0.9,0.1
9713,15,343388.48,311581.0,14380.0,4992.482249465324,26815.0,311581.0,0.9,0.1
9750,15,340077.48,308270.0,14369.0,4992.482249465324,26815.0,308270.0,0.9,0.1
9891,15,346591.48,314784.0,14409.0,4992.482249465324,26815.0,314784.0,0.9,0.1
10361,15,341720.48,309913.0,14403.0,4992.482249465324,26815.0,309913.0,0.9,0.1
10432,15,347175.48,315368.0,14541.0,4992.482249465324,26815.0,315368.0,0.9,0.1
9684,15,343590.48,311783.0,14255.0,4992.482249465324,26815.0,311783.0,0.9,0.1
