Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
121,3,51123.27,47665.0,1636.0,460.26914081081134,2998.0,47665.0,0.5,0.4
124,3,50845.27,47387.0,1621.0,460.26914081081134,2998.0,47387.0,0.5,0.4
144,3,49357.27,45899.0,1607.0,460.26914081081134,2998.0,45899.0,0.5,0.4
124,3,49853.27,46395.0,1675.0,460.26914081081134,2998.0,46395.0,0.5,0.4
121,3,51016.27,47558.0,1648.0,460.26914081081134,2998.0,47558.0,0.5,0.4
120,3,50827.27,47369.0,1623.0,460.26914081081134,2998.0,47369.0,0.5,0.4
119,3,50147.27,46689.0,1599.0,460.26914081081134,2998.0,46689.0,0.5,0.4
117,3,49466.27,46008.0,1557.0,460.26914081081134,2998.0,46008.0,0.5,0.4
118,3,50508.27,47050.0,1613.0,460.26914081081134,2998.0,47050.0,0.5,0.4
117,3,49781.27,46323.0,1638.0,460.26914081081134,2998.0,46323.0,0.5,0.4
116,3,50849.27,47391.0,1618.0,460.26914081081134,2998.0,47391.0,0.5,0.4
120,3,47935.27,44477.0,1543.0,460.26914081081134,2998.0,44477.0,0.5,0.4
119,3,49656.27,46198.0,1589.0,460.26914081081134,2998.0,46198.0,0.5,0.4
119,3,52569.27,49111.0,1648.0,460.26914081081134,2998.0,49111.0,0.5,0.4
123,3,50396.27,46938.0,1637.0,460.26914081081134,2998.0,46938.0,0.5,0.4
117,3,49564.27,46106.0,1596.0,460.26914081081134,2998.0,46106.0,0.5,0.4
149,3,48490.27,45032.0,1521.0,460.26914081081134,2998.0,45032.0,0.5,0.4
134,3,48719.27,45261.0,1508.0,460.26914081081134,2998.0,45261.0,0.5,0.4
128,3,50710.27,47252.0,1656.0,460.26914081081134,2998.0,47252.0,0.5,0.4
122,3,49248.27,45790.0,1666.0,460.26914081081134,2998.0,45790.0,0.5,0.4
