Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
1440,7,106720.2,98327.0,4575.0,1390.1989215327362,7003.0,98327.0,0.6,0.3
1632,7,108584.2,100191.0,4593.0,1390.1989215327362,7003.0,100191.0,0.6,0.3
1481,7,107858.2,99465.0,4652.0,1390.1989215327362,7003.0,99465.0,0.6,0.3
1488,7,107011.2,98618.0,4608.0,1390.1989215327362,7003.0,98618.0,0.6,0.3
1541,7,112639.2,104246.0,4597.0,1390.1989215327362,7003.0,104246.0,0.6,0.3
1517,7,110159.2,101766.0,4693.0,1390.1989215327362,7003.0,101766.0,0.6,0.3
1439,7,106617.2,98224.0,4739.0,1390.1989215327362,7003.0,98224.0,0.6,0.3
1451,7,107864.2,99471.0,4685.0,1390.1989215327362,7003.0,99471.0,0.6,0.3
1425,7,106925.2,98532.0,4629.0,1390.1989215327362,7003.0,98532.0,0.6,0.3
1426,7,106105.2,97712.0,4613.0,1390.1989215327362,7003.0,97712.0,0.6,0.3
1438,7,108491.2,100098.0,4501.0,1390.1989215327362,7003.0,100098.0,0.6,0.3
1446,7,110767.2,102374.0,4650.0,1390.1989215327362,7003.0,102374.0,0.6,0.3
1410,7,108476.2,100083.0,4659.0,1390.1989215327362,7003.0,100083.0,0.6,0.3
1420,7,108596.2,100203.0,4719.0,1390.1989215327362,7003.0,100203.0,0.6,0.3
1439,7,109219.2,100826.0,4693.0,1390.1989215327362,7003.0,100826.0,0.6,0.3
1433,7,108499.2,100106.0,4512.0,1390.1989215327362,7003.0,100106.0,0.6,0.3
1413,7,107066.2,98673.0,4627.0,1390.1989215327362,7003.0,98673.0,0.6,0.3
1444,7,109315.2,100922.0,4617.0,1390.1989215327362,7003.0,100922.0,0.6,0.3
1431,7,107434.2,99041.0,4586.0,1390.1989215327362,7003.0,99041.0,0.6,0.3
1434,7,111003.2,102610.0,4746.0,1390.1989215327362,7003.0,102610.0,0.6,0.3
