Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
771,5,102276.6,92795.0,4333.0,758.6020463987016,8723.0,92795.0,0.9,0.2
836,5,103448.6,93967.0,4290.0,758.6020463987016,8723.0,93967.0,0.9,0.2
776,5,105359.6,95878.0,4384.0,758.6020463987016,8723.0,95878.0,0.9,0.2
844,5,106076.6,96595.0,4344.0,758.6020463987016,8723.0,96595.0,0.9,0.2
773,5,105023.6,95542.0,4272.0,758.6020463987016,8723.0,95542.0,0.9,0.2
789,5,101209.6,91728.0,4148.0,758.6020463987016,8723.0,91728.0,0.9,0.2
788,5,102085.6,92604.0,4337.0,758.6020463987016,8723.0,92604.0,0.9,0.2
804,5,106892.6,97411.0,4368.0,758.6020463987016,8723.0,97411.0,0.9,0.2
793,5,103647.6,94166.0,4428.0,758.6020463987016,8723.0,94166.0,0.9,0.2
810,5,105686.6,96205.0,4439.0,758.6020463987016,8723.0,96205.0,0.9,0.2
819,5,107349.6,97868.0,4449.0,758.6020463987016,8723.0,97868.0,0.9,0.2
788,5,102627.6,93146.0,4535.0,758.6020463987016,8723.0,93146.0,0.9,0.2
781,5,103210.6,93729.0,4275.0,758.6020463987016,8723.0,93729.0,0.9,0.2
778,5,108583.6,99102.0,4430.0,758.6020463987016,8723.0,99102.0,0.9,0.2
779,5,106970.6,97489.0,4355.0,758.6020463987016,8723.0,97489.0,0.9,0.2
786,5,98969.6,89488.0,4209.0,758.6020463987016,8723.0,89488.0,0.9,0.2
794,5,101830.6,92349.0,4239.0,758.6020463987016,8723.0,92349.0,0.9,0.2
785,5,104786.6,95305.0,4372.0,758.6020463987016,8723.0,95305.0,0.9,0.2
783,5,104359.6,94878.0,4302.0,758.6020463987016,8723.0,94878.0,0.9,0.2
792,5,105372.6,95891.0,4399.0,758.6020463987016,8723.0,95891.0,0.9,0.2
