Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
4292,14,216008.12,194895.0,7424.0,3089.120769743195,18024.0,194895.0,0.6,0.2
4130,14,213522.12,192409.0,7397.0,3089.120769743195,18024.0,192409.0,0.6,0.2
4150,14,214818.12,193705.0,7396.0,3089.120769743195,18024.0,193705.0,0.6,0.2
4142,14,213939.12,192826.0,7395.0,3089.120769743195,18024.0,192826.0,0.6,0.2
4106,14,211615.12,190502.0,7277.0,3089.120769743195,18024.0,190502.0,0.6,0.2
4143,14,214397.12,193284.0,7498.0,3089.120769743195,18024.0,193284.0,0.6,0.2
4189,14,214457.12,193344.0,7440.0,3089.120769743195,18024.0,193344.0,0.6,0.2
4227,14,214125.12,193012.0,7449.0,3089.120769743195,18024.0,193012.0,0.6,0.2
4204,14,214664.12,193551.0,7322.0,3089.120769743195,18024.0,193551.0,0.6,0.2
4152,14,215145.12,194032.0,7522.0,3089.120769743195,18024.0,194032.0,0.6,0.2
4193,14,214399.12,193286.0,7416.0,3089.120769743195,18024.0,193286.0,0.6,0.2
4083,14,212444.12,191331.0,7425.0,3089.120769743195,18024.0,191331.0,0.6,0.2
4159,14,212587.12,191474.0,7394.0,3089.120769743195,18024.0,191474.0,0.6,0.2
4141,14,216867.12,195754.0,7503.0,3089.120769743195,18024.0,195754.0,0.6,0.2
4103,14,218827.12,197714.0,7570.0,3089.120769743195,18024.0,197714.0,0.6,0.2
4088,14,212454.12,191341.0,7314.0,3089.120769743195,18024.0,191341.0,0.6,0.2
4119,14,213603.12,192490.0,7447.0,3089.120769743195,18024.0,192490.0,0.6,0.2
4136,14,216707.12,195594.0,7477.0,3089.120769743195,18024.0,195594.0,0.6,0.2
4089,14,217230.12,196117.0,7442.0,3089.120769743195,18024.0,196117.0,0.6,0.2
4133,14,213572.12,192459.0,7462.0,3089.120769743195,18024.0,192459.0,0.6,0.2
