Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
1211,7,132030.55,119696.0,4324.0,1420.54694610081,10914.0,119696.0,0.6,0.4
1283,7,129974.55,117640.0,4298.0,1420.54694610081,10914.0,117640.0,0.6,0.4
1337,7,130165.55,117831.0,4295.0,1420.54694610081,10914.0,117831.0,0.6,0.4
1202,7,131689.55,119355.0,4239.0,1420.54694610081,10914.0,119355.0,0.6,0.4
1212,7,130317.55,117983.0,4212.0,1420.54694610081,10914.0,117983.0,0.6,0.4
1250,7,128142.55,115808.0,4172.0,1420.54694610081,10914.0,115808.0,0.6,0.4
1313,7,128359.55,116025.0,4222.0,1420.54694610081,10914.0,116025.0,0.6,0.4
1294,7,130168.55,117834.0,4245.0,1420.54694610081,10914.0,117834.0,0.6,0.4
1203,7,130478.55,118144.0,4168.0,1420.54694610081,10914.0,118144.0,0.6,0.4
1209,7,129869.55,117535.0,4214.0,1420.54694610081,10914.0,117535.0,0.6,0.4
1217,7,130662.55,118328.0,4272.0,1420.54694610081,10914.0,118328.0,0.6,0.4
1195,7,128217.55,115883.0,4240.0,1420.54694610081,10914.0,115883.0,0.6,0.4
1208,7,131371.55,119037.0,4323.0,1420.54694610081,10914.0,119037.0,0.6,0.4
1204,7,128641.55,116307.0,4123.0,1420.54694610081,10914.0,116307.0,0.6,0.4
1203,7,131721.55,119387.0,4279.0,1420.54694610081,10914.0,119387.0,0.6,0.4
1197,7,127407.55,115073.0,4240.0,1420.54694610081,10914.0,115073.0,0.6,0.4
1220,7,130848.55,118514.0,4294.0,1420.54694610081,10914.0,118514.0,0.6,0.4
1208,7,129946.55,117612.0,4213.0,1420.54694610081,10914.0,117612.0,0.6,0.4
1209,7,131776.55,119442.0,4236.0,1420.54694610081,10914.0,119442.0,0.6,0.4
1198,7,129222.55,116888.0,4222.0,1420.54694610081,10914.0,116888.0,0.6,0.4
