Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
352,3,70356.0,66875.0,3267.0,485.00384343586893,2996.0,66875.0,0.7,0.4
375,3,71149.0,67668.0,3314.0,485.00384343586893,2996.0,67668.0,0.7,0.4
350,3,71681.0,68200.0,3281.0,485.00384343586893,2996.0,68200.0,0.7,0.4
341,3,73143.0,69662.0,3470.0,485.00384343586893,2996.0,69662.0,0.7,0.4
332,3,72479.0,68998.0,3420.0,485.00384343586893,2996.0,68998.0,0.7,0.4
383,3,71348.0,67867.0,3240.0,485.00384343586893,2996.0,67867.0,0.7,0.4
355,3,72066.0,68585.0,3368.0,485.00384343586893,2996.0,68585.0,0.7,0.4
349,3,74470.0,70989.0,3418.0,485.00384343586893,2996.0,70989.0,0.7,0.4
405,3,73216.0,69735.0,3419.0,485.00384343586893,2996.0,69735.0,0.7,0.4
367,3,70437.0,66956.0,3300.0,485.00384343586893,2996.0,66956.0,0.7,0.4
352,3,72910.0,69429.0,3372.0,485.00384343586893,2996.0,69429.0,0.7,0.4
342,3,71204.0,67723.0,3305.0,485.00384343586893,2996.0,67723.0,0.7,0.4
337,3,71210.0,67729.0,3328.0,485.00384343586893,2996.0,67729.0,0.7,0.4
333,3,71648.0,68167.0,3258.0,485.00384343586893,2996.0,68167.0,0.7,0.4
338,3,71356.0,67875.0,3419.0,485.00384343586893,2996.0,67875.0,0.7,0.4
339,3,73688.0,70207.0,3455.0,485.00384343586893,2996.0,70207.0,0.7,0.4
335,3,70918.0,67437.0,3303.0,485.00384343586893,2996.0,67437.0,0.7,0.4
360,3,73041.0,69560.0,3347.0,485.00384343586893,2996.0,69560.0,0.7,0.4
345,3,70668.0,67187.0,3292.0,485.00384343586893,2996.0,67187.0,0.7,0.4
341,3,69176.0,65695.0,3162.0,485.00384343586893,2996.0,65695.0,0.7,0.4
