Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
486,7,93576.3,85405.0,3219.0,1135.2965439877078,7036.0,85405.0,0.6,0.3
506,7,90651.3,82480.0,3113.0,1135.2965439877078,7036.0,82480.0,0.6,0.3
519,7,89416.3,81245.0,3147.0,1135.2965439877078,7036.0,81245.0,0.6,0.3
488,7,89928.3,81757.0,3098.0,1135.2965439877078,7036.0,81757.0,0.6,0.3
469,7,89040.3,80869.0,3016.0,1135.2965439877078,7036.0,80869.0,0.6,0.3
473,7,90081.3,81910.0,3151.0,1135.2965439877078,7036.0,81910.0,0.6,0.3
485,7,92070.3,83899.0,3089.0,1135.2965439877078,7036.0,83899.0,0.6,0.3
472,7,89464.3,81293.0,3149.0,1135.2965439877078,7036.0,81293.0,0.6,0.3
466,7,91452.3,83281.0,3192.0,1135.2965439877078,7036.0,83281.0,0.6,0.3
471,7,90744.3,82573.0,3193.0,1135.2965439877078,7036.0,82573.0,0.6,0.3
468,7,91518.3,83347.0,3267.0,1135.2965439877078,7036.0,83347.0,0.6,0.3
467,7,90897.3,82726.0,3195.0,1135.2965439877078,7036.0,82726.0,0.6,0.3
463,7,89258.3,81087.0,3158.0,1135.2965439877078,7036.0,81087.0,0.6,0.3
463,7,91506.3,83335.0,3201.0,1135.2965439877078,7036.0,83335.0,0.6,0.3
470,7,91060.3,82889.0,3204.0,1135.2965439877078,7036.0,82889.0,0.6,0.3
472,7,91589.3,83418.0,3214.0,1135.2965439877078,7036.0,83418.0,0.6,0.3
466,7,90336.3,82165.0,3185.0,1135.2965439877078,7036.0,82165.0,0.6,0.3
473,7,93364.3,85193.0,3202.0,1135.2965439877078,7036.0,85193.0,0.6,0.3
485,7,90647.3,82476.0,3148.0,1135.2965439877078,7036.0,82476.0,0.6,0.3
488,7,89646.3,81475.0,3133.0,1135.2965439877078,7036.0,81475.0,0.6,0.3
