Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
235,5,45393.1,39813.0,1287.0,619.1035180916767,4961.0,39813.0,0.7,0.3
239,5,42032.1,36452.0,1194.0,619.1035180916767,4961.0,36452.0,0.7,0.3
272,5,41703.1,36123.0,1230.0,619.1035180916767,4961.0,36123.0,0.7,0.3
241,5,43068.1,37488.0,1288.0,619.1035180916767,4961.0,37488.0,0.7,0.3
239,5,46205.1,40625.0,1225.0,619.1035180916767,4961.0,40625.0,0.7,0.3
238,5,45297.1,39717.0,1223.0,619.1035180916767,4961.0,39717.0,0.7,0.3
270,5,47883.1,42303.0,1266.0,619.1035180916767,4961.0,42303.0,0.7,0.3
247,5,49204.1,43624.0,1306.0,619.1035180916767,4961.0,43624.0,0.7,0.3
237,5,45099.1,39519.0,1259.0,619.1035180916767,4961.0,39519.0,0.7,0.3
245,5,46409.1,40829.0,1297.0,619.1035180916767,4961.0,40829.0,0.7,0.3
240,5,47634.1,42054.0,1277.0,619.1035180916767,4961.0,42054.0,0.7,0.3
241,5,43406.1,37826.0,1256.0,619.1035180916767,4961.0,37826.0,0.7,0.3
254,5,44959.1,39379.0,1337.0,619.1035180916767,4961.0,39379.0,0.7,0.3
235,5,46328.1,40748.0,1251.0,619.1035180916767,4961.0,40748.0,0.7,0.3
265,5,44141.1,38561.0,1269.0,619.1035180916767,4961.0,38561.0,0.7,0.3
245,5,46105.1,40525.0,1243.0,619.1035180916767,4961.0,40525.0,0.7,0.3
243,5,47785.1,42205.0,1285.0,619.1035180916767,4961.0,42205.0,0.7,0.3
240,5,42742.1,37162.0,1259.0,619.1035180916767,4961.0,37162.0,0.7,0.3
238,5,41605.1,36025.0,1250.0,619.1035180916767,4961.0,36025.0,0.7,0.3
239,5,46764.1,41184.0,1306.0,619.1035180916767,4961.0,41184.0,0.7,0.3
