Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
3938,10,193447.67,181754.0,5678.0,1715.6662897870701,9978.0,181754.0,0.6,0.2
3675,10,195398.67,183705.0,5733.0,1715.6662897870701,9978.0,183705.0,0.6,0.2
3681,10,193937.67,182244.0,5733.0,1715.6662897870701,9978.0,182244.0,0.6,0.2
3705,10,194003.67,182310.0,5652.0,1715.6662897870701,9978.0,182310.0,0.6,0.2
3663,10,193985.67,182292.0,5677.0,1715.6662897870701,9978.0,182292.0,0.6,0.2
3659,10,192606.67,180913.0,5595.0,1715.6662897870701,9978.0,180913.0,0.6,0.2
3724,10,191738.67,180045.0,5662.0,1715.6662897870701,9978.0,180045.0,0.6,0.2
3703,10,192153.67,180460.0,5723.0,1715.6662897870701,9978.0,180460.0,0.6,0.2
3718,10,192897.67,181204.0,5740.0,1715.6662897870701,9978.0,181204.0,0.6,0.2
3859,10,191568.67,179875.0,5530.0,1715.6662897870701,9978.0,179875.0,0.6,0.2
3681,10,195715.67,184022.0,5838.0,1715.6662897870701,9978.0,184022.0,0.6,0.2
3654,10,194388.67,182695.0,5719.0,1715.6662897870701,9978.0,182695.0,0.6,0.2
3621,10,193108.67,181415.0,5761.0,1715.6662897870701,9978.0,181415.0,0.6,0.2
3665,10,195040.67,183347.0,5730.0,1715.6662897870701,9978.0,183347.0,0.6,0.2
3632,10,192668.67,180975.0,5669.0,1715.6662897870701,9978.0,180975.0,0.6,0.2
3631,10,193334.67,181641.0,5799.0,1715.6662897870701,9978.0,181641.0,0.6,0.2
3660,10,195240.67,183547.0,5701.0,1715.6662897870701,9978.0,183547.0,0.6,0.2
3649,10,195282.67,183589.0,5773.0,1715.6662897870701,9978.0,183589.0,0.6,0.2
3631,10,192643.67,180950.0,5649.0,1715.6662897870701,9978.0,180950.0,0.6,0.2
3632,10,197378.67,185685.0,5737.0,1715.6662897870701,9978.0,185685.0,0.6,0.2
