Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
603,7,97401.97,88794.0,3053.0,1604.9682032441376,7003.0,88794.0,0.8,0.4
634,7,98504.97,89897.0,3171.0,1604.9682032441376,7003.0,89897.0,0.8,0.4
592,7,98305.97,89698.0,3127.0,1604.9682032441376,7003.0,89698.0,0.8,0.4
586,7,98627.97,90020.0,3138.0,1604.9682032441376,7003.0,90020.0,0.8,0.4
638,7,99498.97,90891.0,3236.0,1604.9682032441376,7003.0,90891.0,0.8,0.4
600,7,97559.97,88952.0,3125.0,1604.9682032441376,7003.0,88952.0,0.8,0.4
594,7,97248.97,88641.0,3149.0,1604.9682032441376,7003.0,88641.0,0.8,0.4
590,7,98226.97,89619.0,3133.0,1604.9682032441376,7003.0,89619.0,0.8,0.4
588,7,97747.97,89140.0,3133.0,1604.9682032441376,7003.0,89140.0,0.8,0.4
594,7,99264.97,90657.0,3199.0,1604.9682032441376,7003.0,90657.0,0.8,0.4
590,7,98084.97,89477.0,3056.0,1604.9682032441376,7003.0,89477.0,0.8,0.4
584,7,97477.97,88870.0,3117.0,1604.9682032441376,7003.0,88870.0,0.8,0.4
590,7,98004.97,89397.0,3117.0,1604.9682032441376,7003.0,89397.0,0.8,0.4
583,7,97904.97,89297.0,3156.0,1604.9682032441376,7003.0,89297.0,0.8,0.4
588,7,96784.97,88177.0,2999.0,1604.9682032441376,7003.0,88177.0,0.8,0.4
585,7,99774.97,91167.0,3147.0,1604.9682032441376,7003.0,91167.0,0.8,0.4
590,7,98558.97,89951.0,3112.0,1604.9682032441376,7003.0,89951.0,0.8,0.4
589,7,99132.97,90525.0,3126.0,1604.9682032441376,7003.0,90525.0,0.8,0.4
593,7,99237.97,90630.0,3157.0,1604.9682032441376,7003.0,90630.0,0.8,0.4
586,7,97956.97,89349.0,3071.0,1604.9682032441376,7003.0,89349.0,0.8,0.4
