Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
260,3,93207.61,89751.0,4940.0,444.6141895739253,3012.0,89751.0,0.8,0.3
261,3,92682.61,89226.0,4796.0,444.6141895739253,3012.0,89226.0,0.8,0.3
259,3,91326.61,87870.0,4907.0,444.6141895739253,3012.0,87870.0,0.8,0.3
290,3,90397.61,86941.0,4898.0,444.6141895739253,3012.0,86941.0,0.8,0.3
269,3,87961.61,84505.0,4826.0,444.6141895739253,3012.0,84505.0,0.8,0.3
259,3,88515.61,85059.0,4716.0,444.6141895739253,3012.0,85059.0,0.8,0.3
258,3,89626.61,86170.0,4904.0,444.6141895739253,3012.0,86170.0,0.8,0.3
312,3,94074.61,90618.0,4883.0,444.6141895739253,3012.0,90618.0,0.8,0.3
265,3,84824.61,81368.0,4784.0,444.6141895739253,3012.0,81368.0,0.8,0.3
257,3,90291.61,86835.0,4813.0,444.6141895739253,3012.0,86835.0,0.8,0.3
256,3,86395.61,82939.0,4742.0,444.6141895739253,3012.0,82939.0,0.8,0.3
273,3,91807.61,88351.0,4954.0,444.6141895739253,3012.0,88351.0,0.8,0.3
258,3,88642.61,85186.0,4949.0,444.6141895739253,3012.0,85186.0,0.8,0.3
268,3,86016.61,82560.0,4773.0,444.6141895739253,3012.0,82560.0,0.8,0.3
296,3,93038.61,89582.0,4896.0,444.6141895739253,3012.0,89582.0,0.8,0.3
266,3,95021.61,91565.0,4884.0,444.6141895739253,3012.0,91565.0,0.8,0.3
255,3,88594.61,85138.0,4727.0,444.6141895739253,3012.0,85138.0,0.8,0.3
263,3,86284.61,82828.0,4674.0,444.6141895739253,3012.0,82828.0,0.8,0.3
258,3,91496.61,88040.0,4800.0,444.6141895739253,3012.0,88040.0,0.8,0.3
259,3,83540.61,80084.0,4679.0,444.6141895739253,3012.0,80084.0,0.8,0.3
