Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
274,5,57128.38,51569.0,1285.0,579.3811044078079,4980.0,51569.0,0.9,0.2
248,5,57018.38,51459.0,1237.0,579.3811044078079,4980.0,51459.0,0.9,0.2
244,5,52814.38,47255.0,1232.0,579.3811044078079,4980.0,47255.0,0.9,0.2
246,5,55794.38,50235.0,1198.0,579.3811044078079,4980.0,50235.0,0.9,0.2
243,5,55742.38,50183.0,1158.0,579.3811044078079,4980.0,50183.0,0.9,0.2
274,5,56969.38,51410.0,1235.0,579.3811044078079,4980.0,51410.0,0.9,0.2
248,5,58102.38,52543.0,1219.0,579.3811044078079,4980.0,52543.0,0.9,0.2
275,5,58211.38,52652.0,1243.0,579.3811044078079,4980.0,52652.0,0.9,0.2
241,5,58006.38,52447.0,1267.0,579.3811044078079,4980.0,52447.0,0.9,0.2
239,5,60125.38,54566.0,1159.0,579.3811044078079,4980.0,54566.0,0.9,0.2
243,5,56280.38,50721.0,1137.0,579.3811044078079,4980.0,50721.0,0.9,0.2
240,5,57650.38,52091.0,1219.0,579.3811044078079,4980.0,52091.0,0.9,0.2
256,5,57242.38,51683.0,1159.0,579.3811044078079,4980.0,51683.0,0.9,0.2
238,5,57455.38,51896.0,1210.0,579.3811044078079,4980.0,51896.0,0.9,0.2
241,5,56768.38,51209.0,1168.0,579.3811044078079,4980.0,51209.0,0.9,0.2
245,5,57761.38,52202.0,1271.0,579.3811044078079,4980.0,52202.0,0.9,0.2
267,5,57603.38,52044.0,1190.0,579.3811044078079,4980.0,52044.0,0.9,0.2
255,5,54861.38,49302.0,1179.0,579.3811044078079,4980.0,49302.0,0.9,0.2
241,5,57813.38,52254.0,1223.0,579.3811044078079,4980.0,52254.0,0.9,0.2
241,5,60594.38,55035.0,1190.0,579.3811044078079,4980.0,55035.0,0.9,0.2
