Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
445,5,82065.49,76370.0,3598.0,718.4862946115752,4977.0,76370.0,0.8,0.1
437,5,80236.49,74541.0,3499.0,718.4862946115752,4977.0,74541.0,0.8,0.1
443,5,80070.49,74375.0,3488.0,718.4862946115752,4977.0,74375.0,0.8,0.1
475,5,80744.49,75049.0,3454.0,718.4862946115752,4977.0,75049.0,0.8,0.1
442,5,77415.49,71720.0,3426.0,718.4862946115752,4977.0,71720.0,0.8,0.1
454,5,76875.49,71180.0,3494.0,718.4862946115752,4977.0,71180.0,0.8,0.1
475,5,75147.49,69452.0,3304.0,718.4862946115752,4977.0,69452.0,0.8,0.1
458,5,75470.49,69775.0,3331.0,718.4862946115752,4977.0,69775.0,0.8,0.1
438,5,78746.49,73051.0,3372.0,718.4862946115752,4977.0,73051.0,0.8,0.1
428,5,78183.49,72488.0,3503.0,718.4862946115752,4977.0,72488.0,0.8,0.1
501,5,82930.49,77235.0,3629.0,718.4862946115752,4977.0,77235.0,0.8,0.1
434,5,78330.49,72635.0,3380.0,718.4862946115752,4977.0,72635.0,0.8,0.1
479,5,79217.49,73522.0,3567.0,718.4862946115752,4977.0,73522.0,0.8,0.1
432,5,76956.49,71261.0,3466.0,718.4862946115752,4977.0,71261.0,0.8,0.1
427,5,77982.49,72287.0,3454.0,718.4862946115752,4977.0,72287.0,0.8,0.1
430,5,77084.49,71389.0,3412.0,718.4862946115752,4977.0,71389.0,0.8,0.1
434,5,78661.49,72966.0,3510.0,718.4862946115752,4977.0,72966.0,0.8,0.1
427,5,74495.49,68800.0,3372.0,718.4862946115752,4977.0,68800.0,0.8,0.1
428,5,76763.49,71068.0,3388.0,718.4862946115752,4977.0,71068.0,0.8,0.1
430,5,79378.49,73683.0,3471.0,718.4862946115752,4977.0,73683.0,0.8,0.1
