Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
6666,12,108657.44,72981.0,2497.0,1758.43869651113,33918.0,72981.0,0.6,0.5
6540,13,108416.88,68441.0,2480.0,1844.8757755486313,38131.0,68441.0,0.6,0.5
6430,10,102918.03,76031.0,2662.0,1633.0285890687348,25254.0,76031.0,0.6,0.5
6581,13,113496.56,72843.0,2454.0,1740.5641940358128,38913.0,72843.0,0.6,0.5
6588,12,106875.58,74117.0,2503.0,1760.5797653040756,30998.0,74117.0,0.6,0.5
6523,14,110228.45,68687.0,2356.0,1717.4497503421153,39824.0,68687.0,0.6,0.5
6496,11,102251.18,74277.0,2658.0,1700.182207395338,26274.0,74277.0,0.6,0.5
6501,12,108851.6,73361.0,2475.0,1686.5956431203467,33804.0,73361.0,0.6,0.5
6477,14,101254.55,69755.0,2467.0,1817.5524342259814,29682.0,69755.0,0.6,0.5
6478,12,109621.24,72995.0,2534.0,1643.238483555794,34983.0,72995.0,0.6,0.5
6488,12,102957.98,74925.0,2584.0,1718.9829598409601,26314.0,74925.0,0.6,0.5
6496,11,93956.62,73589.0,2570.0,1586.620828149335,18781.0,73589.0,0.6,0.5
6501,14,107344.08,69372.0,2513.0,1688.079137114647,36284.0,69372.0,0.6,0.5
6464,10,97237.6,74382.0,2657.0,1423.6004584302934,21432.0,74382.0,0.6,0.5
6544,14,112748.38,74146.0,2462.0,1810.3841239878075,36792.0,74146.0,0.6,0.5
6498,12,115135.54,72441.0,2475.0,1714.536154446392,40980.0,72441.0,0.6,0.5
6445,12,109919.98,70117.0,2596.0,1595.978701912271,38207.0,70117.0,0.6,0.5
6567,12,111359.09,71862.0,2565.0,1510.0861376479356,37987.0,71862.0,0.6,0.5
6529,11,108782.44,73723.0,2589.0,1583.442207189973,33476.0,73723.0,0.6,0.5
6497,13,105494.97,69564.0,2535.0,1673.968206035084,34257.0,69564.0,0.6,0.5
