Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
4153,11,82639.22,39481.0,800.0,932.2233673117533,42226.0,39481.0,0.7,0.3
3590,8,72443.79,34382.0,900.0,921.7899941382448,37140.0,34382.0,0.7,0.3
3804,10,71263.87,38300.0,808.0,990.8710093685627,31973.0,38300.0,0.7,0.3
3609,10,75170.73,34599.0,864.0,892.733676905082,39679.0,34599.0,0.7,0.3
3696,9,77146.32,38529.0,871.0,756.3176025948469,37861.0,38529.0,0.7,0.3
3709,11,82342.53,34626.0,858.0,962.5272051917233,46754.0,34626.0,0.7,0.3
3583,10,78505.01,39288.0,812.0,887.0141870496793,38330.0,39288.0,0.7,0.3
3798,11,85952.75,33534.0,748.0,1059.74969751276,51359.0,33534.0,0.7,0.3
3640,10,69235.99,39353.0,864.0,892.9913147942743,28990.0,39353.0,0.7,0.3
3605,10,60803.47,30840.0,931.0,914.473208097817,29049.0,30840.0,0.7,0.3
3958,12,76232.55,33894.0,863.0,960.5493544625983,41378.0,33894.0,0.7,0.3
3634,11,73140.86,34388.0,833.0,988.8573439438946,37764.0,34388.0,0.7,0.3
3667,10,71740.95,38853.0,840.0,999.9454765991096,31888.0,38853.0,0.7,0.3
3651,11,78093.22,34935.0,841.0,932.2233673117533,42226.0,34935.0,0.7,0.3
3922,10,78285.14,39136.0,795.0,946.1430302296422,38203.0,39136.0,0.7,0.3
3866,11,80359.3,33244.0,803.0,962.3024770725799,46153.0,33244.0,0.7,0.3
3999,9,76463.87,30452.0,883.0,786.8656988548554,45225.0,30452.0,0.7,0.3
3734,11,78195.01,34138.0,854.0,839.005757800283,43218.0,34138.0,0.7,0.3
3728,10,73848.81,33164.0,825.0,928.8118689008799,39756.0,33164.0,0.7,0.3
3684,12,85540.74,33182.0,724.0,973.7365094096782,51385.0,33182.0,0.7,0.3
