Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
28786,28,249141.83,131402.0,3557.0,3204.831888812504,114535.0,131402.0,0.6,0.4
28659,27,239801.34,130147.0,3696.0,3010.338094563898,106644.0,130147.0,0.6,0.4
28692,26,239582.24,128946.0,3655.0,3084.237882688615,107552.0,128946.0,0.6,0.4
28395,29,264236.18,130704.0,3348.0,3323.1837281072903,130209.0,130704.0,0.6,0.4
28423,28,263493.52,131452.0,3381.0,3026.5231899914393,129015.0,131452.0,0.6,0.4
28742,28,267110.47,124693.0,3351.0,3106.4681202478696,139311.0,124693.0,0.6,0.4
28345,26,253984.88,126228.0,3518.0,2937.8787021866665,124819.0,126228.0,0.6,0.4
28814,26,248904.32,129698.0,3628.0,2882.3200587012166,116324.0,129698.0,0.6,0.4
28376,25,248256.74,127628.0,3510.0,2975.7372233786605,117653.0,127628.0,0.6,0.4
28402,28,248674.08,123717.0,3578.0,3171.076524902699,121786.0,123717.0,0.6,0.4
28675,32,269802.1,129433.0,3271.0,3294.1022277110433,137075.0,129433.0,0.6,0.4
28496,27,248229.11,128940.0,3567.0,3187.105908551307,116102.0,128940.0,0.6,0.4
28766,29,260953.29,129822.0,3378.0,3101.291308366648,128030.0,129822.0,0.6,0.4
28707,29,256885.88,131029.0,3385.0,2963.8784176914473,122893.0,131029.0,0.6,0.4
28500,26,235791.77,129452.0,3585.0,2959.7712356547795,103380.0,129452.0,0.6,0.4
28568,29,265134.98,126502.0,3417.0,3194.979358737426,135438.0,126502.0,0.6,0.4
28313,26,244991.35,128713.0,3682.0,3089.3546810508656,113189.0,128713.0,0.6,0.4
28634,25,251441.32,132922.0,3526.0,3046.318100001024,115473.0,132922.0,0.6,0.4
28334,25,234115.83,126337.0,3756.0,2837.8300819291594,104941.0,126337.0,0.6,0.4
28626,26,241681.52,129104.0,3706.0,2750.522888152078,109827.0,129104.0,0.6,0.4
