Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
113690,35,420851.07,242910.0,10582.0,6896.065304804074,171045.0,242910.0,0.9,0.4
112946,33,409999.21,247288.0,10890.0,6168.210584639048,156543.0,247288.0,0.9,0.4
113131,35,409581.97,245385.0,10738.0,6704.972029157042,157492.0,245385.0,0.9,0.4
112777,35,421820.31,250122.0,10709.0,6202.312168167763,165496.0,250122.0,0.9,0.4
112277,35,420794.82,253003.0,10916.0,5808.822477326192,161983.0,253003.0,0.9,0.4
112818,32,404672.37,252557.0,11103.0,6023.365480285152,146092.0,252557.0,0.9,0.4
112864,33,401901.94,246881.0,11080.0,6254.941567541711,148766.0,246881.0,0.9,0.4
135990,37,427880.13,243478.0,10757.0,6755.128131490993,177647.0,243478.0,0.9,0.4
148899,36,418658.91,248215.0,10515.0,6863.9132133421135,163580.0,248215.0,0.9,0.4
148963,33,410722.83,247530.0,11069.0,6209.825664428562,156983.0,247530.0,0.9,0.4
147304,34,411214.0,249911.0,10969.0,6552.997641658489,154750.0,249911.0,0.9,0.4
145431,32,408703.77,255020.0,11113.0,6535.767479673089,147148.0,255020.0,0.9,0.4
149181,33,417952.06,250322.0,10857.0,6080.0622262755915,161550.0,250322.0,0.9,0.4
154986,33,408244.03,245035.0,10964.0,6463.032406931965,156746.0,245035.0,0.9,0.4
144481,36,419888.69,251549.0,10711.0,6429.691739183599,161910.0,251549.0,0.9,0.4
113522,37,428076.54,244374.0,10723.0,6553.535356723993,177149.0,244374.0,0.9,0.4
115417,33,408759.48,249685.0,11051.0,6117.480685732435,152957.0,249685.0,0.9,0.4
115490,35,419219.58,244679.0,10663.0,6601.584743289685,167939.0,244679.0,0.9,0.4
113843,34,404136.06,240426.0,10780.0,5668.0643783648575,158042.0,240426.0,0.9,0.4
113575,36,413872.45,242938.0,10728.0,6721.44900280571,164213.0,242938.0,0.9,0.4
