Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
5006,8,78785.65,58168.0,3096.0,1295.6507199954606,19322.0,58168.0,0.8,0.4
4972,8,79491.01,55535.0,2985.0,1268.0145579337682,22688.0,55535.0,0.8,0.4
4849,7,73402.47,53855.0,3109.0,1227.4736080602981,18320.0,53855.0,0.8,0.4
4949,8,81374.01,57418.0,3000.0,1268.0145579337682,22688.0,57418.0,0.8,0.4
4928,8,75652.65,55035.0,2968.0,1295.6507199954606,19322.0,55035.0,0.8,0.4
7235,8,82868.76,54546.0,3091.0,1524.7569525544022,26798.0,54546.0,0.8,0.4
10562,9,82551.5,53919.0,2936.0,1331.5003218458614,27301.0,53919.0,0.8,0.4
12268,9,83745.64,54401.0,3008.0,1568.639104740077,27776.0,54401.0,0.8,0.4
12168,7,74004.58,51108.0,3124.0,1186.5776255756682,21710.0,51108.0,0.8,0.4
5224,7,74528.6,55009.0,3204.0,1201.5988097088286,18318.0,55009.0,0.8,0.4
5203,7,71274.16,55333.0,3196.0,1232.1649560833673,14709.0,55333.0,0.8,0.4
5307,8,75883.15,51215.0,3059.0,1505.153340827984,23163.0,51215.0,0.8,0.4
5196,8,79533.15,54865.0,3113.0,1505.153340827984,23163.0,54865.0,0.8,0.4
5030,8,79387.01,55431.0,2965.0,1268.0145579337682,22688.0,55431.0,0.8,0.4
5038,7,71406.16,55465.0,3066.0,1232.1649560833673,14709.0,55465.0,0.8,0.4
4971,9,82035.64,52691.0,2872.0,1568.639104740077,27776.0,52691.0,0.8,0.4
5038,8,83028.42,55488.0,3063.0,1243.4233596958677,26297.0,55488.0,0.8,0.4
4975,8,75218.65,54601.0,3150.0,1295.6507199954606,19322.0,54601.0,0.8,0.4
5011,8,77378.65,56761.0,3089.0,1295.6507199954606,19322.0,56761.0,0.8,0.4
4998,8,75246.65,54629.0,3104.0,1295.6507199954606,19322.0,54629.0,0.8,0.4
