Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
2847,11,85229.81,39510.0,883.0,601.8066770057081,45118.0,39510.0,0.5,0.1
2887,13,90610.37,38750.0,890.0,685.3717000519567,51175.0,38750.0,0.5,0.1
2760,11,81127.29,39025.0,947.0,774.290710219858,41328.0,39025.0,0.5,0.1
2852,12,84709.8,44951.0,884.0,821.7969201960266,38937.0,44951.0,0.5,0.1
2795,14,86906.44,34909.0,811.0,803.438776447367,51194.0,34909.0,0.5,0.1
2810,13,86926.56,38921.0,814.0,794.5602764108892,47211.0,38921.0,0.5,0.1
2716,11,76842.94,38152.0,869.0,638.9380359907863,38052.0,38152.0,0.5,0.1
2826,12,79957.8,40199.0,936.0,821.7969201960266,38937.0,40199.0,0.5,0.1
2765,9,73366.73,44785.0,1001.0,586.7349475485861,27995.0,44785.0,0.5,0.1
2761,9,68721.73,43725.0,1016.0,598.7326691358492,24398.0,43725.0,0.5,0.1
2668,10,84176.63,42043.0,873.0,708.6257976517109,41425.0,42043.0,0.5,0.1
2801,12,90182.74,39296.0,851.0,762.7437178244161,50124.0,39296.0,0.5,0.1
2864,13,88366.13,40462.0,819.0,776.1310294068194,47128.0,40462.0,0.5,0.1
2703,10,74905.71,40969.0,947.0,665.7119481836642,33271.0,40969.0,0.5,0.1
2902,13,83407.82,41116.0,911.0,806.8237024983337,41485.0,41116.0,0.5,0.1
2896,13,83362.73,39614.0,843.0,775.7269391724253,42973.0,39614.0,0.5,0.1
2826,13,81163.82,40406.0,913.0,780.8194527395328,39977.0,40406.0,0.5,0.1
2834,10,77542.82,39475.0,906.0,747.8157762421229,37320.0,39475.0,0.5,0.1
2761,10,71877.51,38334.0,927.0,572.5111773870227,32971.0,38334.0,0.5,0.1
2818,11,76539.49,44000.0,1000.0,826.4894642031431,31713.0,44000.0,0.5,0.1
