Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
5028,7,61913.16,42841.0,2103.0,704.1630867299623,18368.0,42841.0,0.6,0.3
5157,8,67661.24,40408.0,2078.0,914.241095412762,26339.0,40408.0,0.6,0.3
4307,8,67470.67,40460.0,2117.0,848.6663220500509,26162.0,40460.0,0.6,0.3
4420,8,66646.54,42125.0,2129.0,772.5434123144537,23749.0,42125.0,0.6,0.3
4349,7,62553.57,43775.0,2094.0,838.5733293895745,17940.0,43775.0,0.6,0.3
4394,8,69665.29,42091.0,2062.0,807.2935669257331,26767.0,42091.0,0.6,0.3
4670,8,65093.67,38083.0,2093.0,848.6663220500509,26162.0,38083.0,0.6,0.3
4988,8,67805.61,43584.0,2072.0,823.6142781204851,23398.0,43584.0,0.6,0.3
4360,7,65979.28,39998.0,2102.0,828.2806536513046,25153.0,39998.0,0.6,0.3
4191,7,63591.57,44813.0,2248.0,838.5733293895745,17940.0,44813.0,0.6,0.3
4231,7,66332.54,43141.0,2114.0,802.5355964608647,22389.0,43141.0,0.6,0.3
4369,7,65809.54,42618.0,2167.0,802.5355964608647,22389.0,42618.0,0.6,0.3
4457,9,73156.15,40468.0,2017.0,891.1472229247506,31797.0,40468.0,0.6,0.3
4327,6,59797.08,41755.0,2304.0,683.0844050703419,17359.0,41755.0,0.6,0.3
4385,7,62172.16,43100.0,2178.0,704.1630867299623,18368.0,43100.0,0.6,0.3
4325,8,68917.24,41664.0,2002.0,914.241095412762,26339.0,41664.0,0.6,0.3
4327,8,66712.61,42491.0,2069.0,823.6142781204851,23398.0,42491.0,0.6,0.3
4392,8,67287.61,43066.0,2049.0,823.6142781204851,23398.0,43066.0,0.6,0.3
4210,7,66160.54,42969.0,2070.0,802.5355964608647,22389.0,42969.0,0.6,0.3
4332,8,66195.54,41674.0,2210.0,772.5434123144537,23749.0,41674.0,0.6,0.3
