Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
216712,42,422836.49,218722.0,9195.0,7167.487520466955,196947.0,218722.0,0.8,0.1
214055,46,434676.81,221974.0,9168.0,7574.805955039446,205128.0,221974.0,0.8,0.1
203240,41,408820.72,222553.0,9593.0,7132.720063613279,179135.0,222553.0,0.8,0.1
226102,47,446224.37,218261.0,9064.0,7710.369712325203,220253.0,218261.0,0.8,0.1
232861,43,417155.58,223211.0,9454.0,7437.583731824353,186507.0,223211.0,0.8,0.1
232812,43,423838.19,222310.0,9345.0,7487.186060552487,194041.0,222310.0,0.8,0.1
205905,40,406159.55,223340.0,9371.0,7084.546906977874,175735.0,223340.0,0.8,0.1
202684,41,410890.4,221263.0,9518.0,7372.396288657104,182255.0,221263.0,0.8,0.1
216331,45,435890.83,216058.0,9191.0,7930.825164269513,211902.0,216058.0,0.8,0.1
226801,42,408200.24,222024.0,9464.0,7573.237508694222,178603.0,222024.0,0.8,0.1
229767,45,435315.7,217868.0,9285.0,7632.697139304665,209815.0,217868.0,0.8,0.1
206132,40,403487.46,221727.0,9705.0,7025.459006368095,174735.0,221727.0,0.8,0.1
239785,43,425793.16,223857.0,9304.0,7366.164639422158,194570.0,223857.0,0.8,0.1
203457,44,424242.76,218668.0,9355.0,7431.764225522207,198143.0,218668.0,0.8,0.1
163186,40,406093.8,225764.0,9596.0,7096.80389396139,173233.0,225764.0,0.8,0.1
159921,41,407726.02,220063.0,9500.0,7064.021387880027,180599.0,220063.0,0.8,0.1
161545,45,438466.02,216313.0,9203.0,7534.023432081418,214619.0,216313.0,0.8,0.1
158700,43,422734.19,219942.0,9451.0,7416.189939065888,195376.0,219942.0,0.8,0.1
157380,45,426518.22,219248.0,9263.0,7534.219328635666,199736.0,219248.0,0.8,0.1
154359,39,403579.45,222842.0,9488.0,6976.4457454128105,173761.0,222842.0,0.8,0.1
