Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
8574,19,108927.19,50094.0,1595.0,1265.1943596239878,57568.0,50094.0,0.9,0.2
8070,19,113603.93,50624.0,1527.0,1412.9309284051592,61567.0,50624.0,0.9,0.2
8014,19,136546.69,54685.0,1507.0,1551.687945783309,80310.0,54685.0,0.9,0.2
7922,14,112676.69,54710.0,1735.0,1151.6905540405191,56815.0,54710.0,0.9,0.2
7807,15,103562.76,51330.0,1710.0,1109.7625443311822,51123.0,51330.0,0.9,0.2
11174,18,128415.56,56236.0,1655.0,1408.557742461352,70771.0,56236.0,0.9,0.2
11348,18,114747.99,55464.0,1646.0,1312.9908276455778,57971.0,55464.0,0.9,0.2
11182,18,116060.91,51296.0,1703.0,1449.9135556978226,63315.0,51296.0,0.9,0.2
10950,17,123672.18,51987.0,1642.0,1276.1796179584605,70409.0,51987.0,0.9,0.2
10732,14,114522.69,57683.0,1785.0,1331.6927046716287,55508.0,57683.0,0.9,0.2
10772,17,118025.53,56608.0,1792.0,1398.527408465473,60019.0,56608.0,0.9,0.2
11246,19,118598.02,53263.0,1522.0,1414.0229591798902,63921.0,53263.0,0.9,0.2
10892,20,123188.93,55994.0,1555.0,1364.9284402525413,65830.0,55994.0,0.9,0.2
10717,15,92020.55,49550.0,1912.0,1177.5549679775656,41293.0,49550.0,0.9,0.2
11358,18,120670.22,54552.0,1574.0,1422.2210740500373,64696.0,54552.0,0.9,0.2
11009,18,107277.51,55719.0,1692.0,1309.5083297773826,50249.0,55719.0,0.9,0.2
10572,16,101631.49,51018.0,1585.0,1169.4858481594517,49444.0,51018.0,0.9,0.2
10705,20,124475.65,49838.0,1400.0,1505.653320954667,73132.0,49838.0,0.9,0.2
10726,18,114104.4,52294.0,1621.0,1384.3989686060781,60426.0,52294.0,0.9,0.2
10295,15,98459.73,52727.0,1707.0,1206.7312759137246,44526.0,52727.0,0.9,0.2
