Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
10006,17,110764.28,52725.0,1702.0,1459.2756634661105,56580.0,52725.0,0.6,0.4
9048,13,104885.27,57746.0,1784.0,991.2678287475925,46148.0,57746.0,0.6,0.4
9152,15,110984.65,57966.0,1747.0,1441.6529560384447,51577.0,57966.0,0.6,0.4
9980,16,124373.95,57088.0,1638.0,1479.9545229400642,65806.0,57088.0,0.6,0.4
9096,13,109083.39,58647.0,1845.0,1347.3898312698334,49089.0,58647.0,0.6,0.4
9488,14,110313.87,52410.0,1634.0,1351.8689274321023,56552.0,52410.0,0.6,0.4
9522,16,109400.45,52192.0,1692.0,1435.449576697911,55773.0,52192.0,0.6,0.4
9133,15,109218.76,56787.0,1638.0,1441.7576047933574,50990.0,56787.0,0.6,0.4
9114,14,102067.03,58158.0,1785.0,1182.0270758214003,42727.0,58158.0,0.6,0.4
9287,14,121719.26,58507.0,1862.0,1353.2632074737176,61859.0,58507.0,0.6,0.4
8883,14,100107.91,55445.0,1827.0,1284.914458067291,43378.0,55445.0,0.6,0.4
9009,13,105706.68,58308.0,1747.0,1320.6801480363358,46078.0,58308.0,0.6,0.4
9098,13,96521.02,53028.0,1820.0,1147.0208460279614,42346.0,53028.0,0.6,0.4
9232,14,91731.38,51536.0,1736.0,1113.3824017941124,39082.0,51536.0,0.6,0.4
9059,15,111428.73,52042.0,1634.0,1473.732950264461,57913.0,52042.0,0.6,0.4
9235,14,99040.45,58518.0,1841.0,1217.4497720243833,39305.0,58518.0,0.6,0.4
9259,15,93840.77,53326.0,1681.0,1431.769713484166,39083.0,53326.0,0.6,0.4
9900,13,106913.9,56776.0,1747.0,1319.9019237987907,48818.0,56776.0,0.6,0.4
9139,15,103076.96,52883.0,1777.0,1245.9646584816867,48948.0,52883.0,0.6,0.4
9122,14,93793.64,50340.0,1590.0,1205.6426669957348,42248.0,50340.0,0.6,0.4
