Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
5065,10,108598.45,60619.0,1844.0,1382.448204580097,46597.0,60619.0,0.6,0.4
4829,8,101332.91,59765.0,1875.0,1230.90615882598,40337.0,59765.0,0.6,0.4
4818,9,110016.92,60095.0,1947.0,1335.9182556728838,48586.0,60095.0,0.6,0.4
4825,8,100321.85,63023.0,2057.0,954.8538882804501,36344.0,63023.0,0.6,0.4
4780,8,96323.99,64612.0,2124.0,1198.9943198978488,30513.0,64612.0,0.6,0.4
4866,10,114112.25,59729.0,1876.0,1482.2483302421322,52901.0,59729.0,0.6,0.4
5011,9,99722.6,60667.0,2068.0,1267.6048179923487,37788.0,60667.0,0.6,0.4
4800,9,106580.8,60158.0,1966.0,1275.7984970501284,45147.0,60158.0,0.6,0.4
4816,9,109423.36,59878.0,1856.0,1358.3621233220263,48187.0,59878.0,0.6,0.4
5299,10,109201.94,58038.0,1769.0,1183.9439357692597,49980.0,58038.0,0.6,0.4
4872,10,96093.26,63145.0,2350.0,1213.2645512579522,31735.0,63145.0,0.6,0.4
4858,9,98521.31,59341.0,1982.0,1298.3140027804989,37882.0,59341.0,0.6,0.4
4897,11,105931.6,60007.0,1962.0,1360.6039153947734,44564.0,60007.0,0.6,0.4
4933,9,92642.95,56072.0,1988.0,1220.9528639934674,35350.0,56072.0,0.6,0.4
4912,8,101381.8,62641.0,2056.0,1145.799655630922,37595.0,62641.0,0.6,0.4
4929,11,117934.92,59452.0,1924.0,1526.9231521714341,56956.0,59452.0,0.6,0.4
4858,9,97890.4,59695.0,1986.0,1335.399184761324,36860.0,59695.0,0.6,0.4
4840,10,105176.22,60900.0,1949.0,1214.2182068701811,43062.0,60900.0,0.6,0.4
4880,8,95354.83,56494.0,2043.0,1073.8272457863973,37787.0,56494.0,0.6,0.4
4843,9,106990.01,61135.0,2029.0,1262.0134920498087,44593.0,61135.0,0.6,0.4
