Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
1957,9,68085.82,29747.0,882.0,667.818431002783,37671.0,29747.0,0.6,0.2
1855,7,55431.34,29750.0,951.0,604.3356579968932,25077.0,29750.0,0.6,0.2
2056,7,56328.08,30665.0,1034.0,572.078591450091,25091.0,30665.0,0.6,0.2
1891,8,62136.5,31325.0,1042.0,641.5030160760166,30170.0,31325.0,0.6,0.2
1975,8,60443.52,30111.0,942.0,595.5152973654169,29737.0,30111.0,0.6,0.2
1910,6,60173.37,31708.0,1159.0,591.3713581798629,27874.0,31708.0,0.6,0.2
1953,8,58058.51,30423.0,981.0,699.5085468835781,26936.0,30423.0,0.6,0.2
1889,7,54705.72,31743.0,1055.0,672.7203612933874,22290.0,31743.0,0.6,0.2
1854,6,55311.05,30652.0,986.0,575.0509603660228,24084.0,30652.0,0.6,0.2
1922,7,60520.5,30608.0,1019.0,668.5028136256495,29244.0,30608.0,0.6,0.2
2031,8,57612.51,29977.0,1001.0,699.5085468835781,26936.0,29977.0,0.6,0.2
1944,8,60210.5,29399.0,912.0,641.5030160760166,30170.0,29399.0,0.6,0.2
1967,7,54444.72,31482.0,1064.0,672.7203612933874,22290.0,31482.0,0.6,0.2
1930,6,52312.32,30354.0,1035.0,675.3153251851959,21283.0,30354.0,0.6,0.2
2019,9,65956.7,30552.0,976.0,669.6964753036433,34735.0,30552.0,0.6,0.2
1874,8,57731.51,30096.0,943.0,699.5085468835781,26936.0,30096.0,0.6,0.2
2018,8,62489.5,31678.0,1064.0,641.5030160760166,30170.0,31678.0,0.6,0.2
1878,8,56656.51,29021.0,907.0,699.5085468835781,26936.0,29021.0,0.6,0.2
2021,7,57949.08,32286.0,1066.0,572.078591450091,25091.0,32286.0,0.6,0.2
1826,8,60750.46,30202.0,985.0,662.464897368368,29886.0,30202.0,0.6,0.2
