Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
10230,14,178237.4,101409.0,2382.0,1784.4008355105423,75044.0,101409.0,0.7,0.3
9789,16,168509.16,97585.0,2310.0,1751.1586896270853,69173.0,97585.0,0.7,0.3
10010,16,175710.93,100224.0,2277.0,1911.9275181033897,73575.0,100224.0,0.7,0.3
10227,17,177120.9,93452.0,2189.0,1938.8967603887293,81730.0,93452.0,0.7,0.3
10100,17,177289.75,96876.0,2185.0,1833.7459846227116,78580.0,96876.0,0.7,0.3
9990,13,163716.31,99723.0,2373.0,1627.3123839031741,62366.0,99723.0,0.7,0.3
9593,13,157359.52,99113.0,2376.0,1692.5201405447788,56554.0,99113.0,0.7,0.3
10035,12,161576.82,98781.0,2361.0,1515.8248870199782,61280.0,98781.0,0.7,0.3
9862,14,161053.08,98562.0,2325.0,1499.0754215334364,60992.0,98562.0,0.7,0.3
10116,14,160799.18,93567.0,2319.0,1627.179604388252,65605.0,93567.0,0.7,0.3
10200,15,154210.69,90690.0,2332.0,1568.6927172519772,61952.0,90690.0,0.7,0.3
9974,16,177804.94,92849.0,2159.0,1674.9447958070837,83281.0,92849.0,0.7,0.3
9919,15,153011.04,85366.0,2366.0,1803.0392463845765,65842.0,85366.0,0.7,0.3
10022,14,160678.69,95015.0,2396.0,1545.686434706441,64118.0,95015.0,0.7,0.3
10219,16,166926.38,94038.0,2351.0,1911.3799659319045,70977.0,94038.0,0.7,0.3
10031,16,161872.22,94937.0,2312.0,1675.2239892898708,65260.0,94937.0,0.7,0.3
10006,18,168148.45,97560.0,2176.0,1835.4473245733607,68753.0,97560.0,0.7,0.3
9730,15,166777.98,94886.0,2385.0,1803.980833132159,70088.0,94886.0,0.7,0.3
10038,16,169918.52,95043.0,2287.0,1747.5211882997344,73128.0,95043.0,0.7,0.3
10101,16,162763.89,94616.0,2256.0,1734.8927690424791,66413.0,94616.0,0.7,0.3
