Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
1775,6,58234.29,29126.0,1054.0,690.2918143114778,28418.0,29126.0,0.7,0.4
1734,6,61247.74,29180.0,971.0,655.7376085207812,31412.0,29180.0,0.7,0.4
1832,6,60597.14,28618.0,967.0,651.1435553018434,31328.0,28618.0,0.7,0.4
1687,7,72673.35,27778.0,891.0,709.3480463947616,44186.0,27778.0,0.7,0.4
1758,7,65354.93,28201.0,900.0,691.9261237835797,36462.0,28201.0,0.7,0.4
1824,7,69494.72,28638.0,925.0,705.7172104913018,40151.0,28638.0,0.7,0.4
1671,5,58939.13,30943.0,1072.0,651.1288882880871,27345.0,30943.0,0.7,0.4
1885,7,69294.19,28454.0,916.0,715.1906212656767,40125.0,28454.0,0.7,0.4
1685,6,65034.62,28712.0,1007.0,745.6249018860959,35577.0,28712.0,0.7,0.4
1861,7,61244.88,24109.0,928.0,699.884154881635,36436.0,24109.0,0.7,0.4
1656,4,56363.71,29460.0,1174.0,557.7050777045904,26346.0,29460.0,0.7,0.4
1838,6,68194.33,28467.0,934.0,649.3274742309117,39078.0,28467.0,0.7,0.4
1749,7,65291.93,28138.0,929.0,691.9261237835797,36462.0,28138.0,0.7,0.4
1684,6,61710.81,29649.0,1020.0,675.8127284851219,31386.0,29649.0,0.7,0.4
1858,7,66400.25,28591.0,936.0,710.2461756813215,37099.0,28591.0,0.7,0.4
1705,6,55133.35,26372.0,1109.0,682.3521429617236,28079.0,26372.0,0.7,0.4
1860,4,53964.55,31031.0,1200.0,612.5540103465672,22321.0,31031.0,0.7,0.4
1712,7,69588.57,28825.0,943.0,696.5740033824785,40067.0,28825.0,0.7,0.4
1854,5,62855.31,31156.0,1109.0,665.3063315121037,31034.0,31156.0,0.7,0.4
1713,6,61119.14,29140.0,979.0,651.1435553018434,31328.0,29140.0,0.7,0.4
