Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
2930,11,86314.55,48775.0,988.0,866.5484548009256,36673.0,48775.0,0.6,0.2
2765,9,76057.69,44028.0,1091.0,693.691021680746,31336.0,44028.0,0.6,0.2
2720,10,80615.44,51903.0,1017.0,849.4386383386526,27863.0,51903.0,0.6,0.2
2819,13,87668.04,43235.0,908.0,963.0423366424234,43470.0,43235.0,0.6,0.2
2768,11,83139.39,38076.0,951.0,840.3943651152077,44223.0,38076.0,0.6,0.2
2791,10,82978.26,46298.0,970.0,759.2619106497066,35921.0,46298.0,0.6,0.2
2866,12,95692.88,42145.0,949.0,932.8834776982817,52615.0,42145.0,0.6,0.2
2830,13,91080.65,43597.0,952.0,838.6467800213364,46645.0,43597.0,0.6,0.2
2842,9,76424.18,42350.0,1024.0,746.1823138279708,33328.0,42350.0,0.6,0.2
2762,9,81910.53,39261.0,1066.0,911.5331536905692,41738.0,39261.0,0.6,0.2
2806,10,80385.09,43455.0,1052.0,769.0879387007238,36161.0,43455.0,0.6,0.2
2791,10,76441.54,47483.0,926.0,795.542329363398,28163.0,47483.0,0.6,0.2
2815,11,94259.66,42177.0,943.0,1013.6592080051882,51069.0,42177.0,0.6,0.2
2742,8,64235.42,44024.0,1125.0,686.4233281740333,19525.0,44024.0,0.6,0.2
2894,12,87373.34,48102.0,939.0,872.3374677617729,38399.0,48102.0,0.6,0.2
2754,12,85420.17,38812.0,993.0,959.174283538975,45649.0,38812.0,0.6,0.2
2648,9,82989.26,50960.0,1051.0,916.2649240678893,31113.0,50960.0,0.6,0.2
2867,11,87500.44,43002.0,953.0,945.4410982097106,43553.0,43002.0,0.6,0.2
2798,12,92905.85,43906.0,991.0,929.8500115657389,48070.0,43906.0,0.6,0.2
2802,13,93369.63,42799.0,880.0,1027.6315315497202,49543.0,42799.0,0.6,0.2
