Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
126666,33,394004.14,260169.0,10264.0,6479.14421586167,127356.0,260169.0,0.8,0.4
126905,36,396011.44,258946.0,10229.0,6389.435953251052,130676.0,258946.0,0.8,0.4
126285,37,387403.53,257114.0,10121.0,6478.531105734898,123811.0,257114.0,0.8,0.4
127575,34,404722.07,256789.0,10134.0,6211.065083843076,141722.0,256789.0,0.8,0.4
124249,36,403155.53,260694.0,10222.0,5727.526085726748,136734.0,260694.0,0.8,0.4
125910,34,394340.13,258823.0,10145.0,6412.134032190393,129105.0,258823.0,0.8,0.4
124074,34,382719.32,259686.0,10261.0,6360.323483880928,116673.0,259686.0,0.8,0.4
119329,36,408589.71,261437.0,10124.0,6462.714755265061,140690.0,261437.0,0.8,0.4
132307,38,407305.8,252950.0,9910.0,7153.798563511055,147202.0,252950.0,0.8,0.4
122393,38,395871.05,258801.0,9957.0,6863.050917026381,130207.0,258801.0,0.8,0.4
118505,35,400115.33,262016.0,10171.0,6340.328244547015,131759.0,262016.0,0.8,0.4
115260,35,405146.51,256864.0,10092.0,6306.510318937143,141976.0,256864.0,0.8,0.4
115817,35,392076.63,261087.0,10189.0,6306.632839413564,124683.0,261087.0,0.8,0.4
116085,38,399502.27,257765.0,9920.0,6657.274579643597,135080.0,257765.0,0.8,0.4
114525,33,393790.04,260454.0,10302.0,6172.042854385345,127164.0,260454.0,0.8,0.4
115390,36,391923.96,257832.0,10390.0,6191.964632294517,127900.0,257832.0,0.8,0.4
115268,37,400813.16,257229.0,10035.0,6324.158666695293,137260.0,257229.0,0.8,0.4
114592,38,404424.53,257548.0,9791.0,6616.5314302626675,140260.0,257548.0,0.8,0.4
114646,36,399302.14,264795.0,10130.0,6474.143075062774,128033.0,264795.0,0.8,0.4
114579,39,413978.99,255959.0,9665.0,6961.985316082363,151058.0,255959.0,0.8,0.4
