Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
1659,6,48374.87,22432.0,1054.0,626.8725903016257,25316.0,22432.0,0.5,0.5
1629,5,44389.75,20481.0,1286.0,603.753770745809,23305.0,20481.0,0.5,0.5
1780,5,46921.03,18915.0,1224.0,607.0264164258671,27399.0,18915.0,0.5,0.5
1598,5,47240.75,19829.0,1263.0,691.7485795750331,26720.0,19829.0,0.5,0.5
1714,5,50340.25,22521.0,1192.0,423.24609386604345,27396.0,22521.0,0.5,0.5
1548,5,45065.35,24234.0,1225.0,638.3503001556759,20193.0,24234.0,0.5,0.5
1547,5,44159.9,23346.0,1186.0,609.9041027416182,20204.0,23346.0,0.5,0.5
1724,5,43361.9,22548.0,1150.0,609.9041027416182,20204.0,22548.0,0.5,0.5
1572,6,47445.05,18245.0,1139.0,629.0468303750574,28571.0,18245.0,0.5,0.5
1792,7,55234.95,17793.0,1126.0,769.9494958590195,36672.0,17793.0,0.5,0.5
1565,6,48156.42,19181.0,1166.0,602.4218415084391,28373.0,19181.0,0.5,0.5
1569,5,46041.35,25210.0,1215.0,638.3503001556759,20193.0,25210.0,0.5,0.5
1703,6,45091.24,19148.0,1167.0,712.2386297316274,25231.0,19148.0,0.5,0.5
1559,7,55087.69,20706.0,952.0,755.6860938451948,33626.0,20706.0,0.5,0.5
1762,4,39440.93,23740.0,1229.0,619.930229728304,15081.0,23740.0,0.5,0.5
1563,5,46214.73,21477.0,1101.0,453.73277198723315,24284.0,21477.0,0.5,0.5
1673,5,46686.25,22510.0,1149.0,711.2549523096824,23465.0,22510.0,0.5,0.5
1644,4,43129.99,23415.0,1228.0,572.9855279907471,19142.0,23415.0,0.5,0.5
1555,6,49035.87,23093.0,1086.0,626.8725903016257,25316.0,23093.0,0.5,0.5
1728,4,38992.56,23246.0,1162.0,610.5604648880592,15136.0,23246.0,0.5,0.5
