Computing_Time,Num_Of_Var,IWSP,VAP,MTSP,Inventory_Cost,Total_Fixed_Cost,Total_Variable_Cost,Crossover_Rate,Mutation_Rate
6519,10,86578.54,52222.0,2722.0,1528.5359030077823,32828.0,52222.0,0.8,0.1
6426,10,86993.54,52637.0,2551.0,1528.5359030077823,32828.0,52637.0,0.8,0.1
6415,10,86270.54,51914.0,2768.0,1528.5359030077823,32828.0,51914.0,0.8,0.1
6322,9,82503.83,53188.0,2769.0,1500.830473225296,27815.0,53188.0,0.8,0.1
6366,9,78545.54,48947.0,2609.0,1491.5431181019433,28107.0,48947.0,0.8,0.1
6496,10,87127.54,52771.0,2701.0,1528.5359030077823,32828.0,52771.0,0.8,0.1
6377,10,86531.54,52175.0,2608.0,1528.5359030077823,32828.0,52175.0,0.8,0.1
6395,9,78928.83,49613.0,2951.0,1500.830473225296,27815.0,49613.0,0.8,0.1
6366,10,87741.54,53385.0,2688.0,1528.5359030077823,32828.0,53385.0,0.8,0.1
6289,10,86789.54,52433.0,2631.0,1528.5359030077823,32828.0,52433.0,0.8,0.1
6349,10,86260.54,51904.0,2542.0,1528.5359030077823,32828.0,51904.0,0.8,0.1
6257,9,83807.83,54492.0,2829.0,1500.830473225296,27815.0,54492.0,0.8,0.1
6203,10,87437.54,53081.0,2760.0,1528.5359030077823,32828.0,53081.0,0.8,0.1
6005,9,81855.83,52540.0,2799.0,1500.830473225296,27815.0,52540.0,0.8,0.1
6100,9,82977.83,53662.0,2901.0,1500.830473225296,27815.0,53662.0,0.8,0.1
6072,10,86229.54,51873.0,2680.0,1528.5359030077823,32828.0,51873.0,0.8,0.1
6053,9,83315.83,54000.0,2715.0,1500.830473225296,27815.0,54000.0,0.8,0.1
6403,9,83923.83,54608.0,2782.0,1500.830473225296,27815.0,54608.0,0.8,0.1
6979,10,87031.54,52675.0,2743.0,1528.5359030077823,32828.0,52675.0,0.8,0.1
6089,9,80152.54,50554.0,2772.0,1491.5431181019433,28107.0,50554.0,0.8,0.1
