10110111101100001000100100000001101001110011001100,00000000000001000000000010010100000100000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000000000010010011001000000000000000001000110011,00000000000000000000000000000000000000000000000000,[6, 0, 7, 7, 0, 6, 7, 5, 5, 0, 6, 7, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 5, 0, 0, 5, 5, 5, 0, 0, 5, 6, 0, 0, 5, 6, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 4, 0, 10, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 8, 0, 0, 3, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 8, 0, 0, 3, 3],[][28, 14, 30, 33, 36],[9, 21, 25, 17, 26, 4],[49, 22, 18, 40, 48],[41, 35, 27],[8, 39, 32, 37, 46, 42, 34, 7, 38],[43, 5, 0, 10, 47, 31],[23, 16, 3, 11, 2, 6, 20],[1, 15, 45],[44, 12, 19],[24, 29, 13]
10110111101100001000100100000001101001110011001100,00000000000001000000000010010100000100000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000000000010010011001000000000000000001000110011,00000000000000000000000000000000000000000000000000,[5, 0, 6, 6, 0, 5, 6, 6, 5, 0, 2, 5, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 6, 0, 0, 5, 5, 2, 0, 0, 2, 2, 0, 0, 5, 6, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 10, 7, 0, 1, 0, 1, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 4, 0, 0, 4, 4],[][30, 21, 17, 28, 33],[32, 39, 10, 43, 31, 16, 42],[18, 19, 15, 40, 44, 12],[48, 49, 1, 45, 22],[46, 23, 37, 11, 5, 0, 38, 8],[7, 2, 47, 3, 6, 34, 20],[14, 26, 9],[13, 41, 24],[29, 35, 27],[36, 4, 25]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[3, 0, 2, 3, 0, 2, 6, 2, 3, 0, 2, 6, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 3, 6, 6, 0, 0, 6, 6, 0, 0, 3, 2, 0, 0],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 4],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 5, 0, 5, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 1, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0][24, 13, 29, 31],[20, 23, 5, 7, 47, 2, 10, 15],[46, 37, 0, 16, 3, 8],[1, 49, 22],[17, 14, 21, 26, 28, 25],[11, 38, 43, 39, 6, 42, 32, 34],[12, 19, 40, 48, 44, 33],[36, 9, 30, 4],[18, 27],[41, 45, 35]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[6, 0, 10, 10, 0, 6, 10, 10, 6, 0, 1, 6, 0, 0, 0, 1, 6, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 6, 1, 0, 0, 10, 1, 0, 0, 10, 1, 0, 0],[],[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 0, 0, 0, 5, 5],[],[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 3, 0, 2, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 4, 0, 4, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 0][47, 39, 37, 32, 10, 43, 23, 20, 15, 34],[28, 36, 25, 14, 17, 9],[26, 30, 21, 4],[27, 29, 13, 45, 31],[49, 48, 22, 12],[8, 38, 11, 16, 0, 5],[44, 1],[40, 19, 33],[18, 35, 24, 41],[3, 42, 7, 2, 6, 46]
10110111101100001000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000000000010010011001000000000000000001000110011,00000000000001000000000010010101000100000100000000,[5, 0, 1, 1, 0, 2, 2, 1, 2, 0, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 2, 5, 5, 0, 0, 5, 1, 0, 0, 2, 1, 0, 0],[],[],[],[],[0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 6, 6, 0, 4, 0, 4, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10, 0, 0, 9, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 8, 0, 0, 10, 9],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0][3, 16, 2, 7, 10, 47, 43],[23, 46, 6, 8, 5, 37],[29, 13],[14, 4, 30, 17, 21, 28],[32, 34, 20, 39, 11, 0, 38, 42],[25, 26, 9, 33, 36],[35, 27, 41, 24, 31],[45, 22, 12],[18, 49, 40],[1, 44, 19, 15, 48]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[3, 0, 10, 10, 0, 10, 2, 2, 3, 0, 10, 3, 0, 0, 0, 3, 2, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 10, 2, 0, 0, 10, 2, 0, 0, 10, 2, 0, 0],[],[],[],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 4, 0, 0, 0, 7, 8],[0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 1, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 5, 0, 9, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0][17, 21, 28, 36],[47, 43, 6, 7, 34, 16, 32, 37, 23, 39],[8, 0, 11, 15],[1, 44],[27, 31, 18, 35, 13],[30, 26, 14, 4, 9, 25],[48, 40, 22],[19, 49, 33, 12],[45, 29, 24, 41],[20, 46, 42, 2, 10, 5, 38, 3]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[2, 0, 2, 2, 0, 2, 5, 2, 5, 0, 2, 4, 0, 0, 0, 4, 5, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 2, 2, 4, 0, 0, 5, 5, 0, 0, 5, 2, 0, 0],[],[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 6, 6],[],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 1, 10, 0, 1, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 3, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 9, 0, 0, 0, 0][17, 25, 28, 14, 36],[38, 37, 10, 47, 2, 3, 0, 5, 7, 20],[35, 29],[23, 11, 32, 34, 15, 39],[43, 42, 46, 6, 16, 8],[40, 22, 19, 33, 49, 48, 12],[27, 24, 41, 31],[1, 44],[45, 18, 13],[9, 26, 30, 4, 21]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[6, 0, 6, 1, 0, 6, 2, 6, 2, 0, 6, 6, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 6, 2, 1, 0, 0, 2, 6, 0, 0, 2, 6, 0, 0],[],[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 3, 4],[],[],[0, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 5, 0, 0, 0, 5, 9, 0, 9, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 10, 0, 8, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 0, 0, 10, 0, 0, 0, 0][39, 3, 20, 34, 23],[6, 38, 16, 42, 15, 8, 46],[1, 48, 12, 19, 40],[44, 33, 22, 49],[21, 25, 14, 4],[37, 32, 11, 7, 43, 10, 2, 47, 5, 0],[36, 30],[31, 27, 41, 24],[17, 28, 9, 26],[13, 29, 45, 35, 18]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[5, 0, 3, 5, 0, 6, 3, 5, 6, 0, 6, 6, 0, 0, 0, 5, 3, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0, 6, 5, 3, 0, 0, 5, 6, 0, 0, 6, 3, 0, 0],[],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 1, 1],[],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 2, 2, 0, 10, 0, 2, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0, 7, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 0, 0, 0, 0][49, 1, 48, 33, 19],[26, 4, 30, 9, 25],[39, 2, 34, 6, 16, 47],[],[0, 38, 7, 15, 20, 42, 3, 23],[37, 8, 10, 43, 11, 5, 32, 46],[27, 29, 18, 45, 13],[31, 41, 35, 24],[44, 40, 22, 12],[21, 36, 14, 17, 28]
10110111101100011000100100000000101001110011001100,00000000000000000000000000000000000000000000000000,01000000000010000001001000000000010000001000100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000010000100100010001101010000010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000001000010000010010101000100000100010000,[4, 0, 2, 4, 0, 4, 2, 2, 5, 0, 4, 5, 0, 0, 0, 2, 5, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 2, 5, 4, 0, 0, 4, 2, 0, 0, 4, 5, 0, 0],[],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 1, 10],[],[],[0, 0, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 6, 0, 0, 0, 6, 7, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0][48, 22, 1],[37, 15, 20, 23, 43, 6, 2, 7],[24, 35, 29, 27, 13],[32, 42, 0, 46, 39, 3, 5, 10],[34, 47, 8, 11, 38, 16],[21, 25, 28, 36, 4, 30],[17, 14, 26, 9],[18, 45, 41, 31],[19, 44],[49, 33, 40, 12]
