00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 7, 7, 0, 7, 9, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 7, 5, 0, 0, 0, 0, 9, 5, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 4, 0, 0, 3, 0, 3, 0, 0, 4, 0, 3, 0, 3, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 4, 0, 3],[],[],[],[],[],[10, 2, 10, 2, 0, 0, 8, 0, 0, 8, 10, 10, 8, 0, 0, 0, 0, 1, 0, 0, 2, 0, 8, 0, 1, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 1, 10, 0, 0, 8, 0, 2, 0, 0, 0],[],[][40, 17, 29, 24],[1, 46, 3, 37, 20],[23, 49, 21, 28, 30],[42, 26, 47, 15, 18],[16, 31, 33, 39],[13, 34, 35, 45],[14, 48, 32, 5, 43, 7, 4],[44, 12, 6, 22, 36, 25, 9],[19, 27, 38, 8],[2, 10, 0, 11, 41]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 5, 3, 0, 5, 5, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 5, 0, 0, 0, 0, 6, 6, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 2, 0, 0, 2, 0, 7, 0, 0, 9, 0, 7, 0, 2, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 9, 0, 7],[],[],[],[],[],[8, 10, 8, 8, 0, 0, 1, 0, 0, 4, 10, 10, 4, 0, 0, 0, 0, 8, 0, 0, 1, 0, 8, 0, 1, 4, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 8, 1, 0, 0, 4, 0, 10, 0, 0, 0],[],[][6, 37, 20, 24, 41],[34, 30, 21, 18],[32, 5, 27, 31, 19],[44, 9, 12, 36, 25],[8, 4, 7, 16, 14, 33, 48],[43, 38, 39],[23, 13, 45, 28, 49, 42, 15],[40, 0, 3, 17, 22, 2],[47, 26, 35],[10, 11, 46, 29, 1]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 5, 8, 8, 0, 0, 0, 0, 8, 8, 0, 0, 0, 9, 0, 0, 0, 0, 8, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10, 0, 0, 10, 0, 0, 4, 0, 3, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 10, 0, 4],[],[],[],[],[],[1, 2, 6, 7, 0, 0, 7, 0, 0, 2, 6, 1, 7, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 6, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 7, 7, 0, 0, 1, 0, 2, 0, 0, 0],[],[][0, 44, 29, 11, 37, 20],[17, 1, 22, 46, 9],[26, 45, 30, 35, 23, 42, 28],[21, 49, 13],[5, 31, 8, 4, 7],[24, 10, 36, 2],[25, 40, 3, 12, 41, 6],[39, 38, 32, 48, 14, 33, 19, 16],[27, 43],[34, 15, 18, 47]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 9, 2, 0, 10, 10, 0, 0, 0, 0, 0, 2, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 9, 10, 0, 0, 0, 0, 10, 2, 0, 0, 0, 10, 0, 0, 0, 0, 2, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 8, 0, 0, 6, 0, 8, 0, 0, 6, 0, 1, 0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 8, 0, 8],[],[],[],[],[],[3, 3, 3, 7, 0, 0, 4, 0, 0, 5, 4, 7, 3, 0, 0, 0, 0, 5, 0, 0, 4, 0, 3, 0, 5, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 7, 5, 0, 0, 3, 0, 5, 0, 0, 0],[],[][35, 15, 34, 13, 28, 42],[5, 48, 31, 39, 14],[0, 25, 44, 2, 12, 22, 1],[10, 29, 20, 6],[24, 9, 41, 17, 46],[30, 21, 26],[37, 3, 11, 36, 40],[45, 18, 49, 23, 47],[32, 4, 19],[8, 16, 43, 27, 33, 38, 7]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 9, 10, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 9, 10, 0, 0, 0, 0, 6, 6, 0, 0, 0, 9, 0, 0, 0, 0, 10, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 7, 0, 0, 1, 0, 1, 0, 0, 7, 0, 2, 0, 1, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 7, 0, 2],[],[],[],[],[],[4, 3, 3, 4, 0, 0, 8, 0, 0, 5, 3, 5, 4, 0, 0, 0, 0, 5, 0, 0, 4, 0, 3, 0, 8, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 3, 3, 0, 0, 5, 0, 8, 0, 0, 0],[],[][13, 21, 42, 23, 30],[28, 49, 45, 34, 15],[22, 41, 2, 10, 40, 1],[0, 3, 12, 20],[44, 17, 11, 9],[16, 7, 8, 14, 31, 39, 38],[18, 47, 35, 26],[29, 46, 37, 6, 36, 24, 25],[4, 43, 32],[19, 33, 27, 48, 5]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 1, 7, 0, 7, 6, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 6, 7, 0, 0, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 0, 2, 0, 0, 3, 0, 3, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 9, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 2, 0, 9],[],[],[],[],[],[8, 4, 10, 8, 0, 0, 10, 0, 0, 8, 5, 4, 10, 0, 0, 0, 0, 5, 0, 0, 5, 0, 8, 0, 8, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 8, 5, 0, 0, 5, 0, 4, 0, 0, 0],[],[][39, 48, 4, 16, 31, 43],[35, 42, 18, 47, 30, 26],[28, 21, 23, 15, 45],[1, 11, 46],[20, 17, 44, 25, 10, 41],[8, 38, 27, 32],[19, 5, 14, 33, 7],[24, 0, 9, 22, 3, 40],[13, 34, 49],[6, 37, 12, 36, 29, 2]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 9, 9, 0, 9, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 2, 9, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0, 5, 0, 3, 0, 3, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 1, 0, 1],[],[],[],[],[],[4, 4, 8, 8, 0, 0, 10, 0, 0, 10, 7, 8, 10, 0, 0, 0, 0, 7, 0, 0, 7, 0, 8, 0, 7, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 4, 4, 0, 0, 8, 0, 8, 0, 0, 0],[],[][47, 23, 21, 49],[8, 31, 16, 33, 32, 14, 38],[45, 34, 30, 42, 28],[0, 1, 40, 41],[15, 18, 35, 13, 26],[43, 27, 19],[24, 17, 20, 10],[46, 44, 11, 37, 36, 3, 22, 2],[4, 7, 39, 48, 5],[25, 12, 6, 29, 9]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 5, 3, 0, 3, 6, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 3, 3, 0, 0, 0, 0, 5, 5, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 8, 0, 0, 8, 0, 4, 0, 0, 4, 0, 8, 0, 7, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 0, 8, 0, 8],[],[],[],[],[],[1, 9, 10, 10, 0, 0, 10, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 2, 0, 0, 10, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 9, 10, 0, 0, 10, 0, 9, 0, 0, 0],[],[][37, 12, 29, 9, 25, 0, 24],[17, 11, 22, 10],[33, 5, 43, 48, 32, 16, 7],[23, 15, 13, 45, 26],[31, 39, 38, 4],[19, 8, 14, 27],[30, 42, 35, 34],[28, 18, 49, 47, 21],[40, 46, 36, 1],[2, 20, 6, 3, 41, 44]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 6, 3, 0, 3, 9, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 9, 6, 0, 0, 0, 0, 9, 3, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 8, 0, 0, 7, 0, 8, 0, 0, 8, 0, 7, 0, 8, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 4, 0, 7],[],[],[],[],[],[2, 10, 10, 1, 0, 0, 5, 0, 0, 1, 10, 5, 1, 0, 0, 0, 0, 10, 0, 0, 2, 0, 2, 0, 2, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 1, 1, 0, 0, 10, 0, 1, 0, 0, 0],[],[][41, 9, 46, 3, 12, 40],[29, 36, 22, 20, 0, 24],[27, 39, 5, 19, 31, 7],[34, 45, 47],[25, 11, 6],[4, 33, 43, 14],[49, 21, 28, 35],[26, 23, 30, 13, 18, 15, 42],[16, 38, 48, 32, 8],[2, 17, 37, 44, 10, 1]
00001101100000101001000000010001110000110001000010,00000000000001010010010100101010001100000010010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110010011110000100101011000100000011001100101000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 6, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 9, 0, 0, 8, 0, 5, 0, 0, 5, 0, 9, 0, 5, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 5, 0, 8],[],[],[],[],[],[3, 3, 1, 7, 0, 0, 7, 0, 0, 7, 1, 3, 10, 0, 0, 0, 0, 10, 0, 0, 7, 0, 1, 0, 10, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 3, 10, 0, 0, 7, 0, 10, 0, 0, 0],[],[][10, 2, 37, 22, 29],[43, 31, 19, 7, 16, 4],[25, 0, 40, 11, 1],[38, 33, 5, 27, 39, 8],[23, 13, 26, 30, 47],[14, 48, 32],[3, 44, 9, 36, 20, 6],[34, 49, 35, 21, 15],[28, 18, 42, 45],[41, 17, 12, 46, 24]
