10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[4, 0, 0, 0, 9, 0, 0, 9, 4, 6, 0, 9, 0, 4, 0, 2, 0, 0, 2, 0, 6, 9, 4, 6, 0, 10, 9, 0, 0, 10, 0, 9, 0, 0, 0, 2, 2, 0, 0, 10, 10, 0, 6, 0, 0, 10, 0, 10, 0, 0],[],[],[],[],[],[],[],[0, 5, 8, 7, 0, 8, 1, 0, 0, 0, 1, 0, 3, 0, 5, 0, 3, 7, 0, 5, 0, 0, 0, 0, 5, 0, 0, 7, 7, 0, 3, 0, 8, 5, 7, 0, 0, 7, 8, 0, 0, 1, 0, 8, 8, 0, 0, 0, 3, 5],[][6, 41, 10],[18, 35, 15, 36],[48, 30, 16, 12],[13, 0, 22, 8],[33, 14, 24, 49, 19, 1],[42, 23, 20, 9],[37, 3, 17, 28, 27, 34],[5, 44, 2, 38, 32, 43],[21, 11, 26, 31, 7, 4],[47, 25, 45, 39, 40, 29]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[4, 0, 0, 0, 8, 0, 0, 7, 4, 3, 0, 4, 0, 8, 0, 8, 0, 0, 8, 0, 7, 8, 8, 8, 0, 3, 3, 0, 0, 7, 0, 7, 0, 0, 0, 5, 5, 0, 0, 4, 8, 0, 3, 0, 0, 5, 0, 5, 0, 0],[],[],[],[],[],[],[],[0, 6, 10, 2, 0, 2, 10, 0, 0, 0, 10, 0, 9, 0, 6, 0, 2, 9, 0, 6, 0, 0, 0, 0, 1, 0, 0, 10, 1, 0, 9, 0, 9, 2, 9, 0, 0, 9, 10, 0, 0, 1, 0, 6, 10, 0, 0, 0, 2, 1],[][37, 24, 6],[3, 16, 19, 38, 33, 14, 10],[39, 40, 9, 8],[1, 44, 28, 17, 49],[45, 20, 21],[47, 13, 15, 36],[42, 29, 7, 31, 25],[11, 35, 18, 23, 26, 4, 0, 22],[43, 32, 5, 2, 12],[27, 34, 48, 41, 30]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[7, 0, 0, 0, 4, 0, 0, 4, 2, 4, 0, 6, 0, 2, 0, 6, 0, 0, 1, 0, 1, 7, 1, 1, 0, 6, 4, 0, 0, 7, 0, 4, 0, 0, 0, 7, 6, 0, 0, 2, 7, 0, 6, 0, 0, 2, 0, 4, 0, 0],[],[],[],[],[],[],[],[0, 8, 8, 10, 0, 5, 8, 0, 0, 0, 9, 0, 10, 0, 5, 0, 9, 9, 0, 10, 0, 0, 0, 0, 8, 0, 0, 8, 3, 0, 5, 0, 10, 3, 3, 0, 0, 9, 5, 0, 0, 3, 0, 9, 9, 0, 0, 0, 10, 10],[][20, 23, 18, 22],[8, 39, 45, 13],[41, 34, 28, 33],[26, 9, 31, 47, 4, 7],[14, 30, 38, 5],[15, 11, 42, 36, 25],[0, 29, 35, 40, 21],[6, 24, 1, 2, 27],[44, 43, 37, 16, 10, 17],[48, 12, 49, 19, 3, 32]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[5, 0, 0, 0, 1, 0, 0, 10, 8, 7, 0, 8, 0, 7, 0, 1, 0, 0, 7, 0, 10, 10, 8, 10, 0, 1, 5, 0, 0, 5, 0, 7, 0, 0, 0, 10, 8, 0, 0, 8, 1, 0, 7, 0, 0, 8, 0, 8, 0, 0],[],[],[],[],[],[],[],[0, 3, 2, 9, 0, 4, 9, 0, 0, 0, 9, 0, 4, 0, 9, 0, 3, 2, 0, 2, 0, 0, 0, 0, 3, 0, 0, 2, 4, 0, 3, 0, 3, 4, 4, 0, 0, 6, 4, 0, 0, 6, 0, 2, 2, 0, 0, 0, 9, 6],[][25, 4, 15, 40],[43, 19, 27, 2, 17, 44],[1, 32, 30, 16, 24],[12, 28, 5, 38, 33, 34],[26, 29, 0],[41, 49, 37],[9, 18, 42, 13, 31],[8, 45, 36, 39, 47, 22, 11],[10, 14, 48, 3, 6],[35, 23, 20, 21, 7]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[1, 0, 0, 0, 1, 0, 0, 8, 1, 6, 0, 8, 0, 6, 0, 9, 0, 0, 5, 0, 8, 8, 8, 8, 0, 9, 5, 0, 0, 6, 0, 1, 0, 0, 0, 9, 5, 0, 0, 9, 6, 0, 9, 0, 0, 9, 0, 8, 0, 0],[],[],[],[],[],[],[],[0, 3, 3, 10, 0, 4, 2, 0, 0, 0, 7, 0, 10, 0, 4, 0, 4, 3, 0, 7, 0, 0, 0, 0, 7, 0, 0, 3, 10, 0, 2, 0, 10, 4, 4, 0, 0, 10, 7, 0, 0, 2, 0, 10, 4, 0, 0, 0, 7, 2],[][8, 0, 4, 31],[49, 6, 41, 30],[1, 2, 17, 27],[44, 34, 16, 14, 5, 33],[18, 26, 36],[13, 29, 9, 40],[10, 48, 24, 19, 38],[23, 11, 20, 47, 22, 7, 21],[35, 45, 15, 39, 42, 25],[37, 32, 43, 3, 12, 28]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[3, 0, 0, 0, 6, 0, 0, 8, 4, 8, 0, 4, 0, 2, 0, 8, 0, 0, 3, 0, 6, 2, 3, 4, 0, 3, 4, 0, 0, 2, 0, 6, 0, 0, 0, 4, 4, 0, 0, 8, 8, 0, 2, 0, 0, 6, 0, 3, 0, 0],[],[],[],[],[],[],[],[0, 1, 9, 1, 0, 10, 1, 0, 0, 0, 5, 0, 1, 0, 7, 0, 10, 9, 0, 5, 0, 0, 0, 0, 10, 0, 0, 10, 9, 0, 7, 0, 9, 7, 10, 0, 0, 1, 10, 0, 0, 9, 0, 9, 5, 0, 0, 0, 7, 7],[][1, 12, 6, 37, 3],[21, 29, 13, 42],[22, 0, 47, 18, 25],[26, 35, 23, 11, 8, 36],[10, 44, 19],[31, 20, 4, 45],[33, 30, 49, 48, 14],[40, 15, 7, 39, 9],[17, 28, 2, 43, 32, 41],[27, 24, 16, 38, 34, 5]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[7, 0, 0, 0, 3, 0, 0, 7, 9, 3, 0, 6, 0, 3, 0, 4, 0, 0, 9, 0, 9, 7, 7, 9, 0, 9, 6, 0, 0, 7, 0, 3, 0, 0, 0, 4, 7, 0, 0, 6, 9, 0, 9, 0, 0, 4, 0, 6, 0, 0],[],[],[],[],[],[],[],[0, 5, 2, 10, 0, 5, 2, 0, 0, 0, 10, 0, 8, 0, 1, 0, 8, 10, 0, 2, 0, 0, 0, 0, 5, 0, 0, 2, 8, 0, 10, 0, 5, 10, 5, 0, 0, 8, 8, 0, 0, 10, 0, 1, 8, 0, 0, 0, 1, 8],[][14, 43, 48],[19, 6, 27, 2],[4, 9, 13, 31],[15, 45, 35],[24, 32, 34, 1, 5],[11, 39, 26, 47],[36, 0, 22, 21, 29, 7],[37, 16, 38, 28, 12, 44, 49],[25, 42, 40, 23, 18, 8, 20],[10, 3, 30, 41, 17, 33]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[8, 0, 0, 0, 8, 0, 0, 4, 6, 8, 0, 8, 0, 1, 0, 9, 0, 0, 1, 0, 6, 6, 9, 8, 0, 9, 6, 0, 0, 6, 0, 1, 0, 0, 0, 8, 4, 0, 0, 9, 4, 0, 9, 0, 0, 9, 0, 9, 0, 0],[],[],[],[],[],[],[],[0, 5, 10, 5, 0, 5, 7, 0, 0, 0, 3, 0, 5, 0, 7, 0, 3, 10, 0, 7, 0, 0, 0, 0, 10, 0, 0, 10, 5, 0, 5, 0, 7, 10, 2, 0, 0, 3, 10, 0, 0, 2, 0, 2, 10, 0, 0, 0, 7, 2],[][13, 31, 18],[34, 43, 41, 49],[37, 10, 16],[36, 40, 7],[3, 30, 5, 28, 1, 12],[20, 8, 29, 21, 26],[14, 32, 48, 19, 6],[0, 4, 11, 9, 35, 23],[15, 45, 42, 39, 22, 25, 47],[2, 27, 17, 44, 33, 38, 24]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[8, 0, 0, 0, 4, 0, 0, 6, 4, 1, 0, 4, 0, 8, 0, 6, 0, 0, 5, 0, 4, 6, 1, 1, 0, 5, 4, 0, 0, 4, 0, 1, 0, 0, 0, 1, 8, 0, 0, 8, 8, 0, 5, 0, 0, 5, 0, 8, 0, 0],[],[],[],[],[],[],[],[0, 3, 2, 2, 0, 10, 3, 0, 0, 0, 9, 0, 9, 0, 7, 0, 10, 10, 0, 2, 0, 0, 0, 0, 10, 0, 0, 9, 10, 0, 7, 0, 3, 3, 2, 0, 0, 3, 7, 0, 0, 7, 0, 9, 9, 0, 0, 0, 7, 10],[][35, 9, 23, 22, 31],[19, 3, 34, 2],[33, 32, 37, 6, 1],[4, 26, 8, 20, 29, 11],[18, 25, 42, 45],[21, 15, 7],[30, 14, 48, 38, 41],[40, 36, 13, 47, 0, 39],[10, 27, 44, 12, 43],[24, 16, 49, 17, 5, 28]
10001001110101010010111101100101000110011010010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110110001010101101000010011010111001100101100011,00000000000000000000000000000000000000000000000000,[5, 0, 0, 0, 5, 0, 0, 8, 5, 7, 0, 3, 0, 7, 0, 8, 0, 0, 3, 0, 8, 3, 8, 8, 0, 4, 4, 0, 0, 4, 0, 7, 0, 0, 0, 8, 7, 0, 0, 3, 5, 0, 4, 0, 0, 4, 0, 4, 0, 0],[],[],[],[],[],[],[],[0, 2, 6, 1, 0, 10, 1, 0, 0, 0, 10, 0, 6, 0, 9, 0, 10, 9, 0, 6, 0, 0, 0, 0, 10, 0, 0, 2, 1, 0, 9, 0, 2, 9, 10, 0, 0, 2, 2, 0, 0, 9, 0, 6, 10, 0, 0, 0, 1, 9],[][28, 6, 3, 48],[1, 27, 37, 32, 38],[11, 18, 39, 21],[47, 45, 42, 29, 26, 25],[40, 4, 0, 8],[12, 2, 19, 43],[13, 36, 31, 9],[15, 35, 23, 22, 20, 7],[33, 17, 41, 49, 30, 14],[16, 34, 10, 5, 24, 44]
