00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 4, 0, 0, 0, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 0, 10],[],[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 6, 6, 6, 3, 1, 0, 0, 3, 0, 9, 0, 0, 0, 1, 3, 0, 9, 6, 9, 3, 3, 0, 0, 9, 9, 0, 9, 0, 1, 3, 0, 0, 6, 0, 1, 1, 0, 0],[],[],[],[2, 2, 0, 7, 8, 0, 0, 8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0][25, 46, 16, 47, 40, 11, 6, 5],[0, 27, 1, 37, 33],[31, 32, 15, 19, 26, 41],[17, 34, 2],[20, 42, 9, 23],[29, 12, 13, 44, 14],[3, 10, 39, 24, 48],[7, 22, 4, 45],[30, 36, 38, 21, 35, 28],[49, 8, 43, 18]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 7, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 4],[],[0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 2, 2, 1, 2, 9, 2, 0, 0, 1, 0, 2, 0, 0, 0, 9, 1, 0, 2, 10, 10, 1, 10, 0, 0, 10, 9, 0, 10, 0, 1, 1, 0, 0, 9, 0, 10, 9, 0, 0],[],[],[],[6, 8, 0, 3, 8, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 6, 0][19, 31, 40, 13, 41, 26],[21, 14, 11, 16, 12, 28],[37, 22, 24, 7, 39, 3],[23, 9, 17, 49],[43, 42],[27, 48, 0],[8, 18, 20, 2, 34],[1, 4, 45, 10, 33],[47, 5, 6, 15, 36, 44, 25],[29, 38, 46, 32, 30, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 7, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 6],[],[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10, 1, 5, 1, 10, 5, 0, 0, 5, 0, 10, 0, 0, 0, 3, 1, 0, 3, 3, 3, 1, 3, 0, 0, 10, 5, 0, 1, 0, 1, 10, 0, 0, 10, 0, 3, 5, 0, 0],[],[],[],[4, 8, 0, 2, 4, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0][26, 12, 31, 14, 6, 5, 38, 40],[37, 45, 24, 22, 48, 3],[29, 25, 32, 30, 28, 46],[39, 0, 10, 4],[36, 16, 19, 47, 13],[20, 18, 43, 9, 49],[17, 2, 34, 8],[33, 7, 27, 1],[42, 23],[44, 15, 11, 21, 35, 41]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 3, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 5],[],[0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 9, 9, 1, 9, 1, 4, 0, 0, 10, 0, 1, 0, 0, 0, 4, 10, 0, 10, 10, 10, 4, 9, 0, 0, 10, 1, 0, 9, 0, 4, 1, 0, 0, 4, 0, 1, 4, 0, 0],[],[],[],[2, 2, 0, 2, 6, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0][38, 32, 15, 5, 25, 13, 16, 28],[41, 30, 35, 19],[49, 17, 43, 42],[8, 34, 2, 23],[26, 36, 46, 40, 11],[0, 10, 33, 24, 1],[9, 18, 20],[37, 48, 7, 39],[22, 4, 45, 27, 3],[21, 6, 29, 14, 44, 31, 12, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 3, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 3],[],[0, 0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 1, 10, 8, 8, 1, 2, 0, 0, 8, 0, 1, 0, 0, 0, 1, 8, 0, 8, 1, 10, 1, 10, 0, 0, 2, 10, 0, 2, 0, 10, 8, 0, 0, 2, 0, 2, 1, 0, 0],[],[],[],[5, 7, 0, 7, 9, 0, 0, 9, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0][29, 15, 11, 47, 21, 25, 31],[46, 44, 16, 35, 38],[49, 2, 18, 9],[42, 17, 43],[27, 45, 10, 0],[34, 23, 20, 8],[24, 39, 1, 3],[28, 14, 13, 6, 19, 41, 26],[7, 22, 48, 33, 4, 37],[12, 30, 32, 40, 36, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 2, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 2],[],[0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 10, 10, 10, 10, 8, 9, 0, 0, 8, 0, 1, 0, 0, 0, 9, 9, 0, 1, 10, 8, 9, 8, 0, 0, 9, 10, 0, 1, 0, 1, 1, 0, 0, 1, 0, 8, 1, 0, 0],[],[],[],[5, 7, 0, 3, 5, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 5, 0][28, 41, 6, 38, 40, 47, 21, 44],[17, 2, 42, 49],[7, 27, 39, 3],[9, 23],[4, 48, 37, 10, 0],[20, 43, 8, 18, 34],[22, 1, 45, 33, 24],[30, 32, 15, 19, 46],[25, 5, 31, 35, 26, 16],[14, 13, 11, 36, 29, 12]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 6, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 4],[],[0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 3, 1, 8, 1, 9, 9, 0, 0, 3, 0, 8, 0, 0, 0, 8, 3, 0, 3, 9, 1, 1, 3, 0, 0, 1, 8, 0, 3, 0, 8, 1, 0, 0, 1, 0, 9, 9, 0, 0],[],[],[],[5, 7, 0, 2, 7, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0][41, 35, 12, 30, 44, 14, 5, 31],[24, 27, 3, 45, 10],[11, 38, 32, 26, 28, 19],[49, 9, 23, 8, 20],[7, 22, 37, 0],[18, 2, 17],[1, 4, 48, 39, 33],[13, 36, 40, 25, 21],[46, 6, 29, 16, 15, 47],[34, 42, 43]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 6, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 3],[],[0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 1, 10, 10, 8, 1, 1, 0, 0, 7, 0, 8, 0, 0, 0, 1, 8, 0, 7, 1, 10, 10, 10, 0, 0, 1, 1, 0, 8, 0, 7, 1, 0, 0, 10, 0, 8, 10, 0, 0],[],[],[],[9, 4, 0, 2, 9, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0][35, 25, 36, 11, 29, 15, 41, 16],[3, 27, 22, 10, 45],[18, 17, 49],[1, 37, 7, 48],[8, 34, 9, 43],[20, 2, 42, 23],[19, 40, 5, 6, 28],[21, 14, 38, 46, 26],[0, 4, 24, 33, 39],[47, 31, 12, 44, 30, 13, 32]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 3, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 0, 3],[],[0, 0, 0, 0, 0, 6, 9, 0, 0, 0, 0, 6, 2, 1, 2, 1, 2, 0, 0, 2, 0, 9, 0, 0, 0, 1, 6, 0, 9, 1, 1, 1, 9, 0, 0, 6, 2, 0, 9, 0, 9, 1, 0, 0, 6, 0, 1, 2, 0, 0],[],[],[],[5, 5, 0, 10, 7, 0, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0][31, 41, 30, 29, 46, 15, 13, 25],[14, 12, 19, 36, 47, 16],[42, 49, 23, 2],[8, 9, 20],[0, 45, 22, 7, 1],[26, 35, 5, 11, 44],[48, 10, 4],[43, 34, 17, 18],[38, 6, 40, 21, 32, 28],[3, 37, 27, 24, 33, 39]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100000110000000110100100000000001000000011000001,00000000000000000000000000000000000000000000000000,00000110000111111001010001101111100110101100101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11011001001000000000001010010000010001010000010010,[],[],[],[0, 0, 7, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 4],[],[0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 10, 1, 10, 1, 1, 0, 0, 10, 0, 10, 0, 0, 0, 2, 8, 0, 10, 2, 1, 2, 2, 0, 0, 8, 10, 0, 10, 0, 2, 8, 0, 0, 10, 0, 8, 8, 0, 0],[],[],[],[5, 9, 0, 6, 5, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0][41, 44, 30, 13, 11, 6, 5, 15],[22, 7, 24, 48, 10],[2, 8, 34, 43],[42, 20],[39, 45, 1],[18, 17, 49, 9, 23],[31, 29, 14, 28, 25],[35, 46, 36, 38, 40, 21],[12, 26, 19, 32, 47, 16],[27, 37, 3, 4, 0, 33]
