11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[9, 1, 0, 0, 7, 7, 7, 7, 0, 1, 0, 0, 8, 8, 7, 0, 9, 8, 1, 0, 8, 7, 0, 8, 7, 1, 9, 0, 0, 8, 7, 0, 0, 0, 7, 0, 8, 1, 0, 0, 0, 9, 0, 0, 9, 0, 0, 8, 9, 8],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 10, 0, 0, 0, 0, 3, 0, 3, 0, 0, 3, 10, 0, 0, 0, 0, 0, 3, 10, 0, 0, 0],[],[0, 0, 5, 4, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 6, 0, 0, 0, 0, 0, 0],[],[][18, 1, 9, 25, 37],[10, 22, 15],[33, 38, 45, 35, 27],[3, 19, 42],[2, 32, 8, 11],[43, 31, 40],[5, 7, 14, 30, 24, 34, 21, 4, 6],[12, 17, 20, 29, 23, 13, 47, 49, 36],[48, 41, 16, 26, 44, 0],[39, 46, 28]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[8, 7, 0, 0, 1, 1, 9, 8, 0, 9, 0, 0, 1, 8, 1, 0, 1, 9, 1, 0, 7, 7, 0, 9, 9, 8, 7, 0, 0, 7, 7, 0, 0, 0, 8, 0, 1, 8, 0, 0, 0, 9, 0, 0, 9, 0, 0, 8, 8, 9],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 3, 5, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0],[],[0, 0, 10, 2, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 10, 0, 0, 0, 0, 0, 0],[],[][14, 36, 5, 16, 18, 12, 4],[32, 40, 19, 42, 3],[38, 33, 10, 28, 35],[31, 8, 11],[45, 39, 27],[22, 46, 15],[20, 29, 21, 26, 30, 1],[0, 7, 47, 13, 37, 25, 48, 34],[44, 23, 9, 17, 6, 49, 41, 24],[2, 43]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[9, 6, 0, 0, 8, 8, 9, 9, 0, 9, 0, 0, 8, 3, 8, 0, 6, 9, 3, 0, 3, 8, 0, 6, 9, 9, 9, 0, 0, 8, 6, 0, 0, 0, 6, 0, 9, 9, 0, 0, 0, 8, 0, 0, 3, 0, 0, 3, 8, 8],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0],[],[0, 0, 4, 10, 0, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 5, 0, 0, 0, 0, 0, 0],[],[][39, 27, 46, 28],[10, 35, 38, 22],[47, 13, 20, 18, 44],[2, 19, 32],[8, 43],[30, 1, 16, 23, 34],[15, 45, 33],[4, 12, 49, 21, 48, 29, 41, 5, 14],[24, 36, 7, 26, 17, 6, 9, 25, 37, 0],[31, 3, 11, 42, 40]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[9, 6, 0, 0, 6, 8, 8, 2, 0, 9, 0, 0, 8, 2, 2, 0, 8, 6, 8, 0, 9, 8, 0, 9, 2, 2, 9, 0, 0, 8, 6, 0, 0, 0, 9, 0, 6, 6, 0, 0, 0, 8, 0, 0, 6, 0, 0, 2, 6, 6],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 0, 7, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0],[],[0, 0, 10, 5, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 0, 0, 0, 0, 0, 0],[],[][27, 10, 15, 28],[25, 14, 7, 24, 47, 13],[19, 11, 31, 32, 8],[39, 38, 45],[43, 42, 40, 3],[1, 44, 30, 49, 36, 37, 17, 4, 48],[35, 46, 22, 33],[21, 6, 29, 41, 18, 12, 16, 5],[9, 26, 23, 20, 34, 0],[2]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[3, 7, 0, 0, 8, 8, 3, 7, 0, 8, 0, 0, 7, 3, 9, 0, 3, 7, 8, 0, 9, 9, 0, 8, 8, 9, 8, 0, 0, 7, 7, 0, 0, 0, 9, 0, 7, 9, 0, 0, 0, 3, 0, 0, 9, 0, 0, 7, 3, 8],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 1, 0, 6, 0, 0, 6, 6, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0],[],[0, 0, 4, 10, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 2, 0, 0, 0, 0, 0, 0],[],[][45, 28, 33],[43, 19, 32],[0, 13, 48, 41, 16, 6],[42, 2, 31],[15, 22, 27],[35, 46, 38, 10, 39],[47, 1, 30, 7, 17, 12, 29, 36],[18, 26, 5, 49, 24, 9, 4, 23],[14, 44, 21, 34, 25, 20, 37],[40, 8, 11, 3]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 9, 0, 0, 6, 9, 6, 6, 0, 6, 0, 0, 1, 8, 1, 0, 1, 6, 1, 0, 8, 9, 0, 8, 6, 1, 1, 0, 0, 6, 8, 0, 0, 0, 9, 0, 1, 1, 0, 0, 0, 8, 0, 0, 9, 0, 0, 1, 8, 9],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 2, 0, 0, 3, 7, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0],[],[0, 0, 10, 4, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 10, 0, 5, 4, 0, 0, 0, 0, 0, 0],[],[][36, 47, 25, 37, 14, 12, 26, 16, 18],[35, 46],[38, 28, 22, 33, 27],[3, 43, 32],[31, 42],[6, 29, 4, 0, 9, 17, 24, 7],[15, 45, 10, 39],[20, 48, 41, 23, 13, 30],[34, 21, 1, 44, 5, 49],[11, 2, 19, 40, 8]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 2, 0, 0, 9, 8, 8, 8, 0, 8, 0, 0, 8, 2, 9, 0, 8, 2, 6, 0, 6, 2, 0, 9, 2, 2, 2, 0, 0, 6, 8, 0, 0, 0, 8, 0, 9, 6, 0, 0, 0, 9, 0, 0, 9, 0, 0, 9, 6, 9],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 10, 7, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0],[],[0, 0, 4, 4, 0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 5, 0, 0, 0, 0, 0, 0],[],[][45, 35, 27, 33],[26, 17, 25, 21, 1, 13, 24],[31, 40, 8, 32],[3, 11, 2, 42],[19, 43],[29, 0, 37, 48, 18, 20],[39, 46, 22, 28],[30, 7, 9, 34, 16, 6, 12, 5],[14, 47, 44, 36, 23, 4, 41, 49],[38, 10, 15]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 8, 0, 0, 8, 6, 6, 6, 0, 8, 0, 0, 8, 9, 9, 0, 7, 8, 9, 0, 9, 7, 0, 8, 9, 9, 6, 0, 0, 8, 7, 0, 0, 0, 8, 0, 8, 9, 0, 0, 0, 9, 0, 0, 6, 0, 0, 6, 6, 7],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0],[],[0, 0, 10, 5, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10, 5, 0, 0, 0, 0, 0, 0],[],[][15, 28, 27],[35, 39, 38, 22],[45, 33, 46, 10],[32, 40, 8],[3, 19, 43],[5, 44, 47, 48, 26, 6, 7],[21, 16, 49, 0, 30],[34, 1, 29, 17, 23, 12, 36, 4, 9],[14, 13, 24, 41, 18, 20, 25, 37],[42, 31, 11, 2]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 9, 0, 0, 7, 8, 8, 3, 0, 9, 0, 0, 7, 9, 9, 0, 3, 9, 3, 0, 7, 9, 0, 7, 8, 7, 8, 0, 0, 9, 9, 0, 0, 0, 8, 0, 9, 3, 0, 0, 0, 9, 0, 0, 8, 0, 0, 8, 3, 8],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 4, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0],[],[0, 0, 5, 6, 0, 0, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 10, 0, 5, 10, 0, 0, 0, 0, 0, 0],[],[][28, 10, 39, 35],[45, 46, 33],[18, 16, 37, 48, 7],[22, 15, 38, 27],[42, 8, 2],[3, 32, 19, 31],[4, 12, 25, 20, 0, 23],[44, 47, 34, 49, 24, 26, 5, 6],[14, 36, 17, 41, 9, 30, 13, 1, 29, 21],[11, 43, 40]
11001111010011101110110111100110001011000100100111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000001000010000001000011000010100110000011000,00000000000000000000000000000000000000000000000000,00110000100100000001000000000001100000001011000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[3, 8, 0, 0, 3, 9, 8, 6, 0, 8, 0, 0, 9, 8, 8, 0, 9, 9, 9, 0, 9, 8, 0, 6, 3, 6, 6, 0, 0, 8, 8, 0, 0, 0, 3, 0, 6, 6, 0, 0, 0, 8, 0, 0, 6, 0, 0, 3, 6, 3],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 7, 0, 0, 0, 0, 7, 0, 7, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0],[],[0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 5, 0, 0, 0, 0, 0, 0],[],[][32, 31, 42, 2, 11],[40, 8, 19, 3],[4, 34, 0, 24, 47, 49],[45, 10, 38, 39],[43],[26, 7, 25, 37, 23, 48, 44, 36],[33, 35, 22, 28, 46],[1, 30, 13, 21, 14, 41, 29, 6, 9],[5, 18, 16, 17, 12, 20],[27, 15]
