00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 10, 7, 0, 7, 0, 8, 0, 0, 0, 10, 10, 0, 0, 5, 0, 5, 0, 0, 10, 0, 5, 0, 0, 8, 0, 8, 0, 0, 0, 5],[],[],[0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 6, 3, 6, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0],[0, 0, 4, 0, 0, 2, 1, 4, 1, 2, 0, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 4, 4, 0, 2, 0, 0, 2, 1, 0],[][6, 48, 8, 34, 13, 22, 37],[9, 28, 16, 44, 47, 5, 36],[39, 24, 18, 26, 32],[27, 12, 42, 2, 7, 41],[33, 40, 0, 11, 49, 3, 35],[19, 17, 31],[14, 23, 21],[25, 43, 45],[10, 1, 15, 4, 46],[38, 30, 20, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 4, 4, 0, 9, 0, 3, 0, 0, 0, 4, 9, 0, 0, 4, 0, 9, 0, 0, 3, 0, 3, 0, 0, 9, 0, 3, 0, 0, 0, 3],[],[],[0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 7, 2, 2, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0],[0, 0, 5, 0, 0, 1, 5, 6, 6, 1, 0, 0, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0, 0, 0, 1, 5, 0, 8, 0, 0, 8, 6, 0],[][5, 13, 41, 34, 9, 16],[1, 39, 19, 32, 15, 18, 46],[25, 45, 38, 40, 0, 49],[29, 33, 21, 20, 3],[6, 28, 2, 36, 42],[8, 22, 48, 7, 12, 37],[10, 26, 4, 17],[44, 27, 47],[14, 30, 35, 43, 23, 11],[24, 31]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 5, 6, 0, 5, 0, 5, 0, 0, 0, 5, 6, 0, 0, 7, 0, 5, 0, 0, 10, 0, 7, 0, 0, 5, 0, 6, 0, 0, 0, 10],[],[],[0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 0, 8, 8, 3, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0],[0, 0, 2, 0, 0, 2, 2, 4, 4, 1, 0, 0, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 4, 2, 0, 1, 0, 0, 1, 2, 0],[][27, 47, 34, 44, 9],[2, 5, 6, 22, 37, 36, 42, 16, 48],[1, 31, 4, 24, 15, 19],[12, 28, 7, 41, 13, 8],[43, 20, 35, 23, 29, 25],[11, 3, 45, 30, 21],[33, 40, 14],[18, 17, 10],[32, 46, 26, 39],[49, 0, 38]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 8, 3, 0, 8, 0, 8, 0, 0, 0, 1, 8, 0, 0, 8, 0, 3, 0, 0, 3, 0, 3, 0, 0, 3, 0, 8, 0, 0, 0, 3],[],[],[0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 5, 5, 6, 0, 0, 0, 0, 5, 0, 10, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[0, 0, 2, 0, 0, 2, 4, 9, 9, 7, 0, 0, 4, 4, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 2, 0, 0, 0, 0, 0, 9, 0, 4, 2, 0, 0, 0, 2, 7, 0, 4, 0, 0, 2, 2, 0],[][29, 0, 3, 14, 11],[48, 28, 41, 37, 5, 2, 47],[35, 49, 21, 38, 43, 40],[36, 13, 6, 44, 12],[17, 46, 24, 18, 10],[39, 19, 4, 32, 31],[9, 42],[25, 33, 30, 23, 20, 45],[8, 27, 7, 16, 22, 34],[1, 15, 26]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[8, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 9, 8, 0, 9, 0, 4, 0, 0, 0, 4, 4, 0, 0, 8, 0, 4, 0, 0, 9, 0, 8, 0, 0, 9, 0, 4, 0, 0, 0, 9],[],[],[0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 7, 3, 6, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],[0, 0, 1, 0, 0, 5, 2, 2, 1, 5, 0, 0, 5, 10, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 5, 1, 0, 10, 0, 0, 1, 10, 0],[][47, 27, 22, 42, 2, 36, 8],[34, 37, 7, 28, 6],[18, 24, 46, 26],[25, 35, 30, 14, 29, 45],[5, 9, 12, 16, 41],[32, 15, 19, 39, 31, 1],[10, 17, 4],[33, 0, 11, 40, 21],[3, 49, 20, 43, 23, 38],[13, 44, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 4, 4, 0, 5, 0, 6, 0, 0, 0, 4, 6, 0, 0, 6, 0, 4, 0, 0, 4, 0, 4, 0, 0, 5, 0, 5, 0, 0, 0, 5],[],[],[0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 3, 3, 8, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[0, 0, 2, 0, 0, 1, 1, 9, 2, 1, 0, 0, 2, 2, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 0, 1, 0, 9, 9, 0, 0, 0, 10, 9, 0, 9, 0, 0, 2, 9, 0],[][5, 6, 22, 9, 34],[2, 8, 47, 13, 12],[18, 26, 32, 31, 39, 17, 10],[29, 20, 35, 21, 40, 38],[43, 23, 0, 45, 11, 49, 3],[30, 25, 14, 33],[24, 15, 1],[4, 46, 19],[37, 36, 42, 44, 48, 28, 7],[16, 41, 27]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 6, 8, 0, 8, 0, 6, 0, 0, 0, 8, 6, 0, 0, 5, 0, 5, 0, 0, 8, 0, 5, 0, 0, 6, 0, 5, 0, 0, 0, 8],[],[],[0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 9, 1, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],[0, 0, 3, 0, 0, 2, 4, 7, 4, 3, 0, 0, 3, 7, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 3, 0, 4, 4, 0, 0, 0, 4, 2, 0, 7, 0, 0, 3, 2, 0],[][19, 4, 10, 24, 46, 15, 17],[27, 48, 22, 28, 42, 5],[34, 9, 12, 47, 2],[36, 37, 6, 16, 41, 8],[45, 35, 40, 11, 14, 33],[20, 0, 30, 25, 43, 3],[7, 44, 13],[21, 23, 38, 49, 29],[18, 32, 26, 31],[1, 39]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 4, 9, 0, 3, 0, 4, 0, 0, 0, 9, 9, 0, 0, 4, 0, 4, 0, 0, 3, 0, 4, 0, 0, 9, 0, 3, 0, 0, 0, 9],[],[],[0, 8, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 0, 5, 5, 5, 0, 0, 0, 0, 5, 0, 10, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[0, 0, 1, 0, 0, 6, 2, 1, 2, 2, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 7, 0, 1, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0, 6, 1, 0],[][36, 2, 37, 27, 7, 22, 48, 16],[42, 44, 6, 9, 41, 8],[45, 38, 23, 14, 11],[35, 20, 0, 40, 33, 25],[31, 17, 46, 15, 19, 24, 18],[12, 5, 47, 13],[34, 28],[32, 39, 1],[49, 3, 43, 30, 29, 21],[26, 4, 10]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2, 0, 2, 0, 4, 0, 0, 0, 2, 4, 0, 0, 4, 0, 4, 0, 0, 2, 0, 4, 0, 0, 7, 0, 2, 0, 0, 0, 7],[],[],[0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 8, 3, 8, 0, 0, 0, 0, 10, 0, 3, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[0, 0, 6, 0, 0, 5, 9, 9, 9, 5, 0, 0, 1, 6, 0, 0, 9, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 9, 0, 0, 0, 0, 0, 1, 0, 9, 5, 0, 0, 0, 1, 1, 0, 1, 0, 0, 5, 9, 0],[][41, 34, 42, 12, 44],[45, 14, 21, 38, 23, 29],[10, 39, 1, 15, 26, 18],[3, 30, 33, 0, 35, 25, 40, 20],[27, 37, 9, 22, 47, 5],[13, 2],[49, 11, 43],[4, 19, 46, 17],[16, 7, 28, 6, 48, 8, 36],[31, 24, 32]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000100100000110101000110010100101001010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01001000001000010111000010100001100000010000001000,00100111110011001000001000011000001011000110100110,00000000000000000000000000000000000000000000000000,[],[],[],[],[3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 9, 3, 0, 3, 0, 4, 0, 0, 0, 3, 4, 0, 0, 4, 0, 4, 0, 0, 9, 0, 3, 0, 0, 4, 0, 9, 0, 0, 0, 3],[],[],[0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 8, 0, 8, 5, 8, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[0, 0, 6, 0, 0, 1, 1, 10, 2, 10, 0, 0, 2, 1, 0, 0, 10, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 10, 0, 0, 0, 6, 1, 0, 2, 0, 0, 6, 2, 0],[][27, 5, 42, 36, 13, 6],[44, 48, 12, 28, 8, 34],[40, 3, 49, 29, 0, 23, 21],[33, 25, 30, 35, 43],[4, 26, 24, 18, 32, 10],[2, 47, 41, 22],[31, 1, 39],[15, 19, 46, 17],[38, 14, 20, 11, 45],[7, 37, 16, 9]
