00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 7, 1, 0, 7, 0, 7, 0, 0, 1, 1, 0, 0, 0, 1, 0, 3, 0, 0, 7, 7, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 7, 3, 0, 3, 3, 0, 7, 7, 1, 7, 1, 0, 0, 0, 3, 0],[6, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 6, 2, 0, 10, 10, 0, 6, 0, 10, 5, 6, 10, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 8, 4, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 4][33, 10, 9, 44, 14, 2, 42],[22, 15, 8],[38, 35, 26, 48, 23, 16, 37],[12, 45, 49],[30, 3, 13],[0, 27, 31, 21],[4, 41, 34, 19, 40, 1, 43, 20, 6],[28, 7, 11, 47],[18, 17, 5],[39, 32, 36, 25, 29, 24, 46]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 8, 2, 0, 10, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 8, 10, 0, 10, 8, 0, 10, 2, 10, 8, 1, 0, 0, 0, 10, 0],[7, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 3, 3, 0, 7, 7, 0, 6, 0, 6, 3, 7, 6, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 9, 0, 5, 0, 0, 0, 5, 9, 0, 0, 0, 0, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 0, 4][44, 19, 9, 10, 26, 14, 16, 6],[20, 2, 41],[21, 30, 46, 36, 8, 22, 39],[18, 49],[45, 11, 7],[32, 3, 27, 29],[31, 0, 15, 25, 24, 13],[34, 33, 1, 38, 43],[5, 12, 17, 28, 47],[4, 37, 40, 42, 48, 23, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 4, 7, 0, 3, 0, 5, 0, 0, 7, 3, 0, 0, 0, 7, 0, 3, 0, 0, 7, 7, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 3, 4, 0, 5, 5, 0, 3, 3, 3, 4, 4, 0, 0, 0, 4, 0],[6, 0, 0, 10, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 10, 8, 0, 6, 8, 0, 6, 0, 10, 10, 10, 10, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9][8, 29, 39, 24, 31, 46, 27],[21, 0, 15, 32],[23, 10, 43, 2, 33, 26, 1, 40],[47, 5],[12, 7, 17],[19, 42, 6],[18, 28, 11, 45, 49],[20, 37, 41, 16, 44],[14, 48, 9, 34, 38, 35, 4],[25, 36, 30, 3, 22, 13]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 7, 7, 0, 8, 0, 7, 0, 0, 7, 10, 0, 0, 0, 2, 0, 8, 0, 0, 7, 7, 0, 0, 8, 0, 0, 7, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 10, 7, 0, 10, 8, 2, 10, 7, 0, 0, 0, 2, 0],[9, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 3, 9, 0, 9, 3, 0, 4, 0, 3, 4, 3, 3, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 5][8, 22, 30, 46, 21],[29, 3, 15],[27, 0, 32, 39, 25, 36, 31, 13, 24],[1, 40, 10],[47, 7, 18],[17, 49, 5],[42, 6, 43, 38, 26, 4, 9, 35],[28, 11, 45, 12],[14, 2, 23, 48, 44, 33],[19, 34, 41, 16, 37, 20]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 8, 5, 0, 5, 0, 8, 0, 0, 10, 10, 0, 0, 0, 7, 0, 7, 0, 0, 5, 7, 0, 0, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 10, 8, 0, 8, 8, 0, 10, 5, 7, 10, 8, 0, 0, 0, 8, 0],[3, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 3, 0, 2, 3, 0, 1, 0, 2, 1, 1, 2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 4, 9, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 6][8, 46, 30, 15, 31, 27],[24, 29, 32],[36, 0, 3, 13, 25, 22, 39, 21],[11, 18, 47],[2, 41, 19, 4],[49, 28, 17, 5],[16, 23, 14, 42, 20, 33],[6, 38, 1, 35, 37, 48, 44],[45, 12, 7],[10, 34, 9, 43, 40, 26]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 10, 10, 0, 10, 0, 1, 0, 0, 10, 1, 0, 0, 0, 3, 0, 10, 0, 0, 1, 3, 0, 0, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 10, 0, 3, 3, 10, 3, 10, 0, 0, 0, 1, 0],[9, 0, 0, 9, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 8, 8, 0, 2, 6, 0, 9, 0, 2, 8, 9, 6, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 0, 4, 4, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 5][33, 6, 35, 48, 10, 34, 19],[36, 13, 24, 29],[20, 40, 43, 14, 37, 41, 23],[11, 12, 28, 47],[49, 7, 17],[32, 39, 25],[18, 45, 5],[21, 22, 8, 30],[27, 15, 31, 0, 3, 46],[44, 2, 42, 4, 9, 16, 38, 1, 26]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 9, 3, 0, 3, 0, 9, 0, 0, 3, 1, 0, 0, 0, 1, 0, 5, 0, 0, 3, 5, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 3, 1, 0, 1, 9, 0, 3, 1, 1, 3, 1, 0, 0, 0, 3, 0],[7, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 0, 10, 0, 0, 0, 0, 0, 4, 4, 0, 7, 7, 0, 10, 0, 10, 10, 4, 7, 0, 0, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 8, 8, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 0, 6][14, 35, 42, 44, 37, 10, 41, 23],[17, 45, 28],[43, 40, 2, 4, 19, 34, 9, 48],[22, 21, 31, 39, 8],[16, 20],[49, 18, 47],[24, 13, 25, 46, 3, 0, 32],[7, 5, 12, 11],[26, 33, 1, 38, 6],[29, 36, 30, 27, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 8, 10, 0, 3, 0, 8, 0, 0, 3, 3, 0, 0, 0, 10, 0, 10, 0, 0, 3, 3, 0, 0, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 10, 3, 0, 8, 3, 0, 10, 3, 8, 10, 10, 0, 0, 0, 3, 0],[5, 0, 0, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 4, 0, 0, 0, 0, 0, 9, 6, 0, 9, 4, 0, 5, 0, 5, 9, 6, 5, 0, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2][45, 12, 5, 47, 17, 18],[49, 28],[35, 10, 20, 38, 19, 4, 48, 9, 41],[46, 15, 25, 8],[27, 32, 0, 29],[22, 39, 3, 31],[11, 7],[37, 33, 26, 6, 1, 42],[21, 36, 24, 13, 30],[14, 43, 2, 44, 16, 23, 34, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 6, 8, 0, 3, 0, 3, 0, 0, 3, 7, 0, 0, 0, 3, 0, 3, 0, 0, 6, 8, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 8, 7, 0, 6, 7, 0, 8, 3, 6, 7, 6, 0, 0, 0, 7, 0],[10, 0, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 10, 5, 0, 10, 10, 0, 10, 0, 9, 9, 10, 9, 0, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4][47, 7, 11, 12, 45],[5, 17, 28],[6, 23, 9, 41, 16, 26, 4, 14, 33],[18, 49],[8, 22, 46],[19, 44, 1, 42, 37],[35, 10, 48, 38, 43],[34, 40, 2, 20],[29, 30, 3, 32, 15, 39, 13],[25, 36, 24, 27, 21, 0, 31]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01101010011000101001100100100000011101101111100010,10010000100001010000011011010111100010010000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000101000110000110000000001000000000000000010101,[],[],[],[],[],[0, 3, 7, 0, 10, 0, 7, 0, 0, 10, 7, 0, 0, 0, 10, 0, 3, 0, 0, 3, 7, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 7, 3, 10, 0, 10, 3, 0, 10, 7, 7, 7, 7, 0, 0, 0, 7, 0],[1, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 5, 0, 4, 6, 0, 4, 0, 6, 6, 6, 1, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 8, 9, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 9][46, 8, 0, 15, 32, 13],[28, 7, 5],[38, 1, 16, 26, 19, 34],[24, 21, 27, 36],[22, 39],[29, 3, 25, 31, 30],[6, 10, 41, 48, 33, 44, 2, 43, 42, 20],[11, 45, 18, 47],[49, 12, 17],[14, 4, 37, 40, 35, 9, 23]
