11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[3, 3, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 10, 2, 0, 0, 0, 0, 3, 10, 2, 0, 10, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3],[],[],[0, 0, 0, 6, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 8, 0, 7, 0, 0, 8, 0, 6, 7, 0, 0, 0, 0, 6, 6, 0, 6, 7, 0, 0, 0],[],[],[],[],[0, 0, 9, 0, 1, 0, 1, 4, 0, 0, 0, 1, 0, 0, 4, 0, 9, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 9, 0, 0, 0, 0, 9, 9, 0, 0, 1, 0, 0, 1, 9, 0],[][32, 11, 6, 23, 44, 4, 21, 47],[10, 13, 20, 38, 33, 39],[25, 18, 28, 49, 0, 1],[30, 14, 24, 7],[9, 17],[43, 42, 36, 3, 45],[27, 26, 46, 31, 37],[34, 5, 15, 29],[35, 40, 48, 41, 16, 2],[22, 8, 19, 12]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[3, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 3, 5, 0, 0, 0, 0, 1, 1, 5, 0, 3, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[],[],[0, 0, 0, 10, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 10, 0, 6, 0, 0, 6, 0, 6, 4, 0, 0, 0, 0, 4, 10, 0, 10, 4, 0, 0, 0],[],[],[],[],[0, 0, 2, 0, 8, 0, 8, 7, 0, 0, 0, 2, 0, 0, 9, 0, 8, 0, 0, 0, 0, 7, 0, 9, 8, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 2, 0, 0, 0, 0, 9, 7, 0, 0, 9, 0, 0, 9, 2, 0],[][1, 18, 39, 28, 19],[48, 2, 11, 35],[33, 0, 10, 12, 22, 38, 8],[26, 9, 37, 42, 17, 46, 5],[25, 20, 13, 49],[31, 15, 27, 36, 34],[32, 21, 30, 41, 7],[4, 16, 6, 24],[44, 47, 23, 14, 40],[45, 29, 3, 43]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[5, 2, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 9, 2, 0, 0, 0, 0, 2, 2, 9, 0, 9, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2],[],[],[0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 6, 0, 4, 0, 0, 7, 0, 6, 4, 0, 0, 0, 0, 6, 4, 0, 7, 6, 0, 0, 0],[],[],[],[],[0, 0, 8, 0, 10, 0, 10, 10, 0, 0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 8, 0, 0, 3, 0, 0, 1, 10, 0],[][47, 30, 35, 14, 40, 24],[49, 1, 19, 13, 18, 28],[32, 21, 16, 23, 44, 11],[5, 15, 43, 37, 9, 3, 31],[39, 38, 0, 25, 33],[42, 46, 36, 29, 26],[34, 45, 17, 27],[41, 2],[12, 20, 10, 8, 22],[4, 48, 6, 7]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[7, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 7, 1, 0, 7, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[],[],[0, 0, 0, 6, 0, 9, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 6, 0, 6, 0, 0, 9, 0, 6, 9, 0, 0, 0, 0, 9, 9, 0, 9, 6, 0, 0, 0],[],[],[],[],[0, 0, 3, 0, 4, 0, 4, 5, 0, 0, 0, 3, 0, 0, 8, 0, 4, 0, 0, 0, 0, 5, 0, 8, 8, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 4, 0, 0, 0, 0, 8, 4, 0, 0, 5, 0, 0, 4, 4, 0],[][20, 10, 49, 1, 33, 18, 25],[12, 28, 13, 38],[30, 2, 11],[41, 47, 48, 4, 16, 35, 6],[21, 44, 7, 32],[31, 27, 46, 3, 36, 29],[8, 39, 0, 22, 19],[14, 40, 23, 24],[34, 45, 37, 42, 5, 43],[9, 15, 26, 17]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[8, 9, 0, 0, 0, 0, 0, 0, 10, 0, 9, 0, 10, 8, 0, 0, 0, 0, 8, 10, 10, 0, 8, 0, 0, 10, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9],[],[],[0, 0, 0, 6, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 5, 0, 6, 0, 0, 6, 0, 4, 5, 0, 0, 0, 0, 6, 6, 0, 4, 4, 0, 0, 0],[],[],[],[],[0, 0, 2, 0, 3, 0, 2, 7, 0, 0, 0, 7, 0, 0, 7, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 0, 3, 0, 0, 1, 1, 0],[][14, 6, 24, 11, 16, 48, 41],[45, 36, 17, 31, 5],[47, 40, 30, 2],[27, 26, 43, 29, 46, 3, 42],[22, 28, 18],[1, 49, 0, 10, 19, 25, 38, 8],[33, 12, 13, 39, 20],[35, 23],[44, 4, 7, 21, 32],[34, 9, 15, 37]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[8, 8, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 5, 10, 0, 0, 0, 0, 10, 10, 5, 0, 5, 0, 0, 5, 0, 0, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[],[0, 0, 0, 1, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 3, 0, 0, 7, 0, 4, 4, 0, 0, 0, 0, 1, 7, 0, 7, 3, 0, 0, 0],[],[],[],[],[0, 0, 6, 0, 9, 0, 2, 2, 0, 0, 0, 6, 0, 0, 9, 0, 9, 0, 0, 0, 0, 2, 0, 2, 9, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 2, 0, 0, 0, 0, 6, 6, 0, 0, 6, 0, 0, 9, 9, 0],[][46, 29, 37, 5, 27, 17],[49, 10, 8, 25],[22, 19, 12, 18],[3, 15, 42, 9, 43, 45],[16, 2, 7],[14, 21, 44, 4, 24],[40, 11, 32, 47, 30],[41, 23, 48, 35, 6],[20, 28, 1, 13, 0, 39, 38, 33],[36, 34, 26, 31]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[10, 9, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 9, 7, 0, 0, 0, 0, 10, 10, 9, 0, 10, 0, 0, 9, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10],[],[],[0, 0, 0, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 1, 0, 0, 2, 0, 2, 1, 0, 0, 0, 0, 8, 5, 0, 2, 2, 0, 0, 0],[],[],[],[],[0, 0, 3, 0, 4, 0, 4, 4, 0, 0, 0, 6, 0, 0, 4, 0, 4, 0, 0, 0, 0, 3, 0, 3, 6, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 6, 0, 0, 0, 0, 4, 4, 0, 0, 3, 0, 0, 6, 4, 0],[][5, 42, 37, 45, 36, 27],[32, 6, 16, 24, 4, 30, 48],[49, 18, 20, 28, 38],[17, 15, 46],[0, 13, 19],[29, 43, 31, 9, 3, 34, 26],[14, 40, 21, 2],[7, 23, 41],[47, 44, 11, 35],[1, 8, 25, 10, 12, 39, 22, 33]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[9, 3, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 7, 3, 0, 0, 0, 0, 9, 9, 7, 0, 9, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7],[],[],[0, 0, 0, 8, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 8, 0, 2, 0, 0, 8, 0, 2, 4, 0, 0, 0, 0, 2, 4, 0, 4, 4, 0, 0, 0],[],[],[],[],[0, 0, 1, 0, 10, 0, 10, 6, 0, 0, 0, 1, 0, 0, 1, 0, 6, 0, 0, 0, 0, 10, 0, 10, 1, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 6, 0, 0, 0, 0, 6, 10, 0, 0, 1, 0, 0, 10, 6, 0],[][44, 2, 24, 11, 14],[31, 36, 42, 27],[13, 1, 28, 39, 8],[46, 45, 26, 5, 37, 43],[15, 9],[40, 7, 35, 16, 48, 30],[49, 12, 25, 20, 33],[17, 29, 3, 34],[38, 19, 10, 22, 18, 0],[4, 41, 21, 23, 47, 6, 32]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[7, 7, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 6, 7, 0, 0, 0, 0, 5, 5, 6, 0, 6, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[],[],[0, 0, 0, 8, 0, 3, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 9, 0, 9, 0, 0, 9, 0, 3, 10, 0, 0, 0, 0, 9, 10, 0, 8, 9, 0, 0, 0],[],[],[],[],[0, 0, 2, 0, 1, 0, 2, 4, 0, 0, 0, 2, 0, 0, 1, 0, 4, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0, 4, 0, 0, 1, 4, 0],[][14, 4, 47, 21, 24, 32],[11, 6, 35, 2, 23],[36, 15, 5],[41, 30, 44, 48, 16, 40, 7],[19, 18, 28, 49],[22, 25, 12, 39, 20],[0, 33, 8, 38, 1, 13, 10],[3, 45],[17, 42, 46, 29, 31, 34],[37, 9, 43, 27, 26]
11000000101011000011101001001000010000110000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100010000010100000000110101001011000011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101011000100101000010110000010100100001100100110,00000000000000000000000000000000000000000000000000,[5, 7, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 7, 7, 0, 0, 0, 0, 7, 5, 10, 0, 10, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10],[],[],[0, 0, 0, 1, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 2, 0, 8, 0, 0, 8, 0, 1, 2, 0, 0, 0, 0, 2, 8, 0, 3, 1, 0, 0, 0],[],[],[],[],[0, 0, 4, 0, 4, 0, 9, 4, 0, 0, 0, 6, 0, 0, 4, 0, 9, 0, 0, 0, 0, 9, 0, 9, 6, 0, 0, 0, 0, 0, 9, 0, 4, 0, 0, 6, 0, 0, 0, 0, 6, 9, 0, 0, 6, 0, 0, 4, 4, 0],[][46, 36, 3, 15],[17, 29, 37, 42],[5, 26, 45],[2, 4, 48, 47, 7, 14, 32],[33, 0, 19, 38, 28],[40, 44, 11, 35, 24],[8, 18, 12, 13, 1],[34, 31, 9, 43, 27],[6, 16, 21, 30, 23, 41],[20, 25, 49, 39, 10, 22]
