00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[6, 10, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 6, 0, 0, 3, 3, 0, 0, 0, 10, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0],[],[],[0, 0, 8, 8, 0, 5, 0, 7, 0, 1, 0, 4, 7, 8, 0, 5, 4, 4, 8, 0, 4, 0, 1, 1, 8, 0, 8, 4, 0, 0, 5, 7, 8, 0, 7, 0, 5, 0, 1, 5, 8, 1, 4, 4, 1, 4, 0, 7, 0, 4],[],[],[],[],[][23, 9, 41, 38, 44, 22],[14, 8, 37, 4],[29, 6, 28],[43, 49, 11, 16, 20, 17, 42, 27, 45],[15, 39, 5, 30, 36],[0, 25, 46],[34, 7, 31, 12, 47],[24, 13, 40, 2, 26, 3, 32, 18],[19, 48],[1, 33, 35, 21]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 7, 0, 0, 9, 0, 9, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 7, 0, 0, 2, 7, 0, 0, 0, 3, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0],[],[],[0, 0, 8, 8, 0, 5, 0, 5, 0, 1, 0, 6, 5, 8, 0, 8, 4, 1, 4, 0, 4, 0, 4, 5, 1, 0, 5, 4, 0, 0, 8, 8, 6, 0, 8, 0, 6, 0, 8, 5, 4, 6, 1, 5, 4, 6, 0, 8, 0, 1],[],[],[],[],[][9, 24, 49, 17, 42],[28, 35],[33],[27, 22, 16, 20, 40, 44, 18],[39, 43, 23, 12, 5, 26, 7],[11, 36, 45, 32, 41],[29, 25, 19, 14, 1],[15, 38, 34, 31, 2, 3, 30, 13, 47],[4, 6, 46, 21],[48, 0, 8, 37]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[6, 9, 0, 0, 6, 0, 2, 0, 10, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 9, 0, 0, 10, 2, 0, 0, 0, 10, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0],[],[],[0, 0, 7, 8, 0, 4, 0, 7, 0, 1, 0, 1, 7, 5, 0, 5, 1, 5, 8, 0, 8, 0, 4, 4, 7, 0, 8, 5, 0, 0, 4, 8, 8, 0, 5, 0, 8, 0, 8, 7, 8, 1, 7, 7, 1, 5, 0, 8, 0, 4],[],[],[],[],[][41, 44, 9, 16, 11],[29, 6],[48, 37],[5, 49, 30, 23, 22],[13, 27, 15, 17, 34, 45],[46, 0, 35, 4],[24, 43, 2, 12, 39, 7, 42],[36, 18, 3, 20, 47, 40, 26, 32, 38, 31],[1, 14, 25],[28, 33, 19, 8, 21]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 6, 0, 0, 2, 0, 10, 0, 10, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 9, 0, 0, 9, 10, 0, 0, 0, 2, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0],[],[],[0, 0, 5, 8, 0, 4, 0, 1, 0, 4, 0, 4, 7, 5, 0, 8, 7, 7, 8, 0, 5, 0, 1, 8, 8, 0, 5, 1, 0, 0, 1, 4, 4, 0, 4, 0, 5, 0, 5, 7, 1, 8, 7, 8, 1, 8, 0, 5, 0, 4],[],[],[],[],[][22, 44, 7, 30, 40, 27],[21, 35, 33, 4],[37],[34, 5, 49, 9, 32, 11, 31],[38, 36, 13, 26, 20, 2, 47],[46, 48, 14, 1, 19],[12, 17, 42, 16, 39],[23, 45, 24, 3, 43, 41, 18, 15],[28, 25],[29, 0, 6, 8]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[3, 7, 0, 0, 3, 0, 9, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 7, 0, 0, 10, 9, 0, 0, 0, 2, 0, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 9, 0],[],[],[0, 0, 1, 5, 0, 6, 0, 6, 0, 1, 0, 1, 1, 6, 0, 8, 8, 5, 5, 0, 4, 0, 8, 4, 1, 0, 4, 8, 0, 0, 8, 5, 5, 0, 8, 0, 1, 0, 6, 6, 6, 8, 5, 8, 8, 4, 0, 1, 0, 5],[],[],[],[],[][36, 12, 11, 47, 2, 9, 24],[33, 37],[4, 0],[45, 23, 20, 26],[31, 17, 42, 18, 49, 32, 3],[38, 40, 5, 13, 7, 39],[8, 25, 35, 1],[15, 27, 16, 30, 43, 22, 41, 44, 34],[48, 6, 19, 29],[14, 21, 46, 28]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 1, 0, 0, 1, 0, 9, 0, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 10, 0, 0, 9, 3, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0],[],[],[0, 0, 6, 4, 0, 8, 0, 8, 0, 8, 0, 4, 8, 4, 0, 8, 8, 6, 6, 0, 6, 0, 6, 5, 6, 0, 8, 5, 0, 0, 7, 4, 8, 0, 8, 0, 4, 0, 5, 5, 5, 7, 7, 4, 8, 7, 0, 5, 0, 5],[],[],[],[],[][1, 4, 19, 35, 37],[33, 48],[21, 8, 29],[31, 3, 11, 13, 43, 36],[38, 47, 23, 49, 40, 27, 39],[2, 18, 20, 24, 22, 17],[30, 45, 42, 41],[9, 32, 12, 5, 34, 44, 15, 16, 26, 7],[6, 28, 46],[14, 25, 0]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[1, 1, 0, 0, 10, 0, 3, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 9, 0, 0, 0, 10, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0],[],[],[0, 0, 8, 4, 0, 8, 0, 5, 0, 7, 0, 6, 8, 8, 0, 6, 6, 4, 5, 0, 5, 0, 4, 4, 7, 0, 7, 7, 0, 0, 5, 7, 7, 0, 8, 0, 8, 0, 5, 7, 5, 8, 6, 7, 6, 4, 0, 4, 0, 4],[],[],[],[],[][19, 28, 0, 1],[35, 14, 25, 21],[37, 8, 6],[23, 45, 49, 3, 17, 22, 47],[7, 30, 20, 40, 38, 18],[11, 16, 44, 42, 15],[39, 27, 9, 32, 43, 31, 24, 26],[36, 41, 2, 12, 13, 5, 34],[29],[33, 4, 48, 46]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 3, 0, 0, 0, 2, 0, 0, 3, 9, 0, 0, 0, 3, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0],[],[],[0, 0, 5, 6, 0, 4, 0, 8, 0, 8, 0, 4, 6, 7, 0, 8, 5, 4, 5, 0, 6, 0, 6, 7, 8, 0, 8, 5, 0, 0, 6, 8, 8, 0, 7, 0, 5, 0, 5, 5, 6, 4, 7, 5, 4, 5, 0, 7, 0, 6],[],[],[],[],[][35, 33, 14, 29, 28],[21, 6],[25, 19, 4, 46],[38, 49, 40, 27, 12, 45],[13, 34, 47, 9, 39, 31],[2, 11, 23, 42, 17, 22, 36],[24, 32, 30, 43, 7, 18],[16, 41, 15, 44, 5, 3, 20, 26],[37, 0, 8],[1, 48]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[9, 9, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 7, 0, 0, 0, 7, 0, 0, 2, 6, 0, 0, 0, 6, 0, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0],[],[],[0, 0, 10, 8, 0, 5, 0, 10, 0, 4, 0, 8, 5, 5, 0, 1, 10, 4, 8, 0, 5, 0, 8, 10, 8, 0, 1, 8, 0, 0, 4, 1, 8, 0, 5, 0, 10, 0, 1, 1, 8, 1, 10, 10, 4, 5, 0, 8, 0, 8],[],[],[],[],[][26, 31, 41, 15, 39, 38],[35, 28, 46],[19, 48],[17, 44, 9, 30],[5, 12, 20, 45, 13, 34],[29, 33, 14],[37, 8, 25, 21, 6, 4],[18, 11, 24, 40, 49, 32, 27, 22, 47, 3],[0, 1],[36, 7, 42, 23, 43, 16, 2]
00000000000000000000000000000000000000000000000000,11001010100000100001010001001100010101000000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110101010111011110101110110011101010111111110101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[9, 9, 0, 0, 2, 0, 10, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 10, 0, 0, 7, 2, 0, 0, 0, 10, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0],[],[],[0, 0, 6, 5, 0, 4, 0, 4, 0, 1, 0, 8, 4, 6, 0, 1, 4, 1, 6, 0, 8, 0, 8, 1, 4, 0, 4, 5, 0, 0, 8, 8, 5, 0, 1, 0, 8, 0, 4, 5, 6, 5, 6, 5, 8, 4, 0, 5, 0, 1],[],[],[],[],[][15, 17, 9, 34, 49, 23],[29, 4],[48, 46, 14],[24, 38, 7, 45, 12, 26, 5, 16],[39, 27, 32, 3, 47, 43, 41],[42, 13, 2, 40, 18],[37, 35, 28, 19, 8],[22, 31, 44, 20, 11, 30, 36],[21, 0, 1],[33, 25, 6]
