00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 8, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 8, 0, 0, 8, 0],[],[],[0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 10, 3, 0, 0, 10, 0, 0, 0, 0, 3, 6, 0, 0, 0, 3, 6, 0, 6, 0, 6, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 6, 0, 0, 10],[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 7, 0, 0],[0, 0, 9, 0, 2, 0, 0, 0, 0, 5, 0, 0, 9, 2, 0, 5, 5, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0][0, 43, 30, 33],[34, 4, 13, 28],[3, 6, 19, 7, 32, 24, 11],[8, 38, 44, 31],[22, 39, 15, 23, 18, 9, 16],[46, 20, 29, 25, 27],[47, 35, 21, 17, 26, 42],[1, 45, 5, 48],[36, 2, 12, 41],[49, 14, 37, 40, 10]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 7, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 7, 0, 0, 7, 0],[],[],[0, 0, 0, 10, 0, 0, 2, 6, 0, 0, 10, 2, 0, 0, 2, 0, 0, 0, 0, 6, 6, 0, 0, 0, 6, 10, 0, 10, 0, 2, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 10],[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 9, 0, 0, 0, 0, 8, 0, 0, 0, 9, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 0, 8, 0, 0],[0, 0, 3, 0, 5, 0, 0, 0, 0, 3, 0, 0, 5, 5, 0, 3, 3, 0, 3, 0, 0, 0, 3, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0][28, 15, 36, 12],[20, 11, 24, 29, 40, 37],[4, 22, 2, 41, 9, 16, 34],[45, 5, 48, 38, 44],[3, 46, 6, 19, 7],[21, 17, 26, 47, 33],[35, 30, 0, 42, 43],[1, 8, 31],[27, 10, 25, 32, 49, 14],[18, 13, 23, 39]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 4, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 0],[],[],[0, 0, 0, 10, 0, 0, 10, 6, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 6, 6, 0, 0, 0, 10, 1, 0, 10, 0, 6, 0, 0, 6, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 6],[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 7, 0, 0],[0, 0, 9, 0, 8, 0, 0, 0, 0, 9, 0, 0, 9, 3, 0, 3, 3, 0, 8, 0, 0, 0, 9, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0][25, 10, 14, 11],[48, 8, 45, 38],[39, 36, 15, 41, 16, 13, 23],[5, 44, 1, 31],[17, 26, 43, 0, 21],[46, 19, 7, 29, 20, 49, 40, 32],[47, 33, 30, 35, 42],[4, 34, 28, 18],[22, 2, 12, 9],[37, 24, 6, 3, 27]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 9, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 10, 0, 0, 9, 0],[],[],[0, 0, 0, 3, 0, 0, 3, 8, 0, 0, 3, 2, 0, 0, 8, 0, 0, 0, 0, 8, 2, 0, 0, 0, 2, 8, 0, 3, 0, 3, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 3],[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 4, 0, 0],[0, 0, 7, 0, 1, 0, 0, 0, 0, 7, 0, 0, 6, 7, 0, 6, 1, 0, 6, 0, 0, 0, 7, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0][39, 4, 28, 16, 36],[11, 20, 32, 24],[6, 27, 3, 46, 29, 49, 37, 10],[30, 47, 35, 42],[33, 26, 43, 17, 21, 0],[41, 18, 23, 15, 12, 34],[9, 22, 13, 2],[19, 7, 40, 14, 25],[1, 48],[44, 38, 31, 45, 8, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 9, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 4, 0, 0, 4, 0],[],[],[0, 0, 0, 6, 0, 0, 5, 5, 0, 0, 1, 1, 0, 0, 5, 0, 0, 0, 0, 6, 1, 0, 0, 0, 6, 1, 0, 6, 0, 6, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 5],[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 10, 0, 7, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 7, 0, 0],[0, 0, 2, 0, 2, 0, 0, 0, 0, 8, 0, 0, 3, 3, 0, 2, 3, 0, 8, 0, 0, 0, 3, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0][25, 20, 37, 11, 10],[2, 15, 34, 4, 39],[41, 36, 22, 12, 16, 13],[48, 44, 5, 45],[6, 46, 49, 14, 32, 7],[27, 3, 24, 29, 40, 19],[35, 47, 26, 17],[9, 23, 18, 28],[31, 38, 1, 8],[21, 43, 0, 42, 30, 33]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 10, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 10, 0, 0, 2, 0],[],[],[0, 0, 0, 6, 0, 0, 1, 1, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 0, 7, 6, 0, 0, 0, 1, 7, 0, 6, 0, 1, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 1],[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 5, 0, 0],[0, 0, 3, 0, 3, 0, 0, 0, 0, 4, 0, 0, 4, 9, 0, 3, 4, 0, 9, 0, 0, 0, 3, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0][6, 24, 29, 14, 49, 7],[31, 48],[4, 41, 23, 2, 22, 34, 15],[28, 9, 16, 12],[0, 30, 33, 47, 26, 21],[10, 20, 32, 27, 11, 3, 46],[19, 40, 37, 25],[17, 43, 42, 35],[13, 39, 36, 18],[44, 5, 8, 1, 38, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 4, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 7, 0, 0, 7, 0],[],[],[0, 0, 0, 10, 0, 0, 3, 8, 0, 0, 8, 10, 0, 0, 10, 0, 0, 0, 0, 8, 3, 0, 0, 0, 3, 3, 0, 10, 0, 10, 0, 0, 10, 0, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 3],[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 9, 0, 0],[0, 0, 5, 0, 5, 0, 0, 0, 0, 6, 0, 0, 5, 6, 0, 5, 1, 0, 1, 0, 0, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0][36, 16, 18],[0, 17, 43, 26, 21],[24, 6, 46, 25, 37, 49, 20],[1, 44, 31],[4, 39, 2, 12, 15],[41, 22, 34, 9, 23, 13, 28],[8, 38, 48, 5, 45],[19, 10, 40, 7],[42, 47, 35, 30, 33],[29, 14, 11, 32, 27, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 7, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 7, 9, 0, 0, 9, 0],[],[],[0, 0, 0, 6, 0, 0, 6, 5, 0, 0, 5, 4, 0, 0, 5, 0, 0, 0, 0, 6, 5, 0, 0, 0, 4, 6, 0, 6, 0, 5, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 5],[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0],[0, 0, 10, 0, 8, 0, 0, 0, 0, 10, 0, 0, 3, 3, 0, 8, 10, 0, 8, 0, 0, 0, 8, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 8, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0][14, 20, 25],[31, 8, 44, 48],[32, 29, 46, 3, 10, 49, 37, 11, 19, 6],[35, 21, 0, 42, 26],[16, 28, 39, 22, 15, 13, 36],[4, 23, 9, 2],[18, 34, 41, 12],[7, 40, 24, 27],[45, 5, 38, 1],[33, 47, 30, 43, 17]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 7, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 8, 0, 0, 7, 0],[],[],[0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0, 10, 0, 0, 0, 0, 3, 10, 0, 0, 0, 10, 10, 0, 3, 0, 10, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3],[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0],[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5, 5, 0, 1, 5, 0, 6, 0, 0, 0, 1, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0][44, 38, 5],[48, 45, 8, 31, 1],[18, 13, 22, 39, 2, 12],[41, 9, 4],[26, 43, 0, 21, 30, 35, 33],[7, 49, 32, 29, 3, 46, 27],[10, 14, 24, 6],[11, 37, 40, 25, 19, 20],[17, 42, 47],[23, 28, 34, 16, 36, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100100000000000000000000001000000100000110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010011001100100001100011010100100001001000001001,10000000000000000100010000100010010100000011000100,00101000010011011010001100001000001010010100000000,[],[],[],[],[0, 7, 0, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 4, 0, 0, 7, 0],[],[],[0, 0, 0, 6, 0, 0, 3, 3, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 6, 6, 0, 0, 0, 3, 6, 0, 1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 3],[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 0],[0, 0, 10, 0, 8, 0, 0, 0, 0, 8, 0, 0, 8, 10, 0, 5, 8, 0, 10, 0, 0, 0, 5, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0][27, 11, 14],[0, 43, 26, 47, 33],[24, 49, 32, 6, 29, 10, 7],[8, 45],[34, 39, 22, 36, 28, 15, 41],[3, 25, 46, 20, 37, 40, 19],[31, 44, 5, 48, 1, 38],[4, 16, 9, 12],[17, 21, 42, 35, 30],[23, 13, 2, 18]
