00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 6, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 9, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[2, 0, 0, 0, 0, 7, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 2, 0, 2, 0, 10, 0, 0, 7, 7, 0, 8, 0, 10, 10, 0, 7, 7, 8, 2, 10, 0, 10, 7, 2, 0, 0, 7, 0, 8, 7, 0],[],[],[0, 5, 0, 4, 0, 0, 0, 0, 0, 4, 3, 0, 5, 0, 0, 3, 0, 0, 3, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 4, 0, 4, 3, 0, 0],[],[],[][7, 11, 49],[42, 21, 19, 37, 0],[15, 47, 10, 18],[9, 43, 20, 46, 44, 3],[39, 25, 1, 12],[30, 14, 2, 22, 4],[41, 27, 45, 34, 26, 48, 5, 35],[47, 6, 29, 36, 16],[13, 24, 33, 28],[31, 8, 40, 17, 32, 38, 23]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 6, 0, 6, 0, 0, 2, 0, 0, 0, 2, 0, 9, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2],[4, 0, 0, 0, 0, 8, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 4, 0, 7, 0, 7, 0, 0, 8, 8, 0, 4, 0, 3, 4, 0, 4, 8, 4, 3, 7, 0, 7, 8, 3, 0, 0, 3, 0, 7, 8, 0],[],[],[0, 10, 0, 10, 0, 0, 0, 0, 0, 5, 10, 0, 10, 0, 0, 10, 0, 0, 1, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 5, 0, 5, 5, 0, 0],[],[],[][39, 25, 18],[49, 14, 7, 11],[45, 31, 37, 42, 8, 16],[19, 34, 36, 0, 29, 32],[46, 47, 9, 44, 20],[33, 2, 28, 4, 30],[17, 38, 40, 47, 23, 21],[27, 41, 35, 48, 26, 5, 6],[13, 22, 24],[15, 43, 10, 1, 12, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 1, 0, 6, 0, 0, 6, 0, 0, 0, 1, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[8, 0, 0, 0, 0, 10, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 8, 0, 10, 0, 4, 0, 0, 8, 10, 0, 3, 0, 4, 3, 0, 3, 10, 4, 8, 10, 0, 10, 3, 8, 0, 0, 8, 0, 8, 10, 0],[],[],[0, 5, 0, 7, 0, 0, 0, 0, 0, 5, 5, 0, 5, 0, 0, 2, 0, 0, 7, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 5, 0, 7, 2, 0, 0],[],[],[][28, 11, 30, 2, 49],[25, 47, 20, 15],[41, 34, 29, 8, 32],[31, 6, 17, 36, 16, 23],[9, 44, 12, 1, 10],[4, 14, 7, 22],[46, 3, 39, 43, 18],[47, 0, 37, 45, 19, 26, 42],[33, 24, 13],[27, 48, 35, 21, 5, 40, 38]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 1, 0, 1, 0, 0, 7, 0, 0, 0, 6, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 6, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[8, 0, 0, 0, 0, 3, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 4, 0, 4, 0, 3, 0, 0, 4, 3, 0, 4, 0, 3, 3, 0, 3, 8, 8, 2, 4, 0, 2, 2, 2, 0, 0, 2, 0, 8, 3, 0],[],[],[0, 10, 0, 10, 0, 0, 0, 0, 0, 10, 9, 0, 9, 0, 0, 9, 0, 0, 10, 0, 5, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 10, 0, 5, 5, 0, 0],[],[],[][33, 22, 49, 4, 2],[41, 45, 37, 42, 40, 6],[32, 16, 5, 48, 34, 23, 27, 31],[8, 26, 21, 19, 38, 29],[20, 46, 47],[30, 28, 11],[13, 7, 24, 14],[35, 17, 36, 0, 47],[12, 10, 15],[18, 44, 39, 25, 1, 9, 43, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 9, 0, 6, 0, 0, 6, 0, 0, 0, 7, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 9, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7],[10, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 2, 0, 1, 0, 2, 0, 2, 0, 0, 8, 8, 0, 8, 0, 8, 10, 0, 2, 8, 10, 10, 1, 0, 8, 1, 8, 0, 0, 10, 0, 10, 8, 0],[],[],[0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 4, 0, 0, 5, 0, 0, 3, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 4, 0, 4, 4, 0, 0],[],[],[][41, 19, 38],[6, 5, 17, 8, 21, 23, 34],[18, 9, 25, 3, 1, 10],[20, 47, 44, 43, 12, 46],[15, 39],[4, 33, 7],[30, 11, 22, 13, 49, 14],[26, 42, 35, 29, 40, 27, 31, 48],[28, 2, 24],[45, 37, 36, 32, 16, 0, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 6, 0, 5, 0, 0, 9, 0, 0, 0, 9, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 5, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[8, 0, 0, 0, 0, 4, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 8, 0, 4, 0, 3, 0, 0, 3, 8, 0, 8, 0, 4, 3, 0, 4, 4, 4, 7, 8, 0, 7, 4, 4, 0, 0, 8, 0, 7, 3, 0],[],[],[0, 10, 0, 2, 0, 0, 0, 0, 0, 1, 10, 0, 1, 0, 0, 10, 0, 0, 10, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0],[],[],[][20, 12, 9],[46, 47, 3, 44, 43],[23, 48, 32, 8, 16, 26],[21, 35, 5, 42, 36, 34, 41, 31],[28, 4, 49, 13, 14],[22, 30, 24, 2],[6, 47, 17, 37, 40],[0, 29, 38, 19, 45, 27],[7, 33, 11],[15, 1, 10, 25, 39, 18]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 9, 0, 3, 0, 0, 9, 0, 0, 0, 6, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 3, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6],[7, 0, 0, 0, 0, 7, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 10, 0, 4, 0, 7, 0, 0, 10, 4, 0, 10, 0, 4, 4, 0, 7, 8, 4, 7, 10, 0, 10, 4, 8, 0, 0, 8, 0, 8, 4, 0],[],[],[0, 1, 0, 5, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 5, 0, 0, 5, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 2, 0, 5, 2, 0, 0],[],[],[][9, 1, 12],[39, 47, 44],[28, 22, 4, 13],[36, 32, 48, 21, 41, 31, 27],[15, 20, 46, 10, 25, 43, 3, 18],[30, 33, 11, 49],[6, 23, 37, 0, 5, 34],[42, 17, 35, 47, 45],[24, 2, 7, 14],[19, 38, 8, 16, 26, 29, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 2, 0, 2, 0, 0, 9, 0, 0, 0, 9, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 0, 0, 0, 9, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2],[5, 0, 0, 0, 0, 10, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 4, 0, 4, 0, 4, 0, 0, 10, 10, 0, 4, 0, 4, 4, 0, 3, 3, 3, 10, 5, 0, 5, 5, 10, 0, 0, 10, 0, 4, 10, 0],[],[],[0, 7, 0, 1, 0, 0, 0, 0, 0, 7, 8, 0, 8, 0, 0, 1, 0, 0, 1, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 1, 0, 8, 8, 0, 0],[],[],[][15, 18, 3, 44],[4, 22, 13, 49, 30, 2],[6, 34, 8, 36, 35],[21, 19, 47, 31, 23, 29, 32],[41, 16, 40, 38, 0],[33, 24],[39, 25, 43, 9, 1],[47, 10, 12, 46, 20],[14, 7, 11, 28],[37, 45, 27, 48, 26, 5, 17, 42]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 1, 0, 7, 0, 0, 6, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[3, 0, 0, 0, 0, 3, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 3, 0, 4, 0, 4, 0, 0, 8, 5, 0, 4, 0, 8, 4, 0, 5, 3, 4, 8, 4, 0, 5, 8, 8, 0, 0, 3, 0, 8, 5, 0],[],[],[0, 10, 0, 9, 0, 0, 0, 0, 0, 10, 10, 0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 9, 0, 10, 10, 0, 0],[],[],[][24, 30, 14, 49, 2, 11],[20, 25, 12, 18, 15],[45, 0, 19, 35, 5],[32, 36, 38, 23, 21, 16, 29, 8],[48, 34, 40, 27],[7, 33],[13, 4, 22, 28],[41, 26, 42, 17, 6, 31, 37, 47],[39, 44, 3],[46, 10, 1, 47, 9, 43]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00101001000101100000001010001010010000000000000001,10000110100000001101010100110101101111101110010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010000011010010010100001000000000000010001101100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 6, 0, 9, 0, 0, 1, 0, 0, 0, 6, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 9, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[7, 0, 0, 0, 0, 10, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 3, 0, 8, 0, 8, 0, 0, 10, 7, 0, 3, 0, 10, 3, 0, 3, 10, 7, 8, 3, 0, 8, 10, 7, 0, 0, 8, 0, 8, 10, 0],[],[],[0, 4, 0, 5, 0, 0, 0, 0, 0, 4, 5, 0, 4, 0, 0, 5, 0, 0, 2, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 4, 0, 2, 2, 0, 0],[],[],[][49, 7, 22, 30],[18, 47, 46, 43, 20],[6, 34, 17, 19, 38, 29, 32],[44, 1, 12, 25, 9],[15, 3, 10, 39],[24, 2, 11],[36, 16, 42, 0, 27],[8, 40, 23, 21, 37, 45, 47],[4, 14, 28, 33, 13],[35, 48, 5, 26, 31, 41]
