00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 10, 0, 0, 2, 10, 9, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 9, 0, 0, 9, 0, 0, 2, 0, 10, 10, 9, 0, 10, 10, 9, 0, 0, 0, 9, 0, 10, 2, 0, 2, 0, 2, 2, 0],[],[0, 0, 4, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 6, 7, 4, 0, 0, 4, 0, 3, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 4, 0, 7, 0, 0, 6, 0, 0, 0, 0, 6],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 1, 0, 0, 0, 0, 8, 5, 0, 5, 0, 0, 1, 0, 0, 0, 1, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[],[],[][23, 12, 27],[19, 47, 4, 45, 48, 43, 28],[24, 21, 13],[16, 2, 19, 37, 39],[20, 33, 11, 18, 46],[14, 38, 49, 3, 44],[8, 26, 41, 15],[29, 7, 17],[36, 6, 25, 22, 40, 0, 32],[42, 10, 1, 9, 35, 31, 5, 34, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[10, 9, 0, 0, 9, 10, 10, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 10, 0, 0, 9, 0, 0, 9, 0, 10, 2, 10, 0, 2, 2, 9, 0, 0, 0, 2, 0, 10, 2, 0, 9, 0, 9, 10, 0],[],[0, 0, 5, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 1, 6, 0, 0, 4, 0, 6, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4],[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 8, 0, 0, 0, 0, 3, 7, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0],[],[],[][3, 41, 44, 15, 24],[31, 34, 35, 19, 40, 43],[17, 7, 27, 11],[49, 19, 14, 8, 13],[26, 37, 2, 39],[16, 38, 21],[18, 23, 46],[33, 20, 29, 12],[4, 45, 9, 25, 36, 47, 1, 28],[30, 48, 10, 6, 0, 22, 42, 5, 32]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[4, 2, 0, 0, 3, 4, 3, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 7, 0, 0, 3, 0, 7, 2, 2, 0, 2, 3, 4, 0, 0, 0, 2, 0, 7, 2, 0, 7, 0, 2, 3, 0],[],[0, 0, 10, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 9, 10, 9, 5, 0, 0, 9, 0, 9, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 0, 5, 0, 0, 10, 0, 0, 0, 0, 5],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 1, 0, 0, 0, 0, 6, 8, 0, 8, 0, 0, 1, 0, 0, 0, 6, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0],[],[],[][23, 12],[32, 34, 31, 43, 47, 1, 22, 40],[48, 28, 6, 35, 4],[9, 36, 0, 5],[16, 8, 41, 49],[17, 27, 46, 11],[42, 30, 19, 25, 10, 45],[18, 29, 7, 20, 33],[21, 13, 15, 37, 19],[2, 24, 26, 39, 44, 14, 3, 38]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[7, 2, 0, 0, 7, 7, 7, 0, 0, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 9, 7, 2, 0, 9, 9, 9, 0, 0, 0, 9, 0, 2, 2, 0, 9, 0, 7, 2, 0],[],[0, 0, 10, 5, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 10, 10, 6, 0, 0, 5, 0, 3, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 10, 0, 0, 6, 0, 0, 0, 0, 3],[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 1, 0, 0, 0, 0, 4, 8, 0, 1, 0, 0, 8, 0, 0, 0, 4, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[],[],[][12, 33, 20],[28, 48, 32, 1, 22, 43, 25, 42],[21, 38, 49, 37, 39],[29, 17, 27, 7, 11],[13, 3, 19],[44, 16, 24, 8],[9, 0, 31, 4, 5, 6, 47],[46, 23, 18],[35, 19, 40, 36, 45, 30, 34, 10],[15, 2, 41, 14, 26]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[6, 10, 0, 0, 10, 10, 9, 0, 0, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 0, 0, 9, 0, 0, 9, 0, 6, 10, 10, 0, 9, 9, 9, 0, 0, 0, 6, 0, 6, 10, 0, 9, 0, 10, 9, 0],[],[0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 8, 1, 7, 0, 0, 2, 0, 8, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 7, 0, 2, 0, 0, 8, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 5, 0, 0, 0, 0, 5, 3, 0, 3, 0, 0, 5, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[][15, 26, 37],[13, 8, 41, 19, 49, 3, 2],[18, 11, 20, 46],[27, 29, 33, 7],[17, 23, 12],[42, 30, 10, 40, 0],[16, 38, 39, 24],[44, 14, 21],[28, 48, 36, 25, 19, 45, 34, 6, 35],[9, 47, 43, 22, 1, 5, 4, 31, 32]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 4, 0, 0, 4, 9, 4, 0, 0, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 4, 0, 0, 10, 0, 4, 9, 10, 0, 4, 9, 10, 0, 0, 0, 10, 0, 9, 9, 0, 4, 0, 10, 10, 0],[],[0, 0, 7, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 7, 2, 7, 0, 0, 3, 0, 2, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 3, 0, 2, 0, 0, 8, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 0, 0, 0, 0, 5, 6, 0, 6, 0, 0, 5, 0, 0, 0, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0],[],[],[][7, 17, 23],[31, 34, 43, 36, 28, 48, 35],[41, 16],[29, 33, 27, 12],[4, 25, 47, 0, 30, 9],[18, 46, 11, 20],[39, 37, 19, 38, 21],[26, 44, 8, 15],[49, 14, 3, 2, 24, 13],[22, 1, 42, 6, 40, 19, 32, 5, 45, 10]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[2, 6, 0, 0, 6, 2, 2, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 6, 0, 0, 2, 0, 6, 9, 9, 0, 2, 2, 2, 0, 0, 0, 9, 0, 9, 9, 0, 6, 0, 2, 9, 0],[],[0, 0, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 10, 10, 1, 0, 0, 4, 0, 8, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 10, 0, 0, 8, 0, 0, 0, 0, 10],[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 3, 0, 0, 0, 0, 7, 5, 0, 7, 0, 0, 3, 0, 0, 0, 5, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],[],[],[][3, 37, 16, 38],[36, 28, 0, 34, 5, 47, 6, 35, 22],[12, 23],[2, 19, 39, 24],[11, 29, 27, 18, 46],[25, 1, 19, 4, 45, 30],[17, 7, 33, 20],[44, 26, 21],[9, 43, 32, 31, 48, 40, 42, 10],[13, 49, 41, 14, 8, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[5, 10, 0, 0, 10, 10, 7, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 10, 0, 0, 6, 0, 6, 10, 7, 0, 7, 7, 10, 0, 0, 0, 10, 0, 6, 5, 0, 7, 0, 10, 5, 0],[],[0, 0, 9, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 2, 2, 4, 0, 0, 9, 0, 9, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 2, 0, 2, 0, 0, 9, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 8, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[],[],[][20, 17, 18, 23],[15, 13, 39, 49, 14, 41, 38],[33, 12, 11],[24, 26, 16, 3],[0, 48, 43],[30, 42, 19, 10, 28],[32, 35, 6, 22, 34, 45, 9],[29, 7, 46, 27],[2, 19, 21, 37, 44, 8],[40, 36, 1, 25, 47, 31, 4, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 4, 0, 0, 6, 9, 4, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 0, 0, 9, 0, 0, 8, 0, 9, 8, 4, 0, 4, 8, 9, 0, 0, 0, 6, 0, 6, 8, 0, 6, 0, 6, 9, 0],[],[0, 0, 3, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 10, 2, 2, 0, 0, 2, 0, 3, 0, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 2, 0, 10, 0, 0, 3, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 7, 0, 0, 0, 0, 5, 1, 0, 7, 0, 0, 5, 0, 0, 0, 5, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0],[],[],[][46, 7, 18, 29],[24, 15, 38, 19, 16, 8, 49, 39],[2, 21, 44],[34, 19, 1, 6, 32],[17, 27, 11, 23],[47, 40, 42, 45, 4],[12, 33, 20],[31, 28, 22, 35, 43, 9],[0, 5, 36, 10, 25, 48, 30],[13, 26, 14, 37, 41, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11001110011000000001001001001011101110001011010110,00000000000000000000000000000000000000000000000000,00110000100001111001010010100000000001110100100001,00000001000110000110100100010100010000000000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[10, 10, 0, 0, 10, 6, 2, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 2, 0, 0, 4, 0, 6, 2, 10, 0, 2, 6, 4, 0, 0, 0, 2, 0, 10, 4, 0, 4, 0, 4, 2, 0],[],[0, 0, 5, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 1, 1, 1, 0, 0, 9, 0, 1, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 9, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9],[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 3, 0, 0, 0, 0, 7, 3, 0, 7, 0, 0, 8, 0, 0, 0, 3, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0],[],[],[][21, 8, 14, 16, 44, 15],[31, 48, 34, 40, 22, 25, 6],[12, 27, 18, 7],[43, 47, 36, 28, 45],[2, 41, 37],[10, 9, 30, 35, 5],[20, 33, 29, 17],[46, 11, 23],[13, 24, 3, 19, 26, 38, 39, 49],[32, 0, 19, 1, 42, 4]
