00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 2, 2, 0, 0, 0, 7, 0, 2, 1, 0],[0, 6, 6, 0, 0, 5, 0, 5, 0, 8, 0, 5, 0, 0, 8, 9, 8, 0, 6, 0, 0, 0, 0, 0, 5, 8, 0, 5, 9, 0, 5, 0, 0, 9, 6, 5, 0, 0, 6, 9, 0, 0, 5, 9, 8, 0, 9, 0, 0, 8],[3, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 10, 4, 10, 0, 3, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][17, 8, 26, 48],[10, 41, 47, 13, 23, 40, 31],[24, 0, 12, 37],[6, 29, 21, 4, 19],[30, 7, 35, 24, 11, 42, 27, 5],[38, 18, 2, 34, 1],[36, 3, 45],[49, 16, 44, 14, 25, 9],[28, 39, 33, 43, 15, 46],[20, 32, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 4, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 4, 3, 0, 0, 0, 4, 0, 3, 4, 0],[0, 10, 8, 0, 0, 8, 0, 6, 0, 8, 0, 2, 0, 0, 8, 2, 8, 0, 10, 0, 0, 0, 0, 0, 6, 10, 0, 6, 6, 0, 2, 0, 0, 8, 8, 2, 0, 0, 2, 10, 0, 0, 2, 2, 2, 0, 10, 0, 0, 6],[5, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 5, 5, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][24, 29, 12, 22],[15, 42, 30, 43, 35, 11, 38, 44],[31, 17, 8, 47, 41],[13, 45, 40, 10, 3, 48, 23],[21, 6, 0, 20, 32],[28, 27, 7, 24, 49],[4, 19, 37],[2, 9, 14, 34, 16, 5, 33],[26, 36],[46, 18, 1, 25, 39]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 4, 0, 0, 4, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 3, 9, 0],[0, 5, 10, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 10, 5, 1, 0, 5, 0, 0, 0, 0, 0, 10, 5, 0, 6, 5, 0, 1, 0, 0, 6, 6, 10, 0, 0, 5, 6, 0, 0, 1, 6, 1, 0, 1, 0, 0, 6],[7, 0, 0, 0, 8, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 7, 8, 2, 0, 8, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][5, 16, 11, 42, 30, 7, 46, 44, 9],[22, 12, 19, 32, 37],[45, 31, 40, 36, 47, 41],[8, 13, 10, 23],[15, 28, 1, 18, 25, 38],[27, 33, 39, 34, 49, 43],[0, 20, 6],[29, 24, 4, 21],[3, 26, 17, 48],[2, 14, 35, 24]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 9, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 9, 2, 0],[0, 5, 4, 0, 0, 6, 0, 4, 0, 5, 0, 8, 0, 0, 8, 8, 4, 0, 8, 0, 0, 0, 0, 0, 4, 5, 0, 4, 4, 0, 6, 0, 0, 6, 8, 4, 0, 0, 6, 8, 0, 0, 8, 4, 6, 0, 4, 0, 0, 5],[3, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 3, 7, 7, 0, 3, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][3, 17, 31, 26, 8],[45, 23, 41, 48, 36, 13],[6, 4, 20, 19, 24, 0],[24, 27, 2, 28, 16, 35, 43, 46, 7],[1, 49, 25, 9],[5, 33, 44, 38, 30],[21, 22],[42, 11, 14, 34, 18, 39, 15],[10, 47, 40],[32, 37, 12, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 9, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 7, 7, 0, 0, 0, 1, 0, 9, 9, 0],[0, 10, 5, 0, 0, 5, 0, 6, 0, 8, 0, 5, 0, 0, 8, 10, 10, 0, 10, 0, 0, 0, 0, 0, 5, 6, 0, 6, 6, 0, 8, 0, 0, 10, 8, 5, 0, 0, 5, 8, 0, 0, 5, 6, 8, 0, 8, 0, 0, 6],[4, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 3, 2, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][45, 26, 8, 3, 31, 17, 36],[29, 19, 21, 22],[12, 6, 32, 20, 24],[4, 0, 37],[5, 2, 38, 11, 42, 24, 35],[49, 43, 7, 28, 25, 27],[23, 40, 41, 13],[30, 9, 39, 44, 46, 14, 34],[47, 10, 48],[1, 18, 16, 33, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 8, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 0, 0, 8, 7, 0, 0, 0, 2, 0, 2, 8, 0],[0, 1, 3, 0, 0, 1, 0, 9, 0, 3, 0, 6, 0, 0, 6, 6, 6, 0, 3, 0, 0, 0, 0, 0, 6, 1, 0, 1, 6, 0, 3, 0, 0, 1, 1, 1, 0, 0, 3, 9, 0, 0, 3, 3, 9, 0, 3, 0, 0, 9],[10, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 5, 4, 5, 0, 10, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][27, 1, 33, 25, 34, 5, 35],[26, 3, 47, 36, 45],[2, 18, 38, 30, 42, 46, 43, 9],[4, 32, 29, 6, 21],[22, 20, 37],[14, 16, 15, 28, 11, 24],[23, 31, 41],[17, 40, 48, 8, 13, 10],[39, 49, 44, 7],[12, 0, 24, 19]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 8, 0, 0, 0, 0, 9, 0, 8, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 7, 7, 0, 0, 0, 9, 0, 8, 9, 0],[0, 2, 2, 0, 0, 3, 0, 5, 0, 5, 0, 1, 0, 0, 1, 3, 1, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 2, 3, 0, 5, 0, 0, 1, 3, 2, 0, 0, 3, 1, 0, 0, 5, 2, 2, 0, 1, 0, 0, 5],[10, 0, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 6, 4, 10, 0, 4, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][34, 33, 44, 5, 38, 28, 7],[10, 13, 48, 36, 26, 3, 40, 31],[0, 4, 29, 37],[16, 1, 39, 9, 2, 42, 24],[32, 20, 22, 21],[8, 41, 47, 17],[11, 30, 14, 27],[49, 46, 43, 25, 35, 18, 15],[19, 24, 6, 12],[23, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 3, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 0, 0, 3, 3, 0, 0, 0, 7, 0, 3, 10, 0],[0, 5, 5, 0, 0, 8, 0, 6, 0, 1, 0, 5, 0, 0, 6, 8, 8, 0, 8, 0, 0, 0, 0, 0, 1, 8, 0, 6, 6, 0, 1, 0, 0, 1, 5, 1, 0, 0, 8, 6, 0, 0, 8, 8, 6, 0, 1, 0, 0, 8],[2, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 9, 2, 2, 0, 2, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][35, 24, 30, 33, 9, 46],[0, 21, 24, 22, 37],[10, 47, 41, 26, 3, 40],[6, 12, 4, 32, 19],[11, 1, 34, 2],[28, 14, 39, 44, 7, 27],[23, 45, 36],[43, 42, 15, 49, 25, 16, 5, 18, 38],[20, 29],[13, 8, 31, 17, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 10, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 10, 0, 0, 0, 4, 10, 0, 0, 0, 10, 0, 4, 4, 0],[0, 2, 3, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 6, 5, 2, 0, 6, 0, 0, 0, 0, 0, 6, 6, 0, 5, 6, 0, 5, 0, 0, 2, 2, 3, 0, 0, 2, 3, 0, 0, 2, 3, 5, 0, 3, 0, 0, 5],[1, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 8, 8, 1, 0, 8, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][29, 22, 4, 0],[38, 34, 1, 33, 16, 42],[46, 7, 9, 2, 39, 11, 35, 43, 5],[8, 40, 3, 17, 47, 13, 48],[27, 44, 49, 30, 15],[24, 28, 14, 25, 18],[32, 37],[6, 12, 21, 19, 24, 20],[31, 23, 26],[36, 10, 45, 41]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000101001000100000100100001000010001100010110,01100101010100111010000011011010011100110011101001,10001010000010000001111010000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 5, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 7, 9, 0, 0, 0, 7, 0, 5, 5, 0],[0, 3, 8, 0, 0, 3, 0, 10, 0, 8, 0, 1, 0, 0, 1, 8, 1, 0, 8, 0, 0, 0, 0, 0, 3, 1, 0, 8, 3, 0, 8, 0, 0, 1, 3, 1, 0, 0, 3, 3, 0, 0, 10, 10, 1, 0, 10, 0, 0, 10],[6, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 2, 2, 6, 0, 6, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][44, 33, 16, 14, 25, 11, 35],[6, 29, 21, 20],[34, 28, 5, 38, 24, 39, 1],[37, 12, 4, 19],[3, 8, 23, 10, 47, 48],[0, 24, 32, 22],[36, 45, 40, 31],[18, 27, 2, 9, 30, 15],[41, 13, 17, 26],[43, 49, 42, 7, 46]
