00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 6, 1, 0, 1, 6, 0, 0, 1, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 3, 0, 1, 0, 0, 3, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0],[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 10, 0, 10, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0],[],[8, 0, 7, 0, 0, 7, 0, 0, 0, 8, 0, 0, 9, 0, 0, 0, 0, 9, 7, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 8, 7, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 7][6, 15, 34, 32, 13, 10, 3, 29],[43, 27, 47, 4, 14, 33],[26, 28, 8],[38, 46, 16, 1],[25, 23, 7],[48, 19, 30, 11, 41, 21],[44, 24, 42, 39],[18, 12, 2, 45, 0, 22, 40, 36],[31, 9, 35, 17, 37],[49, 5, 20]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 10, 9, 0, 2, 10, 0, 0, 2, 0, 0, 10, 10, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 9, 0, 2, 0, 0, 2, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 0],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 1, 0, 4, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0],[],[8, 0, 8, 0, 0, 6, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 7, 8, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 6, 8, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 0, 6][19, 38, 46, 16, 1, 21],[6, 33, 32, 29, 15, 10],[42, 24, 26, 44, 8],[41, 30, 11, 48],[39, 28],[31, 49, 36, 35, 5, 40],[9, 20, 17, 12],[37, 22, 0, 45, 2, 18],[23, 25, 4, 47, 27, 34],[3, 14, 13, 7, 43]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 1, 8, 0, 1, 8, 0, 0, 8, 0, 0, 8, 8, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 1, 0, 5, 0, 0, 5, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0],[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 7, 0, 7, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0],[],[9, 0, 9, 0, 0, 6, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 6, 10, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 9, 6, 0, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 6][6, 15, 27, 3, 43, 47],[28, 44],[24, 39, 26, 42, 8],[30, 41, 1, 16, 19],[32, 25, 33, 29],[49, 22, 17, 12, 37, 40, 5, 9],[11, 46, 48, 38, 21],[13, 14, 10, 23, 4, 34, 7],[0, 36, 2, 31],[45, 20, 35, 18]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 6, 6, 0, 10, 6, 0, 0, 9, 0, 0, 6, 9, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 9, 0, 10, 0, 0, 10, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 0],[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 2, 0, 7, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0],[],[8, 0, 1, 0, 0, 8, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 8, 4, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 8, 1, 0, 0, 8, 0, 0, 0, 0, 4, 0, 0, 0, 1][37, 22, 2, 31, 49],[19, 30, 11, 46, 1, 21],[28, 24, 26],[12, 20, 45, 18],[39, 44, 8, 42],[7, 3, 13, 4],[41, 38, 48, 16],[5, 40, 0, 17, 36, 35, 9],[27, 23, 15, 33, 10, 47, 14],[29, 6, 34, 43, 25, 32]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 10, 8, 0, 8, 10, 0, 0, 8, 0, 0, 8, 10, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 5, 0, 5, 0, 8, 0, 0, 5, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 8, 0, 0],[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0],[],[2, 0, 7, 0, 0, 9, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 2, 7, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 9, 2, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 0, 7][48, 30, 41, 19],[35, 12, 37, 20, 17, 45, 0],[8, 44, 42, 24],[28, 26, 39],[32, 25, 34, 27, 43],[21, 16, 1, 11, 46, 38],[9, 18, 49, 31, 2],[6, 33, 47, 29, 13, 4, 10],[5, 40, 36, 22],[7, 3, 23, 15, 14]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 5, 1, 0, 1, 1, 0, 0, 3, 0, 0, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 3, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0],[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 9, 0, 6, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0],[],[8, 0, 10, 0, 0, 8, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 10, 7, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 8, 10, 8, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8][4, 32, 15, 29, 34, 6, 7, 25],[26, 8, 28],[27, 33, 47, 10],[42, 39, 44, 24],[14, 13, 3, 23, 43],[16, 1, 41, 48, 19],[20, 18, 31],[9, 35, 45, 0, 37, 5, 12, 49, 40],[30, 46, 38, 11, 21],[2, 22, 17, 36]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 6, 2, 0, 2, 3, 0, 0, 2, 0, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 3, 0, 6, 0, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0],[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 7, 0, 10, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0],[],[9, 0, 1, 0, 0, 1, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 8, 8, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 8, 8, 1, 0, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 8][37, 2, 22, 45, 5],[6, 10, 23, 4, 33],[34, 27, 32, 25, 7],[8, 42, 26],[44, 28, 39, 24],[14, 13, 15, 43, 3, 47, 29],[46, 38, 1, 11, 30, 41],[49, 17, 36, 35, 12, 18, 9],[0, 20, 40, 31],[16, 21, 48, 19]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 1, 6, 0, 6, 6, 0, 0, 6, 0, 0, 6, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0],[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 4, 0, 7, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0],[],[8, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 10, 10, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 9, 10, 8, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 0, 9][43, 25, 15, 29, 23, 27, 3, 33],[44, 39, 26, 42],[16, 1, 19],[11, 38, 46],[24, 28, 8],[4, 14, 32, 13, 10, 47, 34, 6, 7],[48, 21, 41, 30],[37, 22, 0, 31, 40],[49, 12, 2, 35, 5, 9],[18, 36, 20, 17, 45]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 7, 0, 0, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 2, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0],[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 6, 0, 6, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0],[],[8, 0, 8, 0, 0, 10, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 8, 9, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 9, 8, 9, 0, 0, 9, 0, 0, 0, 0, 8, 0, 0, 0, 10][4, 7, 27, 6, 3, 29, 25],[32, 47, 23, 33],[8, 28, 24, 42],[39, 26, 44],[21, 38, 41, 30],[48, 46, 16, 1, 19, 11],[15, 43, 10, 13, 14, 34],[2, 0, 45, 22, 17, 36, 31],[18, 12, 35, 37, 40, 9],[49, 20, 5]
00011011001001110000000101010100111000000001000100,01000000000100001001010000000010000000100100001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000100000000000000010101000000000010010100000,00000000000000000000000000000000000000000000000000,10100100010010000110101000000001000111001000010001,[0, 0, 0, 1, 9, 0, 1, 2, 0, 0, 1, 0, 0, 2, 9, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0],[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 10, 0, 5, 0],[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0],[],[6, 0, 6, 0, 0, 6, 0, 0, 0, 8, 0, 0, 6, 0, 0, 0, 0, 6, 8, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 8, 6, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8][6, 10, 43, 15, 34, 27, 3, 33],[29, 7, 13, 32],[16, 19],[8, 28, 39],[41, 1, 48, 21],[5, 12, 37, 2, 22, 20, 17, 0],[26, 24, 42, 44],[9, 18, 40, 36, 35, 45, 31, 49],[25, 47, 23, 4, 14],[30, 38, 46, 11]
