00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 10, 0, 6, 0, 0, 10, 1, 0, 10, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 10, 0, 6, 0, 0, 6],[],[0, 0, 0, 5, 5, 0, 7, 0, 3, 0, 0, 0, 7, 3, 0, 7, 0, 7, 3, 0, 0, 5, 0, 7, 0, 5, 9, 5, 9, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 3, 9, 0, 5, 0, 0, 0, 0, 0, 9, 0],[],[],[],[],[],[],[2, 2, 0, 0, 0, 2, 0, 4, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 4, 0, 0, 8, 8, 0, 0, 0, 0, 0, 8, 0, 4, 0, 4, 0, 0][38, 20, 41, 2],[1, 5, 10, 0],[31, 39, 13, 18, 8],[45, 7, 30, 33, 47],[4, 3, 21, 27, 42, 25],[49, 16, 46, 24, 9, 29],[6, 17, 23, 12, 15, 34],[37, 36, 43, 11, 32],[40, 48, 28, 26],[44, 19, 14, 22]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 4, 0, 0, 1, 9, 0, 4, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 1, 0, 0, 4],[],[0, 0, 0, 2, 6, 0, 6, 0, 6, 0, 0, 0, 3, 7, 0, 6, 0, 2, 2, 0, 0, 3, 0, 3, 0, 6, 6, 6, 7, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 7, 0, 0, 0, 0, 0, 3, 0],[],[],[],[],[],[],[8, 5, 0, 0, 0, 10, 0, 10, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 10, 0, 0, 10, 8, 0, 0, 0, 0, 0, 5, 0, 5, 0, 8, 0, 0][38, 46, 44, 9, 19],[17, 18, 3],[34, 40, 21, 23, 12, 48, 39],[22, 16, 49, 14],[1, 11, 32, 45, 43],[27, 15, 26, 31, 25, 8, 6, 4],[13, 28, 42],[37, 47, 0, 30],[24, 20, 29, 41, 2],[33, 36, 7, 10, 5]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 6, 0, 0, 6, 6, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 6, 0, 2, 0, 0, 6],[],[0, 0, 0, 3, 4, 0, 8, 0, 3, 0, 0, 0, 4, 3, 0, 3, 0, 4, 8, 0, 0, 8, 0, 9, 0, 3, 9, 4, 3, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 9, 8, 0, 8, 0, 0, 0, 0, 0, 4, 0],[],[],[],[],[],[],[5, 7, 0, 0, 0, 5, 0, 5, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 10, 7, 0, 0, 7, 7, 0, 0, 0, 0, 0, 5, 0, 7, 0, 10, 0, 0][24, 9],[29, 46, 14, 38, 22],[3, 13, 28, 15, 8, 25, 31],[48, 17, 27, 12, 4],[43, 5, 0, 7, 30],[19, 44, 20, 2, 49, 16, 41],[1, 36, 45, 33, 37],[40, 42, 6, 18, 21, 34],[39, 23, 26],[11, 32, 10, 47]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 1, 0, 0, 10, 4, 0, 4, 0, 7, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 7, 0, 10, 0, 0, 10],[],[0, 0, 0, 8, 8, 0, 9, 0, 6, 0, 0, 0, 6, 6, 0, 8, 0, 9, 8, 0, 0, 8, 0, 6, 0, 8, 8, 9, 6, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 8, 6, 0, 6, 0, 0, 0, 0, 0, 9, 0],[],[],[],[],[],[],[3, 5, 0, 0, 0, 5, 0, 5, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 3, 0, 2, 0, 3, 0, 0][41, 16, 2],[33, 30, 36, 45, 10],[37, 47, 32, 43, 0],[29, 20, 22],[1, 5, 7, 11],[42, 23, 13, 12, 28, 8, 31, 40],[44, 24, 9],[4, 25, 26, 34, 39, 15, 21, 18, 3],[48, 27, 17, 6],[19, 46, 49, 38, 14]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 9, 0, 0, 8, 2, 0, 8, 0, 9, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 2, 0, 8, 0, 0, 2],[],[0, 0, 0, 7, 6, 0, 6, 0, 7, 0, 0, 0, 7, 10, 0, 7, 0, 6, 6, 0, 0, 6, 0, 6, 0, 1, 10, 1, 10, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 10, 0, 6, 0, 0, 0, 0, 0, 7, 0],[],[],[],[],[],[],[3, 5, 0, 0, 0, 3, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 3, 0, 0, 4, 5, 0, 0, 0, 0, 0, 4, 0, 4, 0, 5, 0, 0][39, 31, 13, 18, 6],[12, 23, 40, 3],[24, 49, 22, 41, 46, 2],[14, 19, 44],[36, 43, 33, 0],[4, 8, 28, 21, 42, 48, 34],[47, 10, 45, 5],[16, 38, 20, 29, 9],[7, 30, 1, 11, 32, 37],[25, 17, 27, 15, 26]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 3, 0, 0, 3, 2, 0, 5, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 5, 0, 3, 0, 0, 5],[],[0, 0, 0, 7, 6, 0, 6, 0, 1, 0, 0, 0, 1, 1, 0, 6, 0, 7, 6, 0, 0, 6, 0, 7, 0, 7, 6, 4, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 4, 7, 0, 6, 0, 0, 0, 0, 0, 4, 0],[],[],[],[],[],[],[10, 10, 0, 0, 0, 9, 0, 8, 0, 0, 10, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 9, 0, 0, 8, 8, 0, 0, 0, 0, 0, 9, 0, 9, 0, 10, 0, 0][8, 12, 28, 13],[14, 24, 20, 41],[19, 2, 9, 38, 46, 16],[48, 39, 27],[44, 29, 49, 22],[31, 6, 42, 4, 15, 26, 21, 18],[25, 3, 34, 40, 17, 23],[36, 7, 32, 37],[5, 33, 11, 45, 43],[1, 47, 10, 0, 30]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 0, 7, 0, 0, 7, 7, 0, 5, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 7, 0, 5, 0, 0, 7],[],[0, 0, 0, 6, 2, 0, 6, 0, 3, 0, 0, 0, 1, 3, 0, 6, 0, 6, 3, 0, 0, 3, 0, 2, 0, 3, 2, 6, 3, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0],[],[],[],[],[],[],[8, 4, 0, 0, 0, 9, 0, 8, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 4, 0, 0, 8, 9, 0, 0, 0, 0, 0, 4, 0, 4, 0, 9, 0, 0][46, 44, 14, 41, 16, 38, 49],[37, 5, 30, 1],[47, 10, 0, 33, 36],[32, 43, 45, 7, 11],[31, 12, 27, 40],[42, 48, 18, 28, 13, 23, 39],[6, 8, 15, 25, 3, 21],[19, 24, 9],[2, 22, 20, 29],[4, 17, 26, 34]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 6, 0, 0, 9, 6, 0, 9, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 9],[],[0, 0, 0, 2, 10, 0, 7, 0, 10, 0, 0, 0, 8, 2, 0, 2, 0, 10, 2, 0, 0, 7, 0, 7, 0, 8, 8, 8, 7, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 10, 2, 0, 8, 0, 0, 0, 0, 0, 8, 0],[],[],[],[],[],[],[4, 5, 0, 0, 0, 5, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 3, 0, 0, 3, 4, 0, 0, 0, 0, 0, 3, 0, 4, 0, 3, 0, 0][9, 24],[1, 5, 45, 0],[34, 18, 28, 48, 3, 25, 42],[29, 16, 49],[19, 2, 22],[13, 12, 6, 39, 31, 27, 8],[4, 40, 17, 21, 23, 15, 26],[43, 11, 33, 47, 37],[44, 14, 38, 41, 46, 20],[36, 30, 7, 32, 10]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 5, 0, 0, 5, 6, 0, 4, 0, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 4, 0, 6, 0, 0, 6],[],[0, 0, 0, 9, 7, 0, 7, 0, 9, 0, 0, 0, 7, 3, 0, 3, 0, 7, 7, 0, 0, 9, 0, 10, 0, 9, 10, 9, 3, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 7, 10, 0, 9, 0, 0, 0, 0, 0, 3, 0],[],[],[],[],[],[],[1, 8, 0, 0, 0, 8, 0, 8, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 2, 0, 0, 8, 2, 0, 0, 0, 0, 0, 1, 0, 8, 0, 1, 0, 0][47, 32, 0, 43],[37, 33, 11],[28, 13, 15, 34, 48],[22, 29, 44],[9, 16, 14, 19],[2, 24, 41, 38, 46, 49, 20],[39, 12, 17, 18, 6, 4],[1, 5, 45, 30, 36, 7, 10],[8, 3, 25, 42, 27, 21],[23, 26, 31, 40]
00100000010000101001101010000100000000100100101001,00000000000000000000000000000000000000000000000000,00011010100011010110010101111001001000011010000010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000101001100000000000000000010110011000001010100,[0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 10, 0, 4, 0, 0, 3, 3, 0, 4, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 10, 0, 4, 0, 0, 3],[],[0, 0, 0, 7, 7, 0, 6, 0, 8, 0, 0, 0, 7, 2, 0, 8, 0, 7, 6, 0, 0, 7, 0, 2, 0, 6, 2, 6, 6, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 8, 2, 0, 6, 0, 0, 0, 0, 0, 6, 0],[],[],[],[],[],[],[9, 1, 0, 0, 0, 1, 0, 1, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 5, 0, 0, 9, 9, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0][5, 43, 7, 45, 1],[13, 23, 26, 40],[19, 49, 20, 24],[9, 38, 22, 16, 46],[30, 11, 33, 10],[25, 42, 48, 18, 27, 28, 6],[4, 17, 12, 21, 3],[15, 34, 8, 31, 39],[32, 47, 37, 36, 0],[41, 2, 14, 44, 29]
