00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 10, 8, 0, 0, 10, 6, 0, 0, 10, 0, 8, 0, 6, 0, 0, 0, 0, 8, 0, 6, 0, 10, 10, 0, 0, 0, 6, 0, 8, 10, 0, 8, 0, 0, 0, 10, 0, 0, 8, 0, 0, 10, 0, 0, 0, 0, 10, 0, 10],[],[0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 7, 0, 7, 0, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 4, 0, 0, 0],[],[0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 9, 0, 0, 0, 0, 9, 0, 3, 2, 5, 0, 2, 5, 0, 0, 3, 0, 2, 0, 3, 0, 0, 5, 0],[],[],[],[][3, 28, 14, 16, 15, 24],[4, 34, 43, 37],[45, 41, 33, 8, 25],[46, 40, 44],[17, 35, 21, 38, 48],[27, 13, 20, 6],[19, 10, 12, 7],[2, 18, 29, 39, 32, 11],[31, 26],[5, 9, 23, 47, 30, 36, 22, 42, 1, 49]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 10, 9, 0, 0, 10, 10, 0, 0, 8, 0, 10, 0, 9, 0, 0, 0, 0, 10, 0, 8, 0, 8, 8, 0, 0, 0, 8, 0, 10, 8, 0, 10, 0, 0, 0, 8, 0, 0, 9, 0, 0, 8, 0, 0, 0, 0, 9, 0, 10],[],[0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 2, 0, 7, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 1, 0, 0, 0],[],[0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 3, 4, 0, 0, 0, 0, 6, 0, 3, 5, 6, 0, 3, 3, 0, 0, 3, 0, 5, 0, 5, 0, 0, 6, 0],[],[],[],[][17, 48, 4, 21, 25, 41],[31, 26, 35, 8, 34],[18, 20, 5, 49, 11],[10, 16, 15],[36, 13, 22, 9, 29],[12, 14, 19],[3, 7, 24],[38, 43, 45, 37, 33],[28, 40, 46, 44],[27, 2, 1, 42, 30, 6, 47, 32, 23, 39]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 2, 8, 0, 0, 3, 2, 0, 0, 3, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 8, 8, 0, 0, 0, 3, 0, 8, 3, 0, 2, 0, 0, 0, 3, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 8, 0, 8],[],[0, 0, 0, 4, 0, 0, 0, 10, 0, 0, 4, 0, 4, 0, 10, 7, 7, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 7, 0, 0, 0],[],[0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 9, 6, 0, 0, 0, 0, 6, 0, 1, 1, 5, 0, 6, 1, 0, 0, 5, 0, 9, 0, 5, 0, 0, 1, 0],[],[],[],[][17, 33, 34, 48, 38],[6, 32, 20, 13, 42, 1, 18],[27, 9, 36, 30, 11, 5],[19, 3, 10, 12],[45, 8, 35, 41],[31, 37, 26, 4],[46, 16, 15, 28],[22, 49, 29, 23, 39, 47, 2],[25, 21, 43],[40, 14, 24, 44, 7]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 1, 7, 0, 0, 1, 1, 0, 0, 8, 0, 8, 0, 1, 0, 0, 0, 0, 7, 0, 8, 0, 7, 8, 0, 0, 0, 7, 0, 1, 8, 0, 7, 0, 0, 0, 1, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 8, 0, 8],[],[0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 2, 0, 2, 0, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 5, 0, 0, 0],[],[0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 3, 10, 0, 0, 0, 0, 6, 0, 10, 10, 10, 0, 3, 6, 0, 0, 3, 0, 10, 0, 3, 0, 0, 3, 0],[],[],[],[][29, 6, 1, 13, 5, 36],[15, 44, 12, 28, 10, 14, 24],[45, 37, 25, 4, 41, 48],[3, 16, 19],[7, 46, 40],[38, 21, 8, 31],[18, 27, 22, 32, 2],[47, 9, 23, 39, 49, 20, 42, 30, 11],[],[43, 34, 17, 33, 35, 26]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 4, 3, 0, 0, 3, 4, 0, 0, 4, 0, 1, 0, 6, 0, 0, 0, 0, 6, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 1, 4, 0, 4, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 6],[],[0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 2, 0, 10, 0, 9, 2, 10, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 0, 2, 0, 0, 0],[],[0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 5, 0, 0, 0, 0, 8, 0, 8, 8, 5, 0, 7, 8, 0, 0, 5, 0, 8, 0, 8, 0, 0, 7, 0],[],[],[],[][36, 29, 23, 47, 11, 42],[15, 44, 28, 10, 46],[39, 2, 20, 22, 27, 5],[1, 32, 9, 6, 30],[35, 26, 41, 17, 21],[13, 49, 18],[48, 8, 37, 4],[34, 31, 25, 38, 33, 43, 45],[14],[7, 24, 12, 3, 40, 16, 19]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 2, 1, 0, 0, 1, 2, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 3, 3, 0, 0, 0, 3, 0, 1, 2, 0, 3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1],[],[0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 7, 0, 4, 0, 7, 10, 9, 0, 0, 9, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 10, 0, 0, 0],[],[0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 8, 0, 5, 8, 6, 0, 8, 8, 0, 0, 8, 0, 5, 0, 8, 0, 0, 5, 0],[],[],[],[][2, 39, 29, 5, 20, 49],[18, 30, 13, 9, 6, 1, 42, 36],[22, 47, 27, 11, 32, 23],[12],[21, 43, 33, 26, 25, 48],[8, 35, 17, 4],[14, 10, 3, 28, 44],[41, 38, 37, 31, 34, 45],[19, 16],[46, 15, 40, 7, 24]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 6, 6, 0, 0, 2, 8, 0, 0, 6, 0, 2, 0, 8, 0, 0, 0, 0, 6, 0, 2, 0, 4, 4, 0, 0, 0, 8, 0, 2, 8, 0, 6, 0, 0, 0, 2, 0, 0, 8, 0, 0, 6, 0, 0, 0, 0, 4, 0, 8],[],[0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 9, 0, 9, 0, 3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0],[],[0, 0, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 10, 10, 0, 0, 0, 0, 7, 0, 10, 5, 7, 0, 5, 7, 0, 0, 5, 0, 7, 0, 10, 0, 0, 10, 0],[],[],[],[][3, 28, 19, 44, 46, 16],[29, 5, 20, 11, 36],[24, 15, 7, 14, 40],[23, 22, 47],[34, 37, 41, 4, 17],[1, 18, 9, 32, 2, 42],[43, 38, 35, 31],[30, 13, 49, 27, 39, 6],[10, 12],[48, 33, 45, 21, 8, 25, 26]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 7, 6, 0, 0, 6, 6, 0, 0, 6, 0, 10, 0, 10, 0, 0, 0, 0, 7, 0, 7, 0, 9, 7, 0, 0, 0, 10, 0, 9, 9, 0, 10, 0, 0, 0, 10, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 7, 0, 7],[],[0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 5, 5, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0],[],[0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 0, 0, 0, 0, 4, 0, 4, 8, 3, 0, 8, 8, 0, 0, 8, 0, 8, 0, 4, 0, 0, 8, 0],[],[],[],[][12, 10, 7, 24],[40, 28, 14, 46, 44],[8, 26, 35, 4, 17, 21],[31, 45, 33],[19, 15, 16, 3],[42, 39, 9, 6, 2, 5],[47, 49, 20, 1, 18, 23],[41, 43, 34, 37, 25, 48, 38],[30, 22, 29],[11, 32, 36, 13, 27]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 10, 3, 0, 0, 3, 10, 0, 0, 5, 0, 3, 0, 10, 0, 0, 0, 0, 10, 0, 10, 0, 5, 3, 0, 0, 0, 10, 0, 5, 10, 0, 3, 0, 0, 0, 5, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 10, 0, 3],[],[0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 2, 0, 7, 0, 1, 7, 7, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 2, 0, 0, 0],[],[0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 4, 8, 0, 0, 0, 0, 4, 0, 6, 9, 8, 0, 8, 6, 0, 0, 8, 0, 9, 0, 6, 0, 0, 4, 0],[],[],[],[][14, 40, 7],[10, 46, 24, 19],[23, 32, 5, 2, 49, 42, 11],[48, 25, 31, 21],[29, 36, 39, 9, 22],[38, 33, 45],[15, 16, 44, 12, 28, 3],[37, 8, 26, 35, 41, 4, 17],[34, 43],[6, 27, 30, 13, 47, 18, 20, 1]
00000000000000000000000000000000000000000000000000,01100110010101000010101100010110100010010010000101,00000000000000000000000000000000000000000000000000,00010001001010111001000010001000000000001000101000,00000000000000000000000000000000000000000000000000,00001000100000000100010001100001011101100101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 1, 1, 0, 0, 1, 10, 0, 0, 8, 0, 10, 0, 8, 0, 0, 0, 0, 1, 0, 8, 0, 10, 8, 0, 0, 0, 8, 0, 8, 10, 0, 1, 0, 0, 0, 10, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 8, 0, 8],[],[0, 0, 0, 9, 0, 0, 0, 3, 0, 0, 6, 0, 3, 0, 9, 6, 6, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 0, 3, 0, 0, 0],[],[0, 0, 0, 0, 7, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 7, 0, 0, 0, 0, 5, 0, 2, 5, 2, 0, 7, 4, 0, 0, 5, 0, 5, 0, 2, 0, 0, 2, 0],[],[],[],[][18, 5, 39, 32, 2, 1],[33, 48, 35, 17, 45],[28, 44, 46, 12, 19, 7, 24],[38, 25, 8],[41, 31, 34, 43, 21],[15, 10, 40, 16],[4, 37, 26],[29, 20, 9, 23, 47, 49, 27, 13],[14, 3],[11, 22, 42, 36, 30, 6]
