00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0],[],[],[],[7, 0, 9, 0, 9, 0, 8, 8, 4, 0, 0, 4, 8, 0, 0, 9, 0, 9, 4, 0, 7, 4, 0, 0, 0, 0, 0, 8, 7, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 8, 0, 4, 0],[],[],[0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 1, 0, 0, 0, 3, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 3],[],[][47, 16, 29],[35, 42, 1, 36, 34, 40],[13, 24, 5, 25, 49, 26, 33],[11, 48, 8, 18, 21],[9, 14, 22, 3],[37, 43, 38, 30, 10, 39],[28, 32, 31, 20, 44, 0],[12, 7, 6, 27, 46],[17, 15, 4, 2, 45],[41, 19, 23]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0],[],[],[],[7, 0, 7, 0, 6, 0, 7, 10, 6, 0, 0, 6, 9, 0, 0, 9, 0, 10, 6, 0, 7, 7, 0, 0, 0, 0, 0, 6, 9, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 7, 0, 10, 0],[],[],[0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 5, 8, 0, 0, 5, 0, 0, 0, 2, 8, 5, 2, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 8, 0, 2],[],[][38, 30, 19],[36, 16, 33, 5, 40, 49, 13],[23, 10, 39, 41, 22, 37],[9, 14, 43, 3],[42, 29, 35, 25, 1],[18, 4, 8, 11, 27],[44, 20, 46, 31, 6, 0, 21, 2],[26, 24, 47, 34],[15, 12, 28],[17, 7, 45, 32, 48]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 10, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 9, 2, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0],[],[],[],[3, 0, 7, 0, 5, 0, 5, 3, 7, 0, 0, 6, 3, 0, 0, 5, 0, 6, 3, 0, 7, 3, 0, 0, 0, 0, 0, 7, 6, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 0, 5, 0],[],[],[0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 8, 4, 0, 0, 4, 0, 0, 0, 1, 4, 8, 1, 0, 0, 0, 4, 0, 8, 0, 0, 0, 0, 1, 0, 8],[],[][36, 33, 13, 47],[14, 41, 37, 10, 39, 23],[12, 7, 21, 18, 0],[34, 29, 26, 40, 16],[4, 48, 6, 15, 44],[17, 45, 11, 32, 28],[31, 27, 20, 2, 8, 46],[49, 42, 35, 25, 5, 24, 1],[9, 43, 38, 19],[3, 30, 22]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0],[],[],[],[1, 0, 9, 0, 8, 0, 10, 10, 10, 0, 0, 1, 10, 0, 0, 9, 0, 8, 9, 0, 1, 8, 0, 0, 0, 0, 0, 10, 10, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 9, 0, 9, 0],[],[],[0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 0, 0, 7, 0, 0, 0, 7, 6, 6, 7, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 5, 0, 5],[],[][0, 20, 11],[10, 3, 30, 43, 9],[19, 41, 37, 14],[23, 22, 38, 39],[49, 47],[34, 24, 1, 13, 35, 5],[33, 29, 40, 25, 26, 42, 16, 36],[17, 4, 21, 44, 45, 32, 31],[18, 48, 2, 46, 15],[8, 6, 28, 12, 27, 7]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 6, 6, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0],[],[],[],[8, 0, 10, 0, 2, 0, 9, 9, 10, 0, 0, 2, 2, 0, 0, 2, 0, 8, 10, 0, 9, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 10, 0, 9, 0],[],[],[0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 0, 0, 3, 0, 0, 0, 3, 4, 5, 4, 0, 0, 0, 5, 0, 3, 0, 0, 0, 0, 3, 0, 4],[],[][3, 30, 14],[21, 28, 12, 11, 27, 15, 4],[29, 33, 42, 26, 47, 24, 1],[16, 49, 13, 36, 34],[5, 40, 25, 35],[39, 9, 23, 43, 38],[22, 41, 19, 37, 10],[45, 17, 31, 0],[20, 6, 7, 48],[8, 2, 46, 44, 18, 32]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 4, 4, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0],[],[],[],[8, 0, 8, 0, 8, 0, 3, 5, 3, 0, 0, 10, 10, 0, 0, 3, 0, 8, 5, 0, 8, 10, 0, 0, 0, 0, 0, 10, 5, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 0, 8, 0],[],[],[0, 6, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 9, 6, 0, 0, 2, 0, 0, 0, 6, 6, 2, 6, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 2, 0, 2],[],[][23, 30, 14, 10],[47, 40, 29, 49, 35],[15, 44, 46, 32, 8, 6],[38, 22, 39],[28, 18, 45, 7],[16, 34, 33, 26, 1, 36],[3, 43, 41, 19, 37, 9],[2, 17, 20, 48, 4, 0],[42, 25, 5, 24, 13],[21, 12, 31, 11, 27]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 3, 6, 0, 3, 0, 6, 0, 0, 0, 0, 0, 0],[],[],[],[7, 0, 7, 0, 4, 0, 2, 9, 2, 0, 0, 7, 2, 0, 0, 4, 0, 9, 2, 0, 2, 9, 0, 0, 0, 0, 0, 2, 7, 0, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 9, 0, 7, 0],[],[],[0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 8, 10, 0, 0, 10, 0, 0, 0, 1, 8, 8, 1, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 1, 0, 8],[],[][33, 40, 47, 5, 36],[20, 12, 27, 6, 8, 18],[3, 37, 38, 41],[15, 44, 31, 4],[23, 10, 22, 30],[43, 14, 9, 19, 39],[11, 45, 2, 28, 0, 48],[1, 34, 13, 49, 25, 42, 35],[7, 21, 17, 46, 32],[26, 29, 24, 16]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 9, 9, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0],[],[],[],[3, 0, 5, 0, 8, 0, 3, 6, 5, 0, 0, 3, 8, 0, 0, 6, 0, 8, 6, 0, 5, 3, 0, 0, 0, 0, 0, 8, 8, 0, 0, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 8, 0, 3, 0],[],[],[0, 4, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 4, 10, 0, 0, 10, 0, 0, 0, 4, 4, 10, 7, 0, 0, 0, 7, 0, 4, 0, 0, 0, 0, 10, 0, 7],[],[][23, 9, 22],[19, 14, 37, 43],[48, 0, 21, 6, 11],[33, 34, 1, 42, 25],[20, 8, 2],[15, 45, 31, 7, 18],[16, 24, 36, 40, 49],[32, 28, 4, 44, 17, 46, 27, 12],[39, 10, 30, 38, 41, 3],[26, 29, 35, 47, 5, 13]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 1, 5, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0],[],[],[],[9, 0, 7, 0, 9, 0, 9, 7, 4, 0, 0, 7, 7, 0, 0, 2, 0, 4, 2, 0, 2, 7, 0, 0, 0, 0, 0, 4, 4, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 9, 0, 7, 0],[],[],[0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 0, 0, 6, 0, 0, 0, 3, 8, 6, 8, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 8, 0, 6],[],[][3, 23, 38, 41],[15, 45, 20, 18, 32],[33, 42, 25, 24, 1],[44, 28, 8, 27, 17],[39, 30, 9, 10, 43],[16, 35, 29, 49, 40, 13],[2, 21, 48, 7, 11, 12, 31],[5, 26, 36, 34, 47],[46, 0, 6, 4],[19, 22, 14, 37]
00010000011000100001001100000010000001110101000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10101011100110010110110000011001100000000000111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000001001000000011100100011110001010000101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 6, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 8, 8, 6, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0],[],[],[],[3, 0, 5, 0, 2, 0, 5, 5, 4, 0, 0, 5, 4, 0, 0, 4, 0, 5, 2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 5, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 3, 0, 3, 0],[],[],[0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 7, 7, 0, 0, 1, 0, 0, 0, 7, 1, 10, 7, 0, 0, 0, 7, 0, 10, 0, 0, 0, 0, 7, 0, 10],[],[][29, 34, 16],[4, 20, 45, 27, 18, 21],[0, 31, 46, 48],[8, 32, 12, 44, 15],[2, 7, 6, 28, 11, 17],[39, 3, 14, 41],[13, 33, 1, 36, 47, 40, 25, 26],[10, 38, 43, 22, 37, 9],[23, 30, 19],[5, 49, 24, 42, 35]
