00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 9, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9],[],[],[4, 0, 0, 0, 0, 4, 0, 6, 0, 4, 4, 7, 0, 0, 7, 7, 4, 0, 0, 6, 0, 7, 0, 0, 0, 0, 4, 0, 4, 4, 0, 7, 0, 0, 0, 0, 6, 7, 0, 0, 6, 0, 0, 0, 4, 6, 6, 6, 0, 0],[],[0, 3, 3, 5, 0, 0, 10, 0, 3, 0, 0, 0, 1, 3, 0, 0, 0, 10, 1, 0, 10, 0, 3, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 1, 0, 10, 1, 1, 0, 0, 0, 0, 5, 0],[][39, 18, 34, 43, 42, 12],[38, 35],[13, 8, 22, 25, 2, 24, 1],[44, 16, 0, 28, 29, 10, 9, 5, 26],[3, 23, 33, 48],[46, 36, 7, 47, 19, 45, 40],[37, 21, 15, 11, 14, 31],[27, 4],[32, 49, 30],[20, 6, 41, 17]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 9, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2],[],[],[8, 0, 0, 0, 0, 6, 0, 6, 0, 7, 6, 7, 0, 0, 6, 10, 10, 0, 0, 8, 0, 8, 0, 0, 0, 0, 7, 0, 6, 8, 0, 6, 0, 0, 0, 0, 7, 10, 0, 0, 10, 0, 0, 0, 10, 6, 7, 6, 0, 0],[],[0, 1, 4, 1, 0, 0, 1, 0, 4, 0, 0, 0, 5, 4, 0, 0, 0, 4, 4, 0, 4, 0, 4, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 5, 5, 4, 0, 0, 0, 0, 5, 0],[][1, 25, 39, 23, 3, 34, 6],[49, 30, 27],[38, 4],[22, 24, 17, 2, 43, 20, 18, 13, 33, 8],[12, 48, 41, 42],[5, 7, 47, 31, 10, 28, 14, 45],[11, 36, 46, 9, 26],[0, 29, 19, 21],[32, 35],[44, 16, 15, 40, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3],[],[],[4, 0, 0, 0, 0, 8, 0, 4, 0, 5, 8, 4, 0, 0, 4, 4, 10, 0, 0, 5, 0, 4, 0, 0, 0, 0, 5, 0, 4, 10, 0, 10, 0, 0, 0, 0, 10, 4, 0, 0, 8, 0, 0, 0, 5, 5, 8, 10, 0, 0],[],[0, 1, 6, 7, 0, 0, 7, 0, 7, 0, 0, 0, 7, 1, 0, 0, 0, 6, 6, 0, 1, 0, 1, 7, 1, 6, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 1, 0, 7, 6, 7, 0, 0, 0, 0, 6, 0],[][13, 1, 22, 24, 20, 39],[4, 27, 30, 32],[38, 49],[15, 21, 37, 0, 28, 14, 11, 7],[9, 19, 45, 44, 26],[48, 34, 42, 2, 18, 25, 17],[3, 41, 23, 43, 8, 12, 33, 6],[40, 5, 46, 10],[35],[16, 31, 29, 36, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 5, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[],[],[7, 0, 0, 0, 0, 10, 0, 4, 0, 4, 7, 10, 0, 0, 4, 7, 7, 0, 0, 4, 0, 7, 0, 0, 0, 0, 4, 0, 7, 7, 0, 4, 0, 0, 0, 0, 4, 7, 0, 0, 4, 0, 0, 0, 10, 7, 10, 10, 0, 0],[],[0, 1, 6, 6, 0, 0, 8, 0, 8, 0, 0, 0, 6, 9, 0, 0, 0, 8, 8, 0, 6, 0, 1, 6, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 1, 0, 9, 6, 6, 0, 0, 0, 0, 8, 0],[][39, 25, 33, 22, 1],[38, 4],[27, 30],[26, 40, 31, 36, 14, 7, 19, 9],[35, 49, 32],[42, 24, 12, 3, 23, 2, 43, 20],[15, 37, 10, 16, 45, 21, 29, 28, 0],[48, 18, 17, 8, 6],[41, 34, 13],[46, 11, 47, 5, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 9, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[],[7, 0, 0, 0, 0, 7, 0, 10, 0, 2, 10, 7, 0, 0, 2, 2, 2, 0, 0, 7, 0, 2, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 10, 7, 0, 0, 2, 0, 0, 0, 10, 7, 10, 2, 0, 0],[],[0, 5, 6, 6, 0, 0, 1, 0, 5, 0, 0, 0, 6, 4, 0, 0, 0, 6, 6, 0, 1, 0, 1, 6, 5, 5, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 4, 1, 4, 0, 0, 0, 0, 5, 0],[][20, 42, 22, 39, 6, 34],[15, 26, 9, 21, 31, 29, 16, 28, 14, 47, 40],[4, 35, 30],[43, 13, 33, 41],[24, 48, 25, 8, 1],[17, 23, 2, 18, 3, 12],[19, 11, 0, 37, 5, 45],[49, 38],[32, 27],[36, 7, 10, 46, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 9, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[],[5, 0, 0, 0, 0, 10, 0, 5, 0, 4, 4, 10, 0, 0, 4, 3, 4, 0, 0, 3, 0, 10, 0, 0, 0, 0, 5, 0, 4, 10, 0, 4, 0, 0, 0, 0, 3, 10, 0, 0, 5, 0, 0, 0, 3, 5, 5, 4, 0, 0],[],[0, 6, 6, 6, 0, 0, 7, 0, 7, 0, 0, 0, 1, 7, 0, 0, 0, 7, 7, 0, 6, 0, 1, 7, 7, 6, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 7, 0, 1, 7, 7, 0, 0, 0, 0, 1, 0],[][20, 23, 25, 42, 24],[48, 43, 18, 1, 34, 8, 41],[27, 49, 4],[44, 9, 5, 21, 0, 11, 31, 45],[35, 30, 38],[12, 6, 22, 17, 3, 2],[10, 40, 28, 14, 36, 7, 46, 19],[32],[33, 13, 39],[15, 16, 26, 37, 29, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 9, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9],[],[],[2, 0, 0, 0, 0, 2, 0, 8, 0, 10, 5, 2, 0, 0, 8, 5, 5, 0, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 5, 8, 0, 2, 0, 0, 0, 0, 10, 8, 0, 0, 8, 0, 0, 0, 8, 10, 5, 2, 0, 0],[],[0, 1, 6, 1, 0, 0, 4, 0, 1, 0, 0, 0, 4, 6, 0, 0, 0, 4, 6, 0, 4, 0, 1, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 6, 0, 6, 6, 6, 0, 0, 0, 0, 6, 0],[][25, 24, 8, 3, 22, 1],[5, 0, 31, 11, 47],[30, 4],[12, 33, 34, 6, 17, 20],[46, 16, 15, 10, 28],[18, 2, 13, 41, 39, 23, 42, 43, 48],[38, 27, 35],[37, 44, 7, 14, 29, 40],[49, 32],[36, 9, 45, 19, 21, 26]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 3, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[],[],[4, 0, 0, 0, 0, 4, 0, 8, 0, 10, 10, 4, 0, 0, 4, 10, 4, 0, 0, 4, 0, 10, 0, 0, 0, 0, 8, 0, 8, 4, 0, 4, 0, 0, 0, 0, 4, 10, 0, 0, 10, 0, 0, 0, 10, 4, 8, 8, 0, 0],[],[0, 2, 1, 6, 0, 0, 2, 0, 2, 0, 0, 0, 1, 7, 0, 0, 0, 6, 6, 0, 6, 0, 2, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 1, 0, 2, 1, 7, 0, 0, 0, 0, 6, 0],[][12, 2, 23, 25, 42, 39],[8, 6, 22, 1, 41],[32, 35],[45, 0, 31, 36, 29, 14, 19, 16, 5, 11],[49, 27, 38],[17, 3, 24, 18, 48, 20],[13, 33, 34, 43],[7, 47, 28, 46, 26],[4, 30],[37, 15, 9, 21, 40, 10, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 8, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[],[10, 0, 0, 0, 0, 1, 0, 10, 0, 2, 5, 2, 0, 0, 10, 5, 5, 0, 0, 1, 0, 2, 0, 0, 0, 0, 10, 0, 5, 10, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 10, 5, 5, 2, 0, 0],[],[0, 7, 4, 4, 0, 0, 4, 0, 7, 0, 0, 0, 7, 4, 0, 0, 0, 6, 4, 0, 6, 0, 4, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 7, 0, 4, 4, 4, 0, 0, 0, 0, 7, 0],[][19, 37, 5, 36, 40],[21, 9, 47, 31, 11],[30, 32, 4, 27],[3, 22, 6, 18, 2, 43, 41, 42, 13],[28, 10, 45, 46, 16, 15],[24, 17, 33, 34, 23, 25, 20],[39, 48, 12, 8, 1],[35, 49],[38],[26, 7, 29, 0, 14, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000000000000000000010010100100100000000001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000101011100111001010000101101000011001000111100,00000000000000000000000000000000000000000000000000,01110010100011000110101111000000011000010111000010,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 3, 0, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5],[],[],[9, 0, 0, 0, 0, 7, 0, 6, 0, 6, 6, 6, 0, 0, 9, 9, 7, 0, 0, 7, 0, 7, 0, 0, 0, 0, 6, 0, 7, 7, 0, 9, 0, 0, 0, 0, 9, 6, 0, 0, 9, 0, 0, 0, 6, 6, 6, 6, 0, 0],[],[0, 10, 4, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 10, 2, 0, 2, 0, 4, 10, 1, 10, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 4, 0, 4, 1, 4, 0, 0, 0, 0, 4, 0],[][3, 8, 34, 24, 12, 42],[20, 18, 6, 13],[30, 32],[33, 2, 39, 43, 48, 22, 41],[27, 49, 35],[37, 9, 46, 26, 11, 47, 7, 44, 45, 10],[29, 28, 5, 21, 16, 19],[4, 38],[0, 15, 40, 14, 36, 31],[25, 17, 23, 1]
