00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 1, 1, 4, 0, 0, 1, 4, 9, 0, 0, 0, 0, 4, 0, 9, 0, 1, 0, 4, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 9, 9, 4, 4, 9, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0],[0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 10, 0, 7, 0, 0, 0, 5, 0, 8, 0, 0, 7, 0, 0, 0, 10, 0, 8, 7, 5, 8, 5, 10, 0, 5, 0, 0, 0, 0, 0, 5, 10, 0, 8, 7, 0, 0, 8, 0, 0],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 6],[],[],[][26, 6, 46, 2, 1, 17, 33],[45],[14, 20, 4, 23],[22, 38, 37, 7, 3, 19, 13, 48],[40, 31, 16, 29, 34],[42, 11, 49, 24],[44, 21, 12, 28],[27, 30, 43, 47, 18],[39, 8, 15, 36, 0, 35],[32, 9, 41, 25, 10, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[1, 4, 4, 1, 0, 0, 8, 8, 1, 0, 0, 0, 0, 4, 0, 4, 0, 8, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 1, 4, 8, 4, 4, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0],[0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 10, 0, 3, 0, 0, 0, 9, 0, 7, 0, 0, 10, 0, 0, 0, 7, 0, 7, 10, 9, 10, 9, 7, 0, 10, 0, 0, 0, 0, 0, 3, 3, 0, 9, 9, 0, 0, 7, 0, 0],[],[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 2],[],[],[][48, 22, 26, 35, 8, 3, 19, 0],[49, 45],[41, 40, 9, 12],[38, 2, 1, 15, 39, 36, 13],[14, 20, 23],[4, 24, 42, 11],[32, 25, 47, 18, 27],[37, 6, 7, 46, 17, 33],[29, 5, 31, 43, 44, 16],[28, 21, 10, 30, 34]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[4, 4, 8, 5, 0, 0, 8, 4, 5, 0, 0, 0, 0, 4, 0, 5, 0, 8, 0, 7, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 7, 8, 5, 8, 7, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0],[0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 10, 0, 1, 0, 0, 0, 9, 0, 9, 0, 0, 1, 0, 0, 0, 1, 0, 10, 9, 9, 9, 1, 10, 0, 9, 0, 0, 0, 0, 0, 1, 9, 0, 10, 10, 0, 0, 1, 0, 0],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 2],[],[],[][40, 47, 21, 12, 25, 31],[20, 14, 49],[24, 4, 11],[13, 46, 1, 7, 0, 22],[37, 3, 15, 8],[23, 45, 42],[39, 19, 33, 48, 35],[26, 38, 6, 2, 17, 36],[41, 29, 18, 28, 16, 34, 30],[27, 9, 43, 32, 44, 10, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[2, 1, 1, 7, 0, 0, 2, 8, 7, 0, 0, 0, 0, 1, 0, 7, 0, 2, 0, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 8, 8, 8, 7, 8, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0],[0, 0, 0, 0, 0, 4, 0, 0, 0, 10, 10, 0, 4, 0, 0, 0, 10, 0, 10, 0, 0, 9, 0, 0, 0, 10, 0, 9, 4, 10, 9, 9, 9, 0, 9, 0, 0, 0, 0, 0, 4, 4, 0, 4, 4, 0, 0, 9, 0, 0],[],[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 5],[],[],[][26, 48, 2, 1, 13, 19],[0, 17, 33, 6, 46],[14, 11, 20, 24],[28, 12, 44, 5, 41, 43, 40],[23, 49],[42, 45, 4],[38, 22, 3, 15, 8],[35, 7, 36, 37, 39],[30, 21, 47, 27, 31, 32, 34],[25, 16, 10, 29, 9, 18]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[9, 4, 4, 9, 0, 0, 1, 1, 9, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 4, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 9, 9, 1, 9, 4, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0],[0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 10, 0, 7, 0, 0, 0, 8, 0, 10, 0, 0, 8, 0, 0, 0, 3, 0, 8, 7, 7, 10, 7, 10, 0, 10, 0, 0, 0, 0, 0, 7, 3, 0, 7, 10, 0, 0, 3, 0, 0],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 5],[],[],[][13, 46, 6, 15, 7, 37],[4, 42],[41, 25, 5, 47],[17, 19, 39, 2, 1, 26, 33],[11, 24, 49, 45, 23],[20, 14],[43, 12, 31, 40, 29, 28],[27, 21, 16, 9],[0, 36, 48, 38, 35, 3, 8, 22],[44, 18, 10, 30, 32, 34]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[4, 4, 4, 8, 0, 0, 4, 8, 10, 0, 0, 0, 0, 10, 0, 4, 0, 4, 0, 10, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 8, 4, 10, 4, 10, 0, 0, 0, 0, 0, 0, 4, 0, 10, 0],[0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 9, 0, 9, 0, 0, 3, 0, 0, 0, 9, 0, 1, 7, 3, 9, 9, 3, 0, 7, 0, 0, 0, 0, 0, 3, 9, 0, 7, 9, 0, 0, 1, 0, 0],[],[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 5, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 6],[],[],[][47, 9, 12, 27],[45, 24],[40, 32, 29, 10, 21],[38, 22, 6, 1, 15, 2, 46, 17, 0, 36],[42, 23, 20],[4, 11, 14, 49],[34, 5, 28, 43],[35, 26, 3, 33, 7],[31, 30, 25, 16, 41, 18, 44],[37, 13, 39, 19, 8, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[10, 8, 9, 8, 0, 0, 8, 9, 10, 0, 0, 0, 0, 8, 0, 10, 0, 9, 0, 10, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 0, 8, 8, 9, 9, 8, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0],[0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 0, 3, 0, 0, 0, 3, 0, 1, 0, 0, 4, 0, 0, 0, 1, 0, 4, 6, 6, 1, 4, 3, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 4, 6, 0, 0, 4, 0, 0],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 5],[],[],[][30, 40, 25, 5, 41, 18],[4, 45],[16, 12, 32, 34],[47, 27, 43, 31, 9, 21, 10],[11, 14, 49],[28, 44, 29],[42, 23, 24, 20],[36, 13, 35, 3, 39, 1, 6],[26, 48, 38, 7, 2, 17, 37, 46],[15, 8, 22, 33, 19, 0]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[1, 1, 9, 1, 0, 0, 9, 9, 9, 0, 0, 0, 0, 9, 0, 1, 0, 8, 0, 8, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 1, 9, 7, 7, 7, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0],[0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 10, 0, 4, 0, 0, 0, 10, 0, 10, 0, 0, 6, 0, 0, 0, 10, 0, 6, 6, 4, 6, 6, 4, 0, 4, 0, 0, 0, 0, 0, 4, 10, 0, 10, 6, 0, 0, 4, 0, 0],[],[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 2],[],[],[][1, 15, 3, 0, 35, 26],[11, 49, 24],[4, 14],[5, 29, 40, 47, 12, 32, 34],[20, 45, 23, 42],[28, 21, 9, 31, 44, 30, 27],[22, 39, 37, 38, 48],[17, 19, 46, 33],[36, 13, 8, 2, 7, 6],[25, 16, 10, 41, 18, 43]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[1, 7, 1, 1, 0, 0, 7, 4, 1, 0, 0, 0, 0, 1, 0, 7, 0, 4, 0, 7, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 7, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0],[0, 0, 0, 0, 0, 9, 0, 0, 0, 10, 5, 0, 10, 0, 0, 0, 9, 0, 9, 0, 0, 8, 0, 0, 0, 10, 0, 10, 5, 5, 5, 5, 10, 0, 10, 0, 0, 0, 0, 0, 9, 8, 0, 10, 9, 0, 0, 8, 0, 0],[],[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 3],[],[],[][13, 17, 7, 15, 2],[33, 6, 37, 3, 1],[14, 20, 45],[21, 34, 43, 47, 9, 12, 16],[24, 11, 4, 23],[49, 42],[48, 38, 26, 22, 39, 0],[19, 8, 36, 35, 46],[25, 18, 5, 29, 44, 41, 30],[40, 32, 31, 28, 10, 27]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11110011100001010101001000100000010111110000001010,00000100011010001010010001011111101000001101100100,00000000000000000000000000000000000000000000000000,00001000000100100000100110000000000000000010010001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[7, 7, 10, 9, 0, 0, 7, 10, 7, 0, 0, 0, 0, 10, 0, 10, 0, 9, 0, 10, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 0, 7, 7, 9, 10, 9, 0, 0, 0, 0, 0, 0, 10, 0, 9, 0],[0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 1, 0, 8, 0, 0, 0, 4, 0, 3, 0, 0, 1, 0, 0, 0, 4, 0, 8, 3, 8, 3, 8, 1, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 4, 1, 0, 0, 4, 0, 0],[],[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 5],[],[],[][44, 32, 34, 10, 21, 40],[24, 20],[18, 5, 30, 28],[47, 25, 16, 9, 43, 41],[49, 42, 23, 4],[11, 14, 45],[6, 36, 0, 1, 8, 35],[27, 31, 29, 12],[48, 26, 37, 22, 39, 3, 17],[33, 38, 15, 2, 7, 19, 46, 13]
