00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[1, 0, 8, 0, 8, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 8, 5, 0, 0, 8, 5, 1],[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 7, 0, 7, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0],[],[],[0, 4, 0, 9, 0, 4, 9, 0, 0, 3, 0, 0, 0, 0, 4, 10, 3, 9, 0, 3, 0, 9, 3, 0, 0, 0, 9, 0, 0, 4, 10, 10, 10, 0, 3, 0, 10, 3, 9, 4, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[],[][0, 13, 7, 49, 11, 41],[10, 18],[46, 16, 19, 40, 9, 34, 22, 37],[29, 5, 1, 39, 14],[28, 48, 42, 44],[35, 23, 8, 45],[25, 12, 33, 27],[2, 20, 4, 47, 24, 43],[38, 21, 26, 3, 6, 17],[31, 30, 32, 15, 36]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 0, 7, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 8, 0, 0, 8, 3, 8],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 4, 0, 4, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0],[],[],[0, 1, 0, 9, 0, 1, 1, 0, 0, 10, 0, 0, 0, 0, 9, 10, 9, 1, 0, 6, 0, 9, 10, 0, 0, 0, 6, 0, 0, 9, 1, 9, 1, 0, 6, 0, 10, 1, 10, 9, 6, 0, 0, 0, 0, 0, 10, 0, 0, 0],[],[],[],[][6, 30, 1, 5, 32, 17, 37],[23, 35, 8],[41, 24, 48, 42, 11],[25, 33, 27],[10, 45, 12, 18],[40, 26, 19, 34],[2, 0, 20, 13, 7],[4, 44, 28, 49, 43, 47],[14, 31, 39, 16, 3, 21, 29],[9, 36, 46, 15, 38, 22]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[2, 0, 1, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 2, 1, 0, 0, 9, 1, 1],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 6, 0, 4, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0],[],[],[0, 3, 0, 10, 0, 3, 8, 0, 0, 10, 0, 0, 0, 0, 3, 8, 10, 10, 0, 3, 0, 10, 5, 0, 0, 0, 8, 0, 0, 8, 10, 3, 5, 0, 10, 0, 3, 5, 8, 8, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[],[][48, 44, 2, 49],[43, 20, 13, 0, 41],[1, 19, 31, 14, 5, 36, 46],[10, 33, 27, 8],[32, 22, 37],[23, 35, 45, 25],[18, 12],[29, 26, 15, 38, 39, 40, 6],[47, 24, 42, 7, 4, 11, 28],[3, 21, 17, 30, 16, 9, 34]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[1, 0, 10, 0, 1, 0, 0, 10, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 1, 10, 0, 0, 10, 10, 1],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 7, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 7, 0, 2, 0, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0],[],[],[0, 4, 0, 8, 0, 8, 4, 0, 0, 8, 0, 0, 0, 0, 3, 8, 3, 3, 0, 8, 0, 3, 4, 0, 0, 0, 3, 0, 0, 3, 4, 8, 4, 0, 6, 0, 3, 8, 6, 6, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0],[],[],[],[][43, 4, 0, 42, 49, 11],[8, 33, 27],[36, 21, 26, 16, 14, 29, 17],[30, 1, 32, 22, 6],[13, 28, 24],[34, 39, 38, 40],[12, 25, 45],[46, 37, 15, 5, 3, 19, 9, 31],[35, 10, 23, 18],[7, 20, 47, 48, 2, 41, 44]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 9, 0, 2, 0, 0, 8, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 2, 0, 0, 9, 9, 9],[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0, 6, 0, 6, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0],[],[],[0, 1, 0, 10, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 3, 3, 7, 10, 0, 1, 0, 7, 1, 0, 0, 0, 7, 0, 0, 1, 10, 10, 1, 0, 10, 0, 1, 3, 10, 7, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0],[],[],[],[][6, 36, 19, 1, 32, 22, 29],[4, 44, 20, 11],[9, 14, 5, 37, 15, 40],[33, 45],[23, 35],[12, 10, 8, 25, 18, 27],[39, 16, 26, 21],[41, 7, 24, 28, 0, 42, 43],[13, 48, 2, 49, 47],[31, 34, 30, 17, 38, 46, 3]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[3, 0, 3, 0, 4, 0, 0, 4, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 0, 0, 1, 4, 1],[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0, 6, 0, 7, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0],[],[],[0, 9, 0, 10, 0, 10, 2, 0, 0, 8, 0, 0, 0, 0, 8, 2, 10, 10, 0, 9, 0, 8, 8, 0, 0, 0, 9, 0, 0, 8, 10, 9, 10, 0, 10, 0, 9, 2, 2, 2, 10, 0, 0, 0, 0, 0, 9, 0, 0, 0],[],[],[],[][28, 44, 49, 43, 42, 13, 47],[15, 38, 37, 6, 39],[0, 2, 24, 11, 20],[48, 41, 4, 7],[23, 10],[33, 18, 12, 25],[27, 35, 45, 8],[22, 29, 21, 14, 9],[36, 1, 46, 26, 19, 31],[30, 17, 16, 3, 5, 32, 40, 34]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 0, 10, 0, 2, 0, 0, 7, 0, 0, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 2, 10, 0, 0, 7, 10, 7],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 4, 0, 6, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0],[],[],[0, 8, 0, 9, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 9, 8, 9, 3, 0, 9, 0, 8, 1, 0, 0, 0, 1, 0, 0, 3, 3, 8, 9, 0, 9, 0, 3, 1, 8, 1, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[],[][37, 5, 26, 22, 6, 39, 9],[43, 41, 13, 4],[46, 29, 17, 30, 36],[18, 45, 25, 8],[12, 33, 23, 10],[35, 27],[7, 0, 47, 20, 49, 42],[31, 40, 1, 21, 38, 15],[32, 3, 16, 19, 14, 34],[28, 11, 48, 2, 44, 24]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[2, 0, 3, 0, 3, 0, 0, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 2, 8, 0, 0, 2, 8, 8],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 0, 5, 0, 5, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0],[],[],[0, 10, 0, 9, 0, 10, 1, 0, 0, 7, 0, 0, 0, 0, 7, 1, 10, 9, 0, 10, 0, 1, 7, 0, 0, 0, 9, 0, 0, 10, 1, 1, 9, 0, 10, 0, 1, 10, 10, 9, 9, 0, 0, 0, 0, 0, 7, 0, 0, 0],[],[],[],[][30, 21, 6, 31, 36, 15],[47, 0, 20, 43, 42],[2, 11, 24, 13, 4],[8, 23, 35, 33],[25, 45, 27],[18, 12, 10],[9, 14, 46, 22],[7, 41, 49, 44, 28, 48],[17, 3, 26, 32, 39, 40],[38, 37, 34, 1, 29, 5, 19, 16]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 2, 0, 8, 0, 0, 8, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 8, 2, 0, 0, 7, 8, 7],[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 6, 0, 6, 0, 10, 0, 0, 0, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0],[],[],[0, 3, 0, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 1, 3, 3, 5, 0, 1, 0, 1, 9, 0, 0, 0, 5, 0, 0, 3, 1, 9, 1, 0, 5, 0, 9, 9, 1, 9, 9, 0, 0, 0, 0, 0, 5, 0, 0, 0],[],[],[],[][21, 38, 30, 32, 14, 19],[2, 44, 41, 24],[9, 16, 6, 15, 5, 29, 3, 1],[45],[34, 46, 17, 26],[25, 12, 35, 23],[47, 49, 11, 13, 42],[20, 43, 48, 28, 0, 4, 7],[37, 22, 40, 39, 31, 36],[33, 18, 10, 8, 27]
00000000000000000000000000000000000000000000000000,10101001000101000000100010001000000000000111100111,00000000101010000010000101010000010100000000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01010110010000111101011000100111101011111000001000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[2, 0, 2, 0, 8, 0, 0, 1, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 2, 2, 0, 0, 8, 1, 1],[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 5, 0, 7, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0],[],[],[0, 9, 0, 6, 0, 6, 6, 0, 0, 9, 0, 0, 0, 0, 10, 10, 10, 3, 0, 10, 0, 6, 9, 0, 0, 0, 6, 0, 0, 6, 10, 10, 3, 0, 9, 0, 9, 3, 10, 10, 9, 0, 0, 0, 0, 0, 3, 0, 0, 0],[],[],[],[][49, 24, 7, 48],[43, 2, 0, 44],[32, 37, 17, 46],[18, 10, 45],[25, 23, 35, 12],[6, 5, 26, 3, 21, 29],[27, 33, 8],[41, 11, 47, 13, 4, 42, 28, 20],[22, 34, 9, 40, 36, 1],[16, 19, 15, 30, 38, 14, 39, 31]
