01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 1, 0, 2, 5, 0, 4, 5, 5, 5, 0, 0, 2, 0, 0, 0, 5, 0, 4, 1, 0, 0, 0, 0, 0, 4, 2, 0, 4, 1, 0, 0, 2, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 4, 0, 2, 0, 0, 1, 0],[],[],[],[],[],[],[10, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 0, 10, 7, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 9, 8, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 0, 0, 0, 8, 3, 0, 8, 8, 0, 0, 3, 0, 0, 0, 3, 8, 0, 3],[][1, 48, 29, 19],[32, 41, 26, 45, 12, 33, 3],[36, 42, 49, 15, 46, 21],[18, 25, 28, 43, 6],[4, 37, 8, 9, 7, 16],[20, 5, 24],[2, 44, 40, 31, 23],[35, 14, 39, 27, 47, 38],[10, 11, 30, 13],[0, 22, 17, 34]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 3, 0, 4, 8, 0, 3, 3, 8, 8, 0, 0, 8, 0, 0, 0, 3, 0, 8, 3, 0, 0, 0, 0, 0, 8, 3, 0, 4, 3, 0, 0, 8, 3, 0, 0, 0, 3, 0, 0, 0, 8, 0, 3, 0, 4, 0, 0, 4, 0],[],[],[],[],[],[],[7, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 2, 2, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 1, 10, 10, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5, 10, 0, 1, 5, 0, 0, 9, 0, 0, 0, 1, 9, 0, 1],[][46, 38, 13, 27, 49],[22, 34, 23, 44],[33, 6, 1, 7, 37, 43, 16, 29, 19, 26],[3, 28, 45, 48],[30, 35, 11, 39],[17, 40, 24, 20, 5],[31, 0, 2],[9, 25, 32, 4, 41, 18, 8, 12],[21, 42, 47],[10, 14, 15, 36]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 3, 0, 4, 8, 0, 3, 8, 8, 3, 0, 0, 9, 0, 0, 0, 8, 0, 9, 9, 0, 0, 0, 0, 0, 9, 3, 0, 4, 3, 0, 0, 3, 3, 0, 0, 0, 9, 0, 0, 0, 4, 0, 3, 0, 8, 0, 0, 8, 0],[],[],[],[],[],[],[7, 0, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 6, 6, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 1, 2, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 10, 1, 0, 2, 2, 0, 0, 1, 0, 0, 0, 2, 2, 0, 10],[][36, 13, 42, 27],[14, 39, 47, 38, 46, 10],[9, 33, 26, 29, 1, 6, 43, 32],[3, 28, 41],[5, 34, 20, 17, 40],[2, 23, 22],[0, 31, 44, 24],[16, 45, 48, 7, 4, 8],[12, 18, 37, 25, 19],[21, 35, 11, 30, 15, 49]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 4, 0, 1, 9, 0, 2, 1, 2, 2, 0, 0, 1, 0, 0, 0, 9, 0, 1, 1, 0, 0, 0, 0, 0, 2, 9, 0, 2, 4, 0, 0, 1, 9, 0, 0, 0, 9, 0, 0, 0, 2, 0, 4, 0, 4, 0, 0, 4, 0],[],[],[],[],[],[],[7, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 10, 6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 5, 3, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 5, 8, 0, 3, 5, 0, 0, 5, 0, 0, 0, 3, 3, 0, 8],[][32, 3, 19, 18, 7, 12],[41, 9, 28, 25, 8, 6],[21, 47, 38, 27, 14, 46],[1, 45, 29, 43, 48],[42, 10, 11, 39, 35, 13],[23, 17, 5, 24, 31],[44, 20, 34, 0],[15, 49, 30, 36],[37, 16, 26, 4, 33],[22, 40, 2]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 5, 0, 4, 1, 0, 5, 5, 1, 4, 0, 0, 1, 0, 0, 0, 4, 0, 4, 1, 0, 0, 0, 0, 0, 5, 1, 0, 1, 9, 0, 0, 9, 1, 0, 0, 0, 5, 0, 0, 0, 9, 0, 4, 0, 5, 0, 0, 5, 0],[],[],[],[],[],[],[10, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 7, 0, 7, 6, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 8, 2, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 8, 0, 0, 0, 0, 8, 2, 0, 3, 8, 0, 0, 3, 0, 0, 0, 8, 2, 0, 8],[][4, 8, 12, 26, 19, 33, 28],[47, 14, 11, 36],[42, 15, 27, 38, 10],[16, 18, 43, 3, 9],[7, 37, 48, 1, 25, 45, 6],[23, 2, 34],[5, 20, 22],[21, 35, 39, 13, 30, 49, 46],[32, 29, 41],[17, 24, 44, 40, 31, 0]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 2, 0, 5, 5, 0, 4, 5, 5, 5, 0, 0, 10, 0, 0, 0, 10, 0, 4, 10, 0, 0, 0, 0, 0, 2, 4, 0, 10, 4, 0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 10, 0, 5, 0, 2, 0, 0, 10, 0],[],[],[],[],[],[],[9, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 1, 9, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 3, 7, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 3, 8, 0, 7, 8, 0, 0, 3, 0, 0, 0, 3, 8, 0, 8],[][24, 44, 22, 31, 40, 34],[45, 1, 33, 25],[21, 15, 42, 13, 46, 35],[6, 37, 18, 26, 29, 32],[3, 7, 43, 9, 4, 8],[5, 20],[14, 30, 38, 27],[49, 47, 36, 10, 11, 39],[2, 17, 23, 0],[41, 16, 48, 12, 19, 28]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 8, 0, 7, 4, 0, 7, 4, 1, 4, 0, 0, 8, 0, 0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 8, 7, 0, 1, 7, 0, 0, 8, 8, 0, 0, 0, 8, 0, 0, 0, 1, 0, 7, 0, 7, 0, 0, 7, 0],[],[],[],[],[],[],[9, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 6, 10, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 5, 2, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 2, 5, 0, 5, 2, 0, 0, 5, 0, 0, 0, 5, 3, 0, 5],[][18, 41, 28, 19, 8],[27, 11, 39, 21, 35, 14],[10, 47, 15, 30],[7, 16, 9, 4],[13, 42, 49, 38, 46, 36],[17, 5, 22, 40],[6, 3, 48, 45, 26, 43, 29],[1, 12, 33, 32, 37, 25],[31, 0, 24, 34],[2, 20, 44, 23]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 5, 0, 3, 3, 0, 5, 9, 3, 4, 0, 0, 3, 0, 0, 0, 5, 0, 4, 3, 0, 0, 0, 0, 0, 5, 4, 0, 9, 9, 0, 0, 5, 9, 0, 0, 0, 4, 0, 0, 0, 3, 0, 4, 0, 9, 0, 0, 5, 0],[],[],[],[],[],[],[7, 0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 0, 10, 10, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 1, 8, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0, 2, 1, 0, 0, 8, 0, 0, 0, 2, 8, 0, 2],[][13, 27, 39, 36],[15, 49, 30, 38, 46, 21],[12, 4, 41, 8, 3, 19],[43, 37, 18, 26, 9],[1, 6, 48, 32, 16, 25],[34, 20, 2, 44],[0, 31, 24],[42, 47, 14, 10, 35, 11],[45, 29, 28, 33, 7],[5, 17, 23, 40, 22]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 5, 0, 4, 5, 0, 7, 7, 5, 3, 0, 0, 7, 0, 0, 0, 7, 0, 5, 3, 0, 0, 0, 0, 0, 3, 3, 0, 5, 4, 0, 0, 7, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 5, 0, 3, 0, 0, 3, 0],[],[],[],[],[],[],[9, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 1, 9, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 10, 2, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 8, 2, 0, 8, 10, 0, 0, 10, 0, 0, 0, 10, 8, 0, 8],[][20, 5, 22, 2],[15, 36, 10, 14, 11],[41, 37, 48, 45, 26, 25, 19, 9],[3, 29],[43, 4, 1, 28, 8, 18],[44, 31],[7, 6, 33, 32, 16, 12],[21, 30, 38, 47, 49, 27, 35],[23, 17, 24, 34, 0, 40],[46, 42, 13, 39]
01011011110010001011000001101100110001000101010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100000000000100101110000001001000001000100000,00000000001101110000010000010010000110110010001101,00000000000000000000000000000000000000000000000000,[0, 4, 0, 9, 9, 0, 9, 1, 10, 4, 0, 0, 9, 0, 0, 0, 4, 0, 1, 10, 0, 0, 0, 0, 0, 10, 1, 0, 10, 1, 0, 0, 10, 1, 0, 0, 0, 9, 0, 0, 0, 4, 0, 1, 0, 10, 0, 0, 1, 0],[],[],[],[],[],[],[7, 0, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 7, 7, 6, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 5, 2, 8, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 8, 0, 0, 0, 0, 5, 5, 0, 2, 5, 0, 0, 2, 0, 0, 0, 8, 2, 0, 8],[][43, 18, 26, 29, 7, 48, 33],[14, 11, 38, 42, 47],[20, 44, 31, 40, 5],[41, 9, 1, 16],[36, 13, 27, 39, 35, 21],[2, 24, 17],[34, 22, 0, 23],[46, 10, 30, 49, 15],[3, 6, 12, 37, 4],[45, 19, 25, 32, 28, 8]
