11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[1, 5, 0, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 2, 2, 10, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 9, 9, 0],[],[],[],[],[],[0, 0, 0, 3, 4, 0, 0, 4, 3, 0, 0, 0, 4, 0, 7, 0, 0, 6, 6, 3, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 7, 4, 7, 4, 0, 0, 0, 6, 0, 0, 0, 7, 6, 0, 6, 0, 4, 0, 0, 3],[],[][36, 48, 6, 25, 47],[18, 12, 46, 49, 41],[39, 45, 13, 15, 29, 27],[20, 40, 1, 35, 11],[19, 32, 37, 44, 33, 7, 17, 14],[9, 38, 26, 16, 10],[8, 4, 3],[23, 0, 43],[30, 21, 31, 42, 22],[24, 5, 28, 2]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[4, 3, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 8, 8, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 9, 8, 0],[],[],[],[],[],[0, 0, 0, 10, 6, 0, 0, 6, 1, 0, 0, 0, 7, 0, 6, 0, 0, 7, 10, 7, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6, 10, 7, 0, 0, 0, 7, 0, 0, 0, 1, 6, 0, 1, 0, 7, 0, 0, 10],[],[][44, 41, 22, 8],[43, 10, 38, 23],[20, 9, 11, 40, 1],[26, 16, 35, 0],[36, 5, 39, 45],[31, 4, 7, 42, 14],[17, 46, 19, 37, 33, 12],[48, 27, 6, 24, 28],[47, 2, 15, 13, 29, 25],[30, 21, 18, 32, 3, 49]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 3, 0, 0, 0, 0, 0, 0, 0, 3, 10, 7, 0, 0, 0, 0, 3, 0, 0, 0, 10, 0, 0, 3, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 5, 9, 0, 0, 0, 0, 0, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 6, 9, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 6, 0, 9, 6, 0],[],[],[],[],[],[0, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 0, 2, 0, 4, 0, 0, 1, 4, 4, 0, 8, 4, 0, 0, 0, 0, 0, 0, 0, 8, 2, 4, 4, 0, 0, 0, 2, 0, 0, 0, 8, 1, 0, 4, 0, 4, 0, 0, 2],[],[][4, 17, 44, 32, 21, 33, 31],[5, 29, 13],[1, 11, 16, 10, 9],[38, 40, 20, 23, 43],[6, 39, 36, 15],[30, 42, 49, 8, 22, 7],[47, 24, 25, 27, 48],[2, 28, 45],[18, 12, 14, 46, 19, 37, 41, 3],[0, 35, 26]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 6, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 9, 5, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 9, 5, 9, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 5, 0, 5, 9, 0],[],[],[],[],[],[0, 0, 0, 10, 10, 0, 0, 10, 4, 0, 0, 0, 4, 0, 4, 0, 0, 3, 2, 10, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 10, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 3, 0, 4, 0, 0, 2],[],[][40, 11, 10, 1],[37, 18, 42, 41, 49],[32, 44, 31, 22, 17],[12, 46, 8, 30, 14],[47, 28, 6, 45, 13, 15],[20, 9, 43, 35],[23, 0, 38, 16, 26],[24, 39, 36],[48, 29, 27, 2, 5, 25],[3, 21, 19, 7, 33, 4]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 6, 0, 0, 0, 0, 0, 0, 0, 10, 6, 8, 0, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 4, 9, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 4, 9, 0],[],[],[],[],[],[0, 0, 0, 3, 5, 0, 0, 1, 3, 0, 0, 0, 1, 0, 1, 0, 0, 7, 7, 7, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1, 7, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 3, 0, 5, 0, 0, 5],[],[][32, 42, 12, 41, 14, 7],[28, 39, 13, 36],[3, 21, 44, 37, 8],[25, 27, 47, 5, 29, 15],[46, 30, 49, 31, 4],[1, 35, 10, 0, 20, 23],[19, 33, 22, 17, 18],[26, 11],[2, 48, 45, 24, 6],[9, 16, 38, 40, 43]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 7, 0, 0, 0, 0, 0, 0, 0, 10, 1, 10, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0],[0, 0, 3, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 3, 8, 8, 0, 0, 0, 0, 0, 0, 3, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 8, 9, 0],[],[],[],[],[],[0, 0, 0, 6, 4, 0, 0, 5, 2, 0, 0, 0, 6, 0, 6, 0, 0, 5, 2, 6, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 5, 0, 0, 0, 6, 0, 0, 0, 2, 4, 0, 5, 0, 2, 0, 0, 2],[],[][43, 35, 16, 10, 40],[30, 49, 41, 18, 8, 46],[13, 2, 36, 27, 5],[32, 21, 42, 22, 4, 31],[33, 7, 17, 44],[19, 14, 37, 3, 12],[1, 38, 0, 20],[47, 28, 29],[6, 39, 48, 15, 25, 45, 24],[9, 11, 26, 23]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 7, 0, 0, 0, 0, 0, 0, 0, 7, 3, 10, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 10, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0],[0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 9, 9, 9, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 9, 0],[],[],[],[],[],[0, 0, 0, 5, 5, 0, 0, 8, 6, 0, 0, 0, 8, 0, 5, 0, 0, 4, 4, 8, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 6, 4, 8, 8, 0, 0, 0, 5, 0, 0, 0, 5, 4, 0, 5, 0, 5, 0, 0, 6],[],[][2, 6, 45, 39],[15, 13, 5, 47],[20, 43, 40, 35, 10],[18, 42, 21, 17, 31],[37, 46, 41, 44, 3, 4, 14],[22, 8, 49, 30],[16, 9, 23, 1, 26],[12, 32, 19, 33, 7],[27, 25, 28, 48, 36, 29, 24],[38, 11, 0]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[8, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0],[0, 0, 9, 0, 0, 5, 9, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 5, 9, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 5, 0, 10, 9, 0],[],[],[],[],[],[0, 0, 0, 2, 2, 0, 0, 4, 3, 0, 0, 0, 6, 0, 2, 0, 0, 4, 6, 3, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 4, 6, 4, 4, 0, 0, 0, 4, 0, 0, 0, 2, 3, 0, 4, 0, 2, 0, 0, 4],[],[][1, 20, 9, 10, 23, 40],[46, 4, 14, 3, 41],[19, 21, 42, 8],[30, 7, 37, 44, 49, 32, 17, 33],[36, 27, 5, 45],[31, 22, 18, 12],[16, 38, 26, 43],[0, 35, 11],[28, 29, 39, 24, 6, 48, 2],[15, 13, 25, 47]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[4, 8, 0, 0, 0, 0, 0, 0, 0, 4, 7, 7, 0, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0],[0, 0, 1, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 1, 3, 0],[],[],[],[],[],[0, 0, 0, 10, 6, 0, 0, 9, 9, 0, 0, 0, 10, 0, 10, 0, 0, 9, 2, 6, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 10, 6, 9, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 9, 0, 9, 0, 0, 2],[],[][29, 27, 2, 15, 47],[37, 33, 42, 18, 49, 41, 21],[28, 24, 5, 13, 48, 25],[0, 43, 16, 40, 9],[36, 6, 39, 45],[19, 31, 22, 4],[11, 10, 26, 20, 23],[35, 1, 38],[32, 17, 7, 46, 8, 44],[14, 30, 12, 3]
11000000011100001000100100100000000100101001000000,00100110000001010000000011011100000010010000010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00011001100010100111011000000011110001000110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 2, 0, 0, 0, 0, 0, 0, 0, 5, 2, 8, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 8, 0, 0, 10, 0, 0, 0, 0, 0, 0],[0, 0, 6, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 4, 6, 7, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 7, 7, 0],[],[],[],[],[],[0, 0, 0, 1, 9, 0, 0, 9, 3, 0, 0, 0, 9, 0, 9, 0, 0, 3, 3, 9, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 9, 3, 3, 0, 0, 0, 3, 0, 0, 0, 3, 9, 0, 1, 0, 1, 0, 0, 3],[],[][44, 3, 22, 46, 30],[10, 1, 20],[32, 37, 49, 41, 18, 17, 33, 8],[27, 25, 39, 5, 36, 15],[35, 26, 16, 9],[28, 13, 2, 6],[47, 24, 45, 29, 48],[11, 40],[21, 7, 12, 14, 19, 31, 4, 42],[43, 23, 0, 38]
