00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[2, 2, 0, 2, 0, 0, 3, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9, 9, 0, 2, 0],[],[],[],[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 4, 0, 7, 10, 0, 4, 10, 0, 0, 0, 7, 7, 0, 0, 0, 7, 4, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 10, 10, 4, 0, 0, 7, 0, 10, 0, 10, 7, 0, 0, 0, 0, 4, 0, 0],[][12, 29, 19, 22],[1, 0, 48, 13, 28, 3],[6, 23, 30, 44, 43],[47, 26, 21, 34, 10, 5],[4, 31, 27],[17, 18, 2, 36, 40, 38],[24, 7, 16, 20, 15, 37, 42],[25, 49, 14],[35, 9, 46, 45],[33, 11, 41, 39, 32, 8]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3],[],[7, 7, 0, 1, 0, 0, 7, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 1, 7, 7, 0, 9, 0],[],[],[],[0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 8, 4, 0, 0, 0, 4, 4, 0, 0, 0, 8, 8, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 4, 8, 2, 0, 0, 2, 0, 8, 0, 2, 2, 0, 0, 0, 0, 4, 0, 0],[][28, 3, 35, 44, 13],[7, 37, 34, 42, 5, 41],[14, 49],[11, 47, 15, 32, 24, 16, 8],[22, 19],[12, 29, 31, 27, 4],[6, 0, 43, 45, 46, 1],[33, 39, 20, 26, 10, 21],[9, 48, 30, 23],[18, 2, 36, 38, 17, 40, 25]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1],[],[5, 7, 0, 2, 0, 0, 2, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 2, 0, 7, 0],[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 3, 0, 4, 6, 0, 4, 3, 0, 0, 0, 6, 6, 0, 0, 0, 6, 4, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 4, 6, 3, 0, 0, 4, 0, 6, 0, 3, 4, 0, 0, 0, 0, 6, 0, 0],[][25, 49, 14, 36, 38, 18],[45, 3, 46, 6, 30],[34, 24, 5, 41, 11],[42, 10, 7, 21, 32, 37, 26],[43, 23, 13, 44, 0],[15, 39, 8, 16, 20, 47, 33],[35, 28, 1, 9, 48],[4, 12, 31, 29, 27],[2, 40, 17],[19, 22]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10],[],[9, 3, 0, 3, 0, 0, 9, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 3, 9, 9, 0, 3, 0],[],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 8, 0, 2, 2, 0, 7, 2, 0, 0, 0, 8, 2, 0, 0, 0, 8, 8, 0, 0, 7, 0, 2, 0, 0, 0, 0, 0, 7, 8, 2, 0, 0, 7, 0, 2, 0, 8, 7, 0, 0, 0, 0, 7, 0, 0],[][19, 22, 12, 4],[34, 7, 8, 26, 11, 39, 16],[3, 1, 48, 23, 44],[35, 9, 30, 13, 43, 28],[29, 31, 27],[14, 25, 17, 36, 2, 38, 40],[42, 10, 37, 32, 24, 47],[33, 15, 21, 5, 41, 20],[6, 45, 46, 0],[18, 49]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[7, 7, 0, 7, 0, 0, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 7, 7, 9, 0, 9, 0],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 10, 0, 0, 0, 0, 3, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 6, 0, 4, 6, 0, 4, 2, 0, 0, 0, 6, 6, 0, 0, 0, 2, 4, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 6, 2, 4, 0, 0, 2, 0, 2, 0, 4, 2, 0, 0, 0, 0, 2, 0, 0],[][36, 38, 18, 14, 17],[47, 42, 33, 11, 39, 20, 37],[27, 12, 19],[41, 7, 26, 10, 34, 21],[9, 43, 28],[24, 32, 5, 15, 8, 16],[23, 13, 44, 45, 3, 35, 1, 0],[25, 2, 49, 40],[6, 46, 30, 48],[29, 22, 4, 31]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1],[],[5, 4, 0, 3, 0, 0, 5, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 5, 0, 4, 0],[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 10, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 2, 0, 2, 7, 0, 9, 9, 0, 0, 0, 2, 7, 0, 0, 0, 2, 2, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 2, 7, 9, 0, 0, 7, 0, 7, 0, 9, 7, 0, 0, 0, 0, 7, 0, 0],[][49, 18, 40],[15, 21, 32, 7, 20, 5],[30, 23, 44, 45, 3],[43, 48, 28, 1, 9],[46, 35, 0, 13, 6],[2, 38, 36, 14, 17, 25],[47, 16, 39, 33, 42, 8, 37, 24],[4, 31, 12, 29, 27, 19],[26, 34, 41, 11, 10],[22]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1],[],[3, 7, 0, 7, 0, 0, 3, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 6, 3, 7, 0, 3, 0],[],[],[],[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 2, 0, 9, 9, 0, 2, 9, 0, 0, 0, 4, 2, 0, 0, 0, 4, 4, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 4, 4, 9, 0, 0, 2, 0, 4, 0, 4, 2, 0, 0, 0, 0, 4, 0, 0],[][18, 38, 49, 40, 17],[5, 16, 37, 10, 26, 42],[45, 6, 48, 23, 0],[20, 32, 33, 41, 39, 47, 21, 15],[36, 2, 25, 14],[44, 43, 30],[28, 9, 1, 35, 3, 13, 46],[4, 31, 29, 22, 27],[11, 34, 24, 7, 8],[19, 12]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10],[],[8, 1, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 7, 7, 1, 0, 7, 0],[],[],[],[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 9, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 4, 0, 2, 4, 0, 2, 3, 0, 0, 0, 3, 2, 0, 0, 0, 4, 3, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 4, 3, 4, 0, 0, 3, 0, 2, 0, 3, 4, 0, 0, 0, 0, 2, 0, 0],[][9, 6, 43, 23, 46, 1],[47, 10, 26, 7, 39, 16],[33, 11, 15, 41, 37, 21],[20, 24, 34, 5, 8, 32, 42],[4, 31, 19, 29],[40, 25, 36, 2, 18],[45, 35, 44, 13, 48, 30],[28, 0, 3],[12, 27, 22],[38, 14, 17, 49]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8],[],[6, 3, 0, 9, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 3, 9, 6, 0, 9, 0],[],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 7, 0, 2, 2, 0, 4, 2, 0, 0, 0, 4, 7, 0, 0, 0, 4, 2, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 7, 2, 4, 0, 0, 2, 0, 7, 0, 2, 7, 0, 0, 0, 0, 2, 0, 0],[][31, 22, 27, 29],[7, 41, 8, 21, 37, 47, 11, 33],[13, 6, 44, 1, 35, 9],[24, 10, 34, 26, 15, 20],[17, 14, 40, 18, 36, 38],[28, 0, 46],[16, 5, 32, 42, 39],[49, 2, 25],[48, 30, 23, 43, 3, 45],[12, 19, 4]
00000000000000000000000000000000000000000000000000,00100000000000100110000001000000000010101000000001,00000000000000000000000000000000000000000000000000,11010010010001000000000100001010000100000001111010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000000010000001001000010101000000000000000000,00000101101100011000110010100000111001010110000100,00000000000000000000000000000000000000000000000000,[],[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3],[],[9, 10, 0, 10, 0, 0, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 10, 9, 10, 0, 7, 0],[],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 4, 2, 0, 0, 0, 8, 2, 0, 0, 0, 4, 8, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 4, 8, 4, 0, 0, 2, 0, 2, 0, 8, 4, 0, 0, 0, 0, 2, 0, 0],[][22, 19, 4, 29],[16, 7, 39, 11, 47, 37, 5],[2, 36, 18, 49, 17],[24, 10, 42, 20, 32, 8, 34],[27, 31, 12],[38, 40, 25, 14],[13, 48, 23, 9, 35, 28],[41, 33, 26, 21, 15],[45, 0, 43, 30],[3, 1, 6, 44, 46]
