00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 9, 0, 0, 9, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0],[],[4, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 5, 0, 0, 0, 6, 4, 3, 0, 0, 0, 0, 0, 5, 0, 6, 5, 0, 5, 3, 4, 0, 0, 0, 0, 0, 4, 3, 0, 0, 5, 3, 0, 6],[0, 0, 0, 0, 7, 7, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 8, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 8, 8, 0, 0, 10, 0, 0, 0, 0, 0],[],[],[],[],[],[][39, 8, 2, 7, 48],[9, 14, 45],[43, 23, 35, 47, 15],[22, 36, 42, 0],[29, 17, 3, 12, 46, 34, 32],[1, 21, 49, 31],[28, 20, 18, 4, 38, 5],[19, 11, 41, 40, 6],[26, 16, 13, 25, 10, 30, 37],[44, 33]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 1, 0, 0, 0, 0, 1, 8, 1, 9, 0, 0, 8, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0],[],[5, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 3, 0, 0, 0, 3, 5, 5, 0, 0, 0, 0, 0, 3, 0, 3, 7, 0, 5, 7, 5, 0, 0, 0, 0, 0, 3, 7, 0, 0, 3, 7, 0, 5],[0, 0, 0, 0, 2, 4, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 0, 6, 2, 0, 0, 2, 0, 0, 0, 0, 0],[],[],[],[],[],[][16, 7, 9, 48, 25, 2],[4, 44, 41],[21, 42, 46, 15, 29, 31, 17, 3],[11, 38, 18, 28, 19, 5],[23, 49, 22, 12, 36, 0, 34],[6, 40, 20],[35, 43, 32, 1, 47],[39, 14, 26, 8, 13, 30],[45, 10, 37],[33]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 4, 0, 0, 0, 0, 4, 4, 2, 2, 0, 0, 6, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0],[],[5, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0, 5, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0, 5, 0, 5, 5, 0, 7, 5, 8, 0, 0, 0, 0, 0, 7, 10, 0, 0, 7, 7, 0, 7],[0, 0, 0, 0, 9, 9, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 9, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0],[],[],[],[],[],[][33, 6, 41],[16, 48, 39, 9, 25, 37, 10],[40, 38, 20, 44, 11],[7, 14, 30, 8, 2],[0, 35, 32, 29, 31, 12, 17],[13, 45, 26],[15, 46, 34, 42, 47, 49],[21, 36, 22, 3, 23],[4, 28, 18, 5, 19],[43, 1]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 8, 0, 0, 0, 0, 8, 10, 8, 10, 0, 0, 10, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0],[],[7, 7, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 3, 0, 1, 7, 1, 0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 7, 0, 7],[0, 0, 0, 0, 6, 9, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 5, 9, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 6, 6, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[],[],[][31, 23, 15, 36, 34],[22, 29, 46],[21, 3, 17, 12, 42, 32, 43],[37, 30, 48, 26, 45],[19, 18, 44, 6, 33, 28, 38],[4, 40, 41],[49, 47, 35, 0, 1],[2, 14, 7, 39, 9, 25, 16],[5, 20, 11],[8, 10, 13]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 8, 0, 0, 0, 0, 3, 3, 8, 3, 0, 0, 8, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0],[],[4, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1, 0, 0, 0, 6, 7, 7, 0, 0, 0, 0, 0, 1, 0, 6, 4, 0, 7, 7, 4, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 6, 0, 7],[0, 0, 0, 0, 5, 9, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 5, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 0, 5, 9, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[],[],[][17, 29, 42, 46, 12],[14, 48, 39, 30],[16, 37, 10, 7, 26, 45, 8],[36, 43, 32, 0],[40, 11, 44, 19, 4, 38],[15, 31, 3, 47, 21],[22, 35, 1, 34, 23, 49],[9, 25, 13, 2],[41, 5],[33, 6, 28, 20, 18]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 1, 0, 0, 0, 0, 1, 1, 9, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0],[],[4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 3, 0, 0, 0, 7, 3, 4, 0, 0, 0, 0, 0, 8, 0, 7, 3, 0, 4, 3, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 7, 8, 0, 8],[0, 0, 0, 0, 5, 5, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 5, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 10, 0, 10, 5, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[],[],[][39, 7, 16, 8, 10, 2, 37],[30, 26, 14, 48, 13],[17, 32, 35, 12, 22, 43],[23, 3, 1, 0, 34],[19, 44, 41, 18, 5, 4],[33, 28, 20],[42, 15, 46, 31, 36, 21],[49, 29, 47],[45, 25, 9],[6, 40, 11, 38]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 1, 0, 0, 0, 0, 3, 2, 3, 3, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0],[],[4, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 0, 7, 0, 0, 0, 4, 10, 4, 0, 0, 0, 0, 0, 4, 0, 4, 8, 0, 8, 7, 8, 0, 0, 0, 0, 0, 7, 10, 0, 0, 7, 7, 0, 4],[0, 0, 0, 0, 6, 5, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 5, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 0, 9, 5, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[],[],[][30, 2, 39, 13, 25, 14],[37, 16, 26, 8],[10, 45, 9, 7, 48],[0, 21, 49, 15, 31, 3, 23, 29],[33, 5, 41, 44, 19],[11, 6, 38, 18, 4],[47, 35, 42, 17, 46],[1, 32, 36, 34, 12],[28, 20, 40],[43, 22]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 1, 0, 0, 0, 0, 1, 7, 10, 1, 0, 0, 7, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0],[],[4, 4, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 4, 0, 0, 0, 3, 9, 3, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 4, 6, 3, 0, 0, 0, 0, 0, 4, 6, 0, 0, 6, 4, 0, 6],[0, 0, 0, 0, 5, 2, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 5, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 5, 8, 0, 0, 5, 0, 0, 0, 0, 0],[],[],[],[],[],[][2, 30, 10, 7, 48, 14],[5, 18, 33, 11],[23, 31, 32, 29, 21, 36],[1, 17, 47, 34, 0, 42, 12],[4, 28, 6, 40, 19, 44],[43, 49, 35, 46],[8, 39, 13, 16, 45],[38, 41, 20],[3, 15, 22],[37, 9, 26, 25]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 2, 0, 0, 0, 0, 4, 2, 1, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0],[],[7, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 3, 0, 0, 0, 7, 3, 3, 0, 0, 0, 0, 0, 5, 0, 5, 5, 0, 3, 3, 7, 0, 0, 0, 0, 0, 10, 7, 0, 0, 7, 7, 0, 5],[0, 0, 0, 0, 9, 9, 8, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 8, 6, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 8, 0, 9, 8, 0, 0, 6, 0, 0, 0, 0, 0],[],[],[],[],[],[][37, 9, 14, 25, 30, 45, 13],[2, 10, 8, 16],[34, 35, 23, 17, 22],[7, 48, 39, 26],[3, 31, 49, 32, 29],[11, 44, 20, 19],[15, 47, 0, 21, 12, 46, 36, 43],[41, 38, 18, 6],[28, 4, 5, 33, 40],[1, 42]
00100001111001101000000001100010000001010000010010,00000000000000000000000000000000000000000000000000,11010000000010010100011100000101101110000011001101,00001110000100000011100000001000010000101100100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 4, 0, 0, 0, 0, 1, 10, 4, 10, 0, 0, 1, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0],[],[8, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 6, 0, 0, 0, 2, 8, 2, 0, 0, 0, 0, 0, 6, 0, 8, 7, 0, 7, 2, 2, 0, 0, 0, 0, 0, 7, 6, 0, 0, 7, 7, 0, 6],[0, 0, 0, 0, 9, 9, 5, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0],[],[],[],[],[],[][13, 45, 26, 7, 14],[21, 36, 35, 15, 23],[41, 20, 40, 44],[25, 48, 37, 2, 9, 39],[6, 33, 38, 18, 19],[29, 17, 49, 3, 43],[42, 34, 47, 32, 46],[1, 0, 12, 22, 31],[28, 5, 4, 11],[16, 30, 10, 8]
