00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 10, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 10, 10, 0, 0, 0, 0, 4, 0],[0, 1, 0, 0, 0, 9, 9, 0, 3, 0, 3, 1, 1, 0, 3, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0],[0, 0, 8, 0, 5, 0, 0, 7, 0, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 7, 6, 0, 6, 0, 0, 8, 8, 0, 8, 0, 0, 0, 8, 0, 7, 6, 0, 0, 0, 6, 0, 6, 0, 8],[],[][11, 36, 1, 44, 46, 12],[16, 3, 0, 19, 17, 30],[10, 33, 14, 8, 37],[15, 29, 24, 48],[4, 13],[28, 47, 26, 41, 45, 9],[40, 25, 23, 7],[38, 2, 22, 49, 31, 34, 32],[20, 21, 27, 6, 5],[35, 39, 18, 43, 42]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 10, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 7, 1, 0, 0, 0, 0, 10, 0],[0, 6, 0, 0, 0, 2, 5, 0, 5, 0, 5, 6, 2, 0, 2, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0],[0, 0, 8, 0, 3, 0, 0, 3, 0, 4, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 4, 8, 0, 8, 0, 0, 8, 3, 0, 3, 0, 0, 0, 8, 0, 9, 3, 0, 0, 0, 9, 0, 9, 0, 4],[],[][29, 18, 39, 0, 19, 43],[14, 27, 5, 12, 33],[32, 4, 41, 34, 7],[9, 49, 25],[20, 8, 10, 44, 6],[37, 21, 11, 46, 1, 36],[30, 35, 42, 16],[22, 38, 28, 2, 26, 31],[47, 23, 45, 40, 13],[15, 3, 17, 24, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 5, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 8, 0],[0, 9, 0, 0, 0, 6, 6, 0, 9, 0, 9, 6, 6, 0, 6, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0],[0, 0, 10, 0, 4, 0, 0, 7, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 3, 3, 0, 4, 0, 0, 3, 10, 0, 7, 0, 0, 0, 4, 0, 7, 7, 0, 0, 0, 4, 0, 7, 0, 3],[],[][42, 30, 35, 0, 39, 19],[21, 36, 20, 37, 46],[25, 13, 49, 31, 26, 9],[28, 4, 45, 22, 38],[18, 29, 43],[14, 27, 11, 44, 5, 6, 12],[47, 41, 40, 7, 34],[15, 24, 17, 48, 3, 16],[10, 1, 8, 33],[23, 32, 2]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 7, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 7, 3, 0, 0, 0, 0, 5, 0],[0, 10, 0, 0, 0, 4, 4, 0, 10, 0, 9, 9, 10, 0, 4, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 8, 0, 9, 0, 0, 0],[0, 0, 2, 0, 1, 0, 0, 2, 0, 6, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 2, 0, 6, 0, 0, 1, 6, 0, 2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 6, 0, 1, 0, 6],[],[][44, 14, 10, 8, 20, 11, 46],[31, 34, 41, 40, 32, 25],[6, 1, 21, 33, 36],[48, 3, 35, 16],[27, 12, 5, 37],[28, 47, 4, 45, 22],[7, 23],[18, 29, 17, 19, 30, 43],[13, 38, 9, 49, 26, 2],[42, 24, 39, 0, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 5, 0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 9, 10, 0, 0, 0, 0, 10, 0],[0, 1, 0, 0, 0, 1, 7, 0, 7, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0],[0, 0, 8, 0, 6, 0, 0, 3, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 6, 4, 0, 3, 0, 0, 4, 4, 0, 8, 0, 0, 0, 8, 0, 8, 3, 0, 0, 0, 8, 0, 6, 0, 3],[],[][37, 5, 46, 20, 21, 1],[33, 14, 12, 11, 10],[49, 7, 41, 28, 13, 23],[31, 22, 26, 32],[30, 24, 19, 39],[47, 25, 4],[8, 27, 36, 44, 6],[38, 34, 40, 45, 9, 2],[42, 16, 18, 35, 17, 15],[48, 3, 43, 29, 0]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 4, 8, 4, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 8, 10, 0, 0, 0, 0, 10, 0],[0, 3, 0, 0, 0, 3, 9, 0, 6, 0, 3, 6, 9, 0, 9, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0],[0, 0, 5, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 1, 7, 0, 7, 0, 0, 7, 5, 0, 1, 0, 0, 0, 1, 0, 2, 7, 0, 0, 0, 2, 0, 1, 0, 2],[],[][5, 46, 14, 1, 8, 33, 21],[19, 39, 48, 42, 43],[12, 37, 6, 44, 10, 20],[16, 15, 17, 35],[11, 36, 27],[38, 2, 41, 22, 40, 45],[4, 34, 49, 7],[32, 47, 13, 28],[25, 9, 23, 26, 31],[30, 3, 0, 18, 24, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 5, 10, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 3, 0, 0, 0, 10, 0, 0, 10, 5, 0, 0, 0, 0, 3, 0],[0, 4, 0, 0, 0, 1, 1, 0, 6, 0, 1, 1, 6, 0, 1, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0],[0, 0, 2, 0, 7, 0, 0, 7, 0, 2, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 9, 8, 0, 2, 0, 0, 2, 8, 0, 2, 0, 0, 0, 9, 0, 9, 8, 0, 0, 0, 9, 0, 2, 0, 2],[],[][33, 10, 14, 44, 11, 6, 5],[49, 9, 31, 47, 28, 2, 34],[24, 48, 19, 35, 30],[37, 1, 20],[16, 17, 43, 29],[46, 36, 8, 27, 21, 12],[4, 23, 22, 7],[41, 32, 26],[25, 13, 40, 45, 38],[15, 18, 39, 0, 3, 42]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 1, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 9, 1, 0, 0, 0, 0, 4, 0],[0, 10, 0, 0, 0, 6, 10, 0, 7, 0, 7, 6, 10, 0, 6, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 6, 0, 7, 0, 0, 0],[0, 0, 2, 0, 3, 0, 0, 8, 0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 2, 8, 0, 2, 0, 0, 2, 8, 0, 5, 0, 0, 0, 2, 0, 8, 3, 0, 0, 0, 2, 0, 3, 0, 5],[],[][15, 30, 17, 19, 18, 48],[0, 35, 24, 42, 3, 16],[32, 13, 22, 41, 31, 49, 2],[9, 38],[43, 39, 29],[12, 6, 37, 36, 11, 14, 20, 1],[47, 23, 28, 25],[33, 44, 46, 21, 10],[4, 34, 7, 26, 40, 45],[5, 8, 27]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 7, 7, 8, 0, 0, 0, 0, 5, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 7, 7, 0, 0, 0, 0, 7, 0],[0, 4, 0, 0, 0, 9, 2, 0, 2, 0, 4, 4, 4, 0, 10, 0, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0],[0, 0, 3, 0, 6, 0, 0, 3, 0, 6, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 3, 1, 0, 3, 0, 0, 3, 1, 0, 1, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 1, 0, 6, 0, 1],[],[][32, 34, 41, 45, 49, 26, 38],[27, 20, 8, 6, 37],[2, 31, 13, 7, 28, 25],[1, 10, 11, 12],[0, 24, 3],[22, 40, 9, 4, 47, 23],[42, 48, 15, 17, 18, 43],[30, 16, 29, 39, 35, 19],[44, 21, 5],[14, 36, 33, 46]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010000000000011111000010000110000100010011000010,01000110101110100000110000010000010011000000101000,00101001010001000000001101101001101000101100010101,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[],[3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 10, 3, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 9, 0, 0, 0, 10, 0, 0, 9, 9, 0, 0, 0, 0, 9, 0],[0, 8, 0, 0, 0, 7, 1, 0, 1, 0, 8, 1, 1, 0, 8, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0],[0, 0, 5, 0, 5, 0, 0, 2, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 2, 0, 2, 0, 0, 6, 6, 0, 4, 0, 0, 0, 6, 0, 4, 6, 0, 0, 0, 5, 0, 4, 0, 4],[],[][6, 37, 12, 8, 33, 44, 11, 36],[26, 7, 23, 9, 25, 28],[3, 24, 18, 19, 0, 16],[34, 40, 49, 22, 47],[45, 4, 2],[13, 32, 38, 41, 31],[20, 46, 5],[14, 1, 10, 27, 21],[43, 29, 42, 35, 48],[15, 17, 39, 30]
