00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7],[0, 0, 2, 0, 2, 4, 2, 4, 0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 9, 2, 4, 0, 0, 0, 0, 4, 2, 2, 9, 0, 9, 0, 4, 0, 0],[1, 1, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 8, 0, 3, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0],[],[],[][15, 0, 1, 22],[4, 12, 41, 34, 2, 18, 42, 9, 11, 6, 13],[37, 46, 38, 8, 19, 14, 48],[40, 7, 47, 35, 5],[20, 39, 23],[27, 25, 10, 29],[16, 26, 49, 36],[17, 21, 3, 32],[43, 45, 31, 28, 33],[30, 24, 44]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 6, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4],[0, 0, 10, 0, 10, 2, 9, 2, 0, 2, 0, 2, 2, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 9, 10, 9, 0, 0, 0, 0, 9, 2, 2, 10, 0, 9, 0, 10, 0, 0],[5, 3, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 5, 0, 3, 0, 3, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0],[],[],[][26, 44],[12, 28, 11, 5, 41, 9, 42, 7, 31],[32, 46, 19, 1, 17],[36, 16, 49, 30, 24],[37, 15, 14, 38, 0],[25, 29],[8, 21, 22, 3, 48],[27, 10, 20, 39, 23],[45, 35, 13, 6, 40, 33, 18],[47, 43, 4, 34, 2]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 10, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6],[0, 0, 2, 0, 2, 8, 2, 4, 0, 8, 0, 2, 8, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 4, 4, 4, 0, 0, 0, 0, 4, 2, 4, 2, 0, 2, 0, 4, 0, 0],[5, 5, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 3, 0, 3, 0, 3, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0],[],[],[][37, 48, 21],[45, 11, 6, 43, 41, 2, 31, 13, 4],[8, 38, 17, 19, 15, 22],[42, 34, 33, 35, 7, 40, 47],[1, 32, 0, 46, 14, 3],[49, 44],[36, 26, 24, 30, 16],[5, 28, 9, 12, 18],[29, 23, 27],[20, 25, 39, 10]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 9, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4],[0, 0, 3, 0, 3, 3, 10, 10, 0, 10, 0, 10, 3, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 3, 10, 3, 0, 0, 0, 0, 3, 3, 7, 10, 0, 10, 0, 7, 0, 0],[8, 1, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 2, 0, 8, 0, 2, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0],[],[],[][1, 22, 32],[46, 48, 19, 15, 37, 8, 38],[2, 40, 33, 13, 5, 35, 12, 41, 4],[16, 24, 44, 49],[20, 23],[26, 30, 36],[31, 28, 47, 42],[21, 0, 17, 3, 14],[25, 10, 27, 29, 39],[9, 34, 43, 45, 18, 7, 11, 6]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5],[0, 0, 10, 0, 10, 8, 8, 2, 0, 8, 0, 10, 10, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 8, 2, 10, 0, 0, 0, 0, 8, 8, 2, 2, 0, 2, 0, 8, 0, 0],[3, 3, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 3, 0, 1, 0, 3, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0],[],[],[][46, 17, 32, 8],[43, 45, 18, 34, 7, 42, 28, 31],[15, 19, 22, 38, 0, 1],[27, 25, 39, 29, 10],[44, 24, 49],[23, 20],[36, 16, 30, 26],[6, 47, 5, 33, 40, 9, 41],[21, 3, 14, 48, 37],[2, 11, 13, 4, 12, 35]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 0, 6, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1],[0, 0, 4, 0, 2, 3, 3, 4, 0, 4, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 2, 2, 4, 0, 0, 0, 0, 2, 2, 2, 3, 0, 3, 0, 2, 0, 0],[7, 8, 0, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 7, 0, 5, 0, 5, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0],[],[],[][44, 36, 24, 49],[40, 33, 18, 34, 4, 42, 41, 47, 13, 11, 12],[45, 6, 28, 5, 43],[9, 7, 2, 35, 31],[21, 19, 8, 17],[27, 20, 25],[0, 3, 14, 46, 37, 15, 22],[1, 32, 38, 48],[26, 16, 30],[10, 23, 29, 39]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 9, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6],[0, 0, 3, 0, 2, 2, 2, 10, 0, 10, 0, 10, 2, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 10, 0, 2, 3, 2, 0, 0, 0, 0, 3, 3, 10, 2, 0, 2, 0, 3, 0, 0],[5, 7, 0, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 5, 0, 5, 0, 1, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0],[],[],[][21, 19, 38, 0],[43, 33, 18, 2, 11, 31, 6, 4],[5, 47, 41, 28, 13, 35, 42, 12],[7, 40, 45, 9, 34],[26, 16, 44, 24],[36, 30, 49],[48, 14, 22, 37, 15, 17],[32, 3, 46, 8, 1],[20, 29, 39, 27, 10],[25, 23]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 5, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6],[0, 0, 7, 0, 3, 3, 9, 7, 0, 9, 0, 9, 7, 3, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 9, 9, 0, 0, 0, 0, 7, 7, 3, 7, 0, 9, 0, 3, 0, 0],[10, 10, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 8, 0, 10, 0, 2, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0],[],[],[][10, 29, 23],[46, 21, 8, 38, 14, 19],[42, 33, 4, 28, 31, 47, 5, 13],[44, 26, 30],[39, 25, 20, 27],[24, 49, 16, 36],[7, 2, 43, 12, 41, 40],[32, 15, 37, 3, 48],[6, 11, 35, 18, 45, 9, 34],[1, 22, 0, 17]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 6, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 8, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 8],[0, 0, 2, 0, 3, 2, 3, 3, 0, 10, 0, 10, 10, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 10, 0, 2, 10, 3, 0, 0, 0, 0, 3, 2, 2, 3, 0, 2, 0, 3, 0, 0],[5, 4, 0, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 4, 0, 4, 0, 7, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0],[],[],[][29, 10],[2, 42, 33, 18, 5, 28, 41, 45],[7, 40, 43, 4, 47, 35, 13, 6],[22, 17, 15, 1],[8, 0, 32, 37, 48],[27, 23, 39, 20, 25],[46, 14, 3, 38, 21, 19],[16, 30, 49],[36, 26, 44, 24],[11, 31, 34, 9, 12]
00000000001000000000100101010100000000010000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000001000000010100010000010000000100001,00101111010111000010000000001001011100001111010100,11010000100000110101011000000000100001100000001010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 10, 0, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6],[0, 0, 3, 0, 2, 4, 3, 4, 0, 3, 0, 4, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 2, 2, 2, 0, 0, 0, 0, 4, 2, 2, 3, 0, 2, 0, 2, 0, 0],[7, 1, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 7, 7, 0, 1, 0, 7, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0],[],[],[][37, 1, 17],[28, 47, 33, 34, 18, 45, 41, 4, 35, 42],[9, 2, 43, 6, 31],[12, 5, 13, 11, 40, 7],[10, 20, 39, 29],[49, 30],[46, 22, 14, 38, 15, 19, 0],[36, 26, 24, 44, 16],[3, 48, 32, 8, 21],[25, 23, 27]
